seed,child,subset,centre_s,auc_base,drop
22,10,first400,0.12,0.6478191880490731,0.06290878129958588
22,10,first800,0.12,0.6355908203124999,0.07169433593749996
22,11,all,0.12,0.5148429035752979,0.01078393437548364
22,11,odd,0.12,0.5310837765957447,0.012617867504835623
22,11,even,0.12,0.4960957338750635,0.005618334179786744
22,11,first200,0.12,0.4497438215792646,-0.003918022905364638
22,11,first400,0.12,0.4888702147525677,-0.013352007469654426
22,11,first800,0.12,0.5242710570269625,0.015156287282271586
22,12,all,0.12,0.5620194134059917,0.030351458625342276
22,12,odd,0.12,0.5823322741481309,0.03754940711462451
22,12,even,0.12,0.5409489633173844,0.022222222222222254
22,12,first200,0.12,0.5194815155698727,-0.00774658689983132
22,12,first400,0.12,0.5346875,0.003164062500000009
22,12,first800,0.12,0.5596601222539468,0.031127660200747642
22,14,all,0.12,0.5228461459377489,0.015103323309429983
22,14,odd,0.12,0.5341216986148742,0.021321313717049373
22,14,even,0.12,0.508495367349602,0.006224716168602318
22,14,first200,0.12,0.5091169379144063,-0.02546714888487045
22,14,first400,0.12,0.5708505905813775,-0.00030679552078538563
22,14,first800,0.12,0.5481099155318384,0.015513370075525668
22,24,all,0.12,0.4837445681568101,-0.02031928980398745
22,24,odd,0.12,0.49079717035500225,-0.02289001267865387
22,24,even,0.12,0.4758574216934659,-0.017648015614834145
22,24,first200,0.12,0.4505483969934039,-0.029931737996625296
22,24,first400,0.12,0.44122257053291536,-0.042377800998490645
22,24,first800,0.12,0.47895575312194866,-0.02316470038346813
22,24,rec:B4c144b0e31ac,0.12,0.4568567782467851,-0.034366438508973085
22,24,rec:Bf454d333d715,0.12,0.5018638532713947,-0.0033796184955002806
22,25,all,0.12,0.6040720446273145,-0.007933415097325591
22,25,odd,0.12,0.5857979682123546,0.0018064886121580415
22,25,even,0.12,0.6215842600251202,-0.017741169622890074
22,25,first200,0.12,0.568328664799253,-0.013930905695611506
22,25,first400,0.12,0.5714959886739028,-0.0272702757365334
22,25,first800,0.12,0.602020505684036,-0.006495002072873124
22,25,rec:B4cb60380085a,0.12,0.6110989364188872,-0.013667309490416168
22,25,rec:B7116e2ba0693,0.12,0.5969857241142071,-0.0013028895768834037
22,30,all,0.12,0.6319668606852471,0.02261803153497144
22,30,odd,0.12,0.6684875723189234,0.01330916494922163
22,30,even,0.12,0.5921010638297872,0.03227393617021279
22,30,first200,0.12,0.7032851115129596,0.03066606389391202
22,30,first400,0.12,0.6828693051081454,0.029816689676330665
22,30,first800,0.12,0.6303716015902177,0.023454738090378013
22,47,all,0.12,0.49777847309136414,-0.013851689612015106
22,47,odd,0.12,0.5028490368109861,-0.011694163646767008
22,47,even,0.12,0.4879923912181977,-0.01948429367784199
22,47,first200,0.12,0.46473779385171793,-0.017706449668474955
22,47,first400,0.12,0.49229176254026696,-0.01616428900138056
22,47,first800,0.12,0.49652018390536456,-0.01114901972219795
22,49,all,0.12,0.5456658227200655,0.02857910081325754
22,49,odd,0.12,0.578371778886118,0.02845750207813802
22,49,even,0.12,0.5171284634760706,0.030314861460957188
22,49,first200,0.12,0.5507246376811594,0.04777830864787391
22,49,first400,0.12,0.5342876296383927,0.010785125596435186
22,49,first800,0.12,0.5480232984319126,0.024378163663559604
22,50,all,0.12,0.5962710587590742,0.03582271834908457
22,50,odd,0.12,0.5914690200404487,0.04888306674020959
22,50,even,0.12,0.599092970521542,0.02444444444444449
22,50,first200,0.12,0.6408602150537633,0.02207885304659496
22,50,first400,0.12,0.6053125,0.030449218750000062
22,50,first800,0.12,0.5962710587590742,0.03582271834908457
22,52,all,0.12,0.5794769893130549,-0.0023087113251047953
22,52,odd,0.12,0.5391648966481893,-0.01699217738175418
22,52,even,0.12,0.6175460584033088,0.011555332748464764
22,52,first200,0.12,0.5576401446654612,-0.019364074743821513
22,52,first400,0.12,0.5958628429892797,-0.013545415844266384
22,52,first800,0.12,0.5790234375000001,-0.00863281249999992
22,63,all,0.12,0.5153999392479461,0.011334496570334696
22,63,odd,0.12,0.6182228274746787,0.03742162453542153
22,63,even,0.12,0.4125436226500056,-0.01628109872790734
22,63,first200,0.12,0.5557413600891862,0.00995381430164044
22,63,first400,0.12,0.5355297921842344,0.023660238968413516
22,63,first800,0.12,0.5271369278164654,0.0032540539469643193
22,64,all,0.12,0.6659717186366931,0.02572386822749395
22,64,odd,0.12,0.662522741055185,0.01396048109965653
22,64,even,0.12,0.6692317916002125,0.037107921318447534
22,64,first200,0.12,0.636484375,0.04078124999999999
22,64,first400,0.12,0.6512635937923293,0.030167576144587538
22,64,first800,0.12,0.6638624014619117,0.023756062947734802
22,65,all,0.12,0.6338123888788684,0.025838078796155628
22,65,odd,0.12,0.6504241158815086,0.015020227065118186
22,65,even,0.12,0.617264631043257,0.036068702290076304
22,65,first200,0.12,0.6502531063046479,0.04739990796134386
22,65,first400,0.12,0.6186965439839003,0.035082627036649994
22,65,first800,0.12,0.63330078125,0.023745117187500053
22,70,all,0.12,0.5440783921176078,0.020265363402618308
22,70,odd,0.12,0.5218129571577848,0.010785191819674633
22,70,even,0.12,0.5705088265835929,0.028058151609553383
22,70,first200,0.12,0.4929437030219359,-0.014035895075931948
22,70,first400,0.12,0.5284260226788962,-0.013835674755215077
22,70,first800,0.12,0.5440783921176078,0.020265363402618308
22,10,all,0.15999999999999998,0.6329658501789649,0.11888430331053279
22,10,odd,0.15999999999999998,0.6264259563856316,0.1322889584549264
22,10,even,0.15999999999999998,0.6390183477237048,0.10234742935635788
22,10,first200,0.15999999999999998,0.6619880349746894,0.1084522165976376
22,10,first400,0.15999999999999998,0.6478191880490731,0.12372769844034215
22,10,first800,0.15999999999999998,0.6355908203124999,0.1122998046874999
22,11,all,0.15999999999999998,0.5148429035752979,-0.0014084507042253502
22,11,odd,0.15999999999999998,0.5310837765957447,0.00740449709864599
22,11,even,0.15999999999999998,0.4960957338750635,-0.013220543423057396
22,11,first200,0.15999999999999998,0.4497438215792646,-0.0244122965641953
22,11,first400,0.15999999999999998,0.4888702147525677,-0.02222222222222231
22,11,first800,0.15999999999999998,0.5242710570269625,0.005120496301598609
22,12,all,0.15999999999999998,0.5620194134059917,0.04660134400503013
22,12,odd,0.15999999999999998,0.5823322741481309,0.07715260017050296
22,12,even,0.15999999999999998,0.5409489633173844,0.015643274853801126
22,12,first200,0.15999999999999998,0.5194815155698727,-0.05614358030372757
22,12,first400,0.15999999999999998,0.5346875,-0.023398437500000036
22,12,first800,0.15999999999999998,0.5596601222539468,0.04739057486827769
22,14,all,0.15999999999999998,0.5228461459377489,0.01560451846711386
22,14,odd,0.15999999999999998,0.5341216986148742,0.017307741004279342
22,14,even,0.15999999999999998,0.508495367349602,0.011066162077515318
22,14,first200,0.15999999999999998,0.5091169379144063,-0.005952380952380931
22,14,first400,0.15999999999999998,0.5708505905813775,0.021724957815615897
22,14,first800,0.15999999999999998,0.5481099155318384,0.017428240943244022
22,24,all,0.15999999999999998,0.4837445681568101,-0.04992912959958229
22,24,odd,0.15999999999999998,0.49079717035500225,-0.043795383817427425
22,24,even,0.15999999999999998,0.4758574216934659,-0.05923722774731244
22,24,first200,0.15999999999999998,0.4505483969934039,-0.07888479828194506
22,24,first400,0.15999999999999998,0.44122257053291536,-0.09451313905336889
22,24,first800,0.15999999999999998,0.47895575312194866,-0.05534836371467239
22,24,rec:B4c144b0e31ac,0.15999999999999998,0.4568567782467851,-0.05687730351517534
22,24,rec:Bf454d333d715,0.15999999999999998,0.5018638532713947,-0.04830512765338024
22,25,all,0.15999999999999998,0.6040720446273145,0.008650498496597603
22,25,odd,0.15999999999999998,0.5857979682123546,0.007733901359986972
22,25,even,0.15999999999999998,0.6215842600251202,0.009037159574793896
22,25,first200,0.15999999999999998,0.568328664799253,0.009318394024276366
22,25,first400,0.15999999999999998,0.5714959886739028,-0.002845970856487967
22,25,first800,0.15999999999999998,0.602020505684036,0.013919766480552598
22,25,rec:B4cb60380085a,0.15999999999999998,0.6110989364188872,0.0025092040673210247
22,25,rec:B7116e2ba0693,0.15999999999999998,0.5969857241142071,0.0164344685242519
22,30,all,0.15999999999999998,0.6319668606852471,0.06673426299678487
22,30,odd,0.15999999999999998,0.6684875723189234,0.06344200829339763
22,30,even,0.15999999999999998,0.5921010638297872,0.0702925531914893
22,30,first200,0.15999999999999998,0.7032851115129596,0.057790837854128974
22,30,first400,0.15999999999999998,0.6828693051081454,0.06423531216444234
22,30,first800,0.15999999999999998,0.6303716015902177,0.06983446573158758
22,47,all,0.15999999999999998,0.49777847309136414,-0.039946808510638365
22,47,odd,0.15999999999999998,0.5028490368109861,-0.04364152202937244
22,47,even,0.15999999999999998,0.4879923912181977,-0.03853266756492568
22,47,first200,0.15999999999999998,0.46473779385171793,-0.05198915009041588
22,47,first400,0.15999999999999998,0.49229176254026696,-0.04320064427059356
22,47,first800,0.15999999999999998,0.49652018390536456,-0.04166059156873614
22,49,all,0.15999999999999998,0.5456658227200655,0.03224898982149249
22,49,odd,0.15999999999999998,0.578371778886118,0.05131701995012472
22,49,even,0.15999999999999998,0.5171284634760706,0.014924433249370206
22,49,first200,0.15999999999999998,0.5507246376811594,0.03750597228858088
22,49,first400,0.15999999999999998,0.5342876296383927,0.005284120036278983
22,49,first800,0.15999999999999998,0.5480232984319126,0.029360778991788128
22,50,all,0.15999999999999998,0.5962710587590742,0.05023855179655767
22,50,odd,0.15999999999999998,0.5914690200404487,0.0697508733223019
22,50,even,0.15999999999999998,0.599092970521542,0.03224489795918373
22,50,first200,0.15999999999999998,0.6408602150537633,0.05089605734767011
22,50,first400,0.15999999999999998,0.6053125,0.03326171875000006
22,50,first800,0.15999999999999998,0.5962710587590742,0.05023855179655767
22,52,all,0.15999999999999998,0.5794769893130549,0.0047511686855949975
22,52,odd,0.15999999999999998,0.5391648966481893,-0.03040978086307833
22,52,even,0.15999999999999998,0.6175460584033088,0.03757363078079967
22,52,first200,0.15999999999999998,0.5576401446654612,-0.007836045810729275
22,52,first400,0.15999999999999998,0.5958628429892797,-0.008785169704709994
22,52,first800,0.15999999999999998,0.5790234375000001,0.002021484375000049
22,63,all,0.15999999999999998,0.5153999392479461,0.027077049145586063
22,63,odd,0.15999999999999998,0.6182228274746787,0.07980821062785481
22,63,even,0.15999999999999998,0.4125436226500056,-0.02642688280986155
22,63,first200,0.15999999999999998,0.5557413600891862,0.012183468705207923
22,63,first400,0.15999999999999998,0.5355297921842344,0.03815213533656686
22,63,first800,0.15999999999999998,0.5271369278164654,0.02130736694039681
22,64,all,0.15999999999999998,0.6659717186366931,0.08199523464208003
22,64,odd,0.15999999999999998,0.662522741055185,0.062234687689508905
22,64,even,0.15999999999999998,0.6692317916002125,0.10256512493354575
22,64,first200,0.15999999999999998,0.636484375,0.09054687500000003
22,64,first400,0.15999999999999998,0.6512635937923293,0.08336235922442814
22,64,first800,0.15999999999999998,0.6638624014619117,0.08065786020470656
22,65,all,0.15999999999999998,0.6338123888788684,0.05740936380736439
22,65,odd,0.15999999999999998,0.6504241158815086,0.06273000130497197
22,65,even,0.15999999999999998,0.617264631043257,0.05354961832061067
22,65,first200,0.15999999999999998,0.6502531063046479,0.10576775579076547
22,65,first400,0.15999999999999998,0.6186965439839003,0.07393861991563155
22,65,first800,0.15999999999999998,0.63330078125,0.05867187499999993
22,70,all,0.15999999999999998,0.5440783921176078,0.026011305423070064
22,70,odd,0.15999999999999998,0.5218129571577848,0.022298104194656
22,70,even,0.15999999999999998,0.5705088265835929,0.02971962616822421
22,70,first200,0.15999999999999998,0.4929437030219359,0.015109679398680798
22,70,first400,0.15999999999999998,0.5284260226788962,0.007953094159990681
22,70,first800,0.15999999999999998,0.5440783921176078,0.026011305423070064
22,10,all,0.2,0.6329658501789649,0.03663049154852427
22,10,odd,0.2,0.6264259563856316,0.042022603066801056
22,10,even,0.2,0.6390183477237048,0.03057545133437989
22,10,first200,0.2,0.6619880349746894,0.03183003528148487
22,10,first400,0.2,0.6478191880490731,0.04603506327644269
22,10,first800,0.2,0.6355908203124999,0.03464355468749991
22,11,all,0.2,0.5148429035752979,-0.01307460145488315
22,11,odd,0.2,0.5310837765957447,-0.003913805609284338
22,11,even,0.2,0.4960957338750635,-0.026790248857287924
22,11,first200,0.2,0.4497438215792646,-0.022754671488848688
22,11,first400,0.2,0.4888702147525677,-0.02860877684407087
22,11,first800,0.2,0.5242710570269625,-0.01005965163445477
22,12,all,0.2,0.5620194134059917,0.010951152097879224
22,12,odd,0.2,0.5823322741481309,0.03845358960448475
22,12,even,0.2,0.5409489633173844,-0.016533758639021734
22,12,first200,0.2,0.5194815155698727,-0.04993097100782329
22,12,first400,0.2,0.5346875,-0.04302734374999995
22,12,first800,0.2,0.5596601222539468,0.00913961086745363
22,14,all,0.2,0.5228461459377489,0.005766957102834924
22,14,odd,0.2,0.5341216986148742,0.0022536780532272926
22,14,even,0.2,0.508495367349602,0.006577058593240315
22,14,first200,0.2,0.5091169379144063,0.007685352622061492
22,14,first400,0.2,0.5708505905813775,0.016125939561282387
22,14,first800,0.2,0.5481099155318384,0.006463904198135695
22,24,all,0.2,0.4837445681568101,-0.05686417128256771
22,24,odd,0.2,0.49079717035500225,-0.04939272130013839
22,24,even,0.2,0.4758574216934659,-0.0659873904018341
22,24,first200,0.2,0.4505483969934039,-0.08849133302653778
22,24,first400,0.2,0.44122257053291536,-0.09690293742017886
22,24,first800,0.2,0.47895575312194866,-0.06134265207187767
22,24,rec:B4c144b0e31ac,0.2,0.4568567782467851,-0.057756320444059706
22,24,rec:Bf454d333d715,0.2,0.5018638532713947,-0.059266736706201084
22,25,all,0.2,0.6040720446273145,0.012415928153188815
22,25,odd,0.2,0.5857979682123546,0.005968376208422166
22,25,even,0.2,0.6215842600251202,0.018116441503538305
22,25,first200,0.2,0.568328664799253,0.008720821661998168
22,25,first400,0.2,0.5714959886739028,0.009669559187525989
22,25,first800,0.2,0.602020505684036,0.018883751827401207
22,25,rec:B4cb60380085a,0.2,0.6110989364188872,0.007231767180925552
22,25,rec:B7116e2ba0693,0.2,0.5969857241142071,0.01764705882352935
22,30,all,0.2,0.6319668606852471,0.040410198489350346
22,30,odd,0.2,0.6684875723189234,0.04007647803739489
22,30,even,0.2,0.5921010638297872,0.0366622340425532
22,30,first200,0.2,0.7032851115129596,0.03443339361060882
22,30,first400,0.2,0.6828693051081454,0.026211842307102384
22,30,first800,0.2,0.6303716015902177,0.04046987237434274
22,47,all,0.2,0.49777847309136414,-0.028620150187734783
22,47,odd,0.2,0.5028490368109861,-0.03515401487697867
22,47,even,0.2,0.4879923912181977,-0.02389633034794314
22,47,first200,0.2,0.46473779385171793,-0.05048221820373716
22,47,first400,0.2,0.49229176254026696,-0.034284399447768066
22,47,first800,0.2,0.49652018390536456,-0.03297563156718086
22,49,all,0.2,0.5456658227200655,0.009075622730295163
22,49,odd,0.2,0.578371778886118,0.0236647963424772
22,49,even,0.2,0.5171284634760706,-0.004962216624685101
22,49,first200,0.2,0.5507246376811594,0.007087115782767994
22,49,first400,0.2,0.5342876296383927,0.0024646082258764634
22,49,first800,0.2,0.5480232984319126,0.010619013184614334
22,50,all,0.2,0.5962710587590742,0.0018034059261288204
22,50,odd,0.2,0.5914690200404487,0.030267512410369513
22,50,even,0.2,0.599092970521542,-0.02571428571428569
22,50,first200,0.2,0.6408602150537633,-0.00200716845878135
22,50,first400,0.2,0.6053125,-0.012578124999999885
22,50,first800,0.2,0.5962710587590742,0.0018034059261288204
22,52,all,0.2,0.5794769893130549,0.009957710777382944
22,52,odd,0.2,0.5391648966481893,-0.010762575765425164
22,52,even,0.2,0.6175460584033088,0.029903496678781893
22,52,first200,0.2,0.5576401446654612,0.016274864376130238
22,52,first400,0.2,0.5958628429892797,0.011358798715120577
22,52,first800,0.2,0.5790234375000001,0.02048828125000013
22,63,all,0.2,0.5153999392479461,0.03951002762099204
22,63,odd,0.2,0.6182228274746787,0.05262859250432661
22,63,even,0.2,0.4125436226500056,0.02309186085781828
22,63,first200,0.2,0.5557413600891862,0.04395604395604391
22,63,first400,0.2,0.5355297921842344,0.055621278441578825
22,63,first800,0.2,0.5271369278164654,0.0409010311933512
22,64,all,0.2,0.6659717186366931,0.048427302393038385
22,64,odd,0.2,0.662522741055185,0.026847079037800814
22,64,even,0.2,0.6692317916002125,0.0672115895800105
22,64,first200,0.2,0.636484375,0.055781250000000004
22,64,first400,0.2,0.6512635937923293,0.03997832733464912
22,64,first800,0.2,0.6638624014619117,0.05088502026652675
22,65,all,0.2,0.6338123888788684,0.032505346697930926
22,65,odd,0.2,0.6504241158815086,0.0508417069033017
22,65,even,0.2,0.617264631043257,0.014478371501272402
22,65,first200,0.2,0.6502531063046479,0.06711152017180544
22,65,first400,0.2,0.6186965439839003,0.03895274584929764
22,65,first800,0.2,0.63330078125,0.03510253906250005
22,70,all,0.2,0.5440783921176078,0.01642328603112919
22,70,odd,0.2,0.5218129571577848,0.021290491118077348
22,70,even,0.2,0.5705088265835929,0.010571131879543061
22,70,first200,0.2,0.4929437030219359,0.027995091271667494
22,70,first400,0.2,0.5284260226788962,0.005572971090212486
22,70,first800,0.2,0.5440783921176078,0.01642328603112919
22,10,all,0.24,0.6329658501789649,-0.0008088450711402073
22,10,odd,0.24,0.6264259563856316,-0.009258767973682969
22,10,even,0.24,0.6390183477237048,0.006610576923076761
22,10,first200,0.24,0.6619880349746894,0.03275042184384103
22,10,first400,0.24,0.6478191880490731,0.01743488525097714
22,10,first800,0.24,0.6355908203124999,0.0008789062499999778
22,11,all,0.24,0.5148429035752979,-0.012834700510756858
22,11,odd,0.24,0.5310837765957447,-0.015050773694390673
22,11,even,0.24,0.4960957338750635,-0.011649314372778108
22,11,first200,0.24,0.4497438215792646,0.017028330319469487
22,11,first400,0.24,0.4888702147525677,0.006722689075630284
22,11,first800,0.24,0.5242710570269625,-0.015499880696731139
22,12,all,0.24,0.5620194134059917,0.0024725238737735022
22,12,odd,0.24,0.5823322741481309,0.010165594564571556
22,12,even,0.24,0.5409489633173844,-0.004452418926103041
22,12,first200,0.24,0.5194815155698727,-0.020325203252032575
22,12,first400,0.24,0.5346875,-0.010039062499999973
22,12,first800,0.24,0.5596601222539468,-0.004410365093848956
22,14,all,0.24,0.5228461459377489,0.0002024057367567833
22,14,odd,0.24,0.5341216986148742,0.009660428958496836
22,14,even,0.24,0.508495367349602,-0.014432989690721598
22,14,first200,0.24,0.5091169379144063,-0.0014315852923447725
22,14,first400,0.24,0.5708505905813775,0.03710308329498391
22,14,first800,0.24,0.5481099155318384,0.0034312153111908383
22,24,all,0.24,0.4837445681568101,0.02365765866577152
22,24,odd,0.24,0.49079717035500225,0.02277835408022122
22,24,even,0.24,0.4758574216934659,0.02438268736251814
22,24,first200,0.24,0.4505483969934039,0.02538732934499155
22,24,first400,0.24,0.44122257053291536,0.011315259878478257
22,24,first800,0.24,0.47895575312194866,0.024379709229907065
22,24,rec:B4c144b0e31ac,0.24,0.4568567782467851,0.021413209348813522
22,24,rec:Bf454d333d715,0.24,0.5018638532713947,0.02202764451982825
22,25,all,0.24,0.6040720446273145,0.020095149548979285
22,25,odd,0.24,0.5857979682123546,0.0010814353596593218
22,25,even,0.24,0.6215842600251202,0.03863768648714894
22,25,first200,0.24,0.568328664799253,0.01437908496732021
22,25,first400,0.24,0.5714959886739028,0.0207789581146286
22,25,first800,0.24,0.602020505684036,0.01611022350662228
22,25,rec:B4cb60380085a,0.24,0.6110989364188872,0.017301455119214437
22,25,rec:B7116e2ba0693,0.24,0.5969857241142071,0.023370313037495705
22,30,all,0.24,0.6319668606852471,0.020737741213011862
22,30,odd,0.24,0.6684875723189234,0.02700320313857929
22,30,even,0.24,0.5921010638297872,0.016210106382978706
22,30,first200,0.24,0.7032851115129596,0.05613321277878236
22,30,first400,0.24,0.6828693051081454,0.04059288234391778
22,30,first800,0.24,0.6303716015902177,0.028441178471796946
22,47,all,0.24,0.49777847309136414,0.005910513141426654
22,47,odd,0.24,0.5028490368109861,0.0014662407018882773
22,47,even,0.24,0.4879923912181977,0.007278539536604067
22,47,first200,0.24,0.46473779385171793,0.02546714888487045
22,47,first400,0.24,0.49229176254026696,0.00026844608068732345
22,47,first800,0.24,0.49652018390536456,0.0006998512816026592
22,49,all,0.24,0.5456658227200655,-0.02411641348268634
22,49,odd,0.24,0.578371778886118,-0.02547017871986712
22,49,even,0.24,0.5171284634760706,-0.022241813602015048
22,49,first200,0.24,0.5507246376811594,-0.01935021500238887
22,49,first400,0.24,0.5342876296383927,-0.01445246263653921
22,49,first800,0.24,0.5480232984319126,-0.027993779160186638
22,50,all,0.24,0.5962710587590742,-0.019415148609779442
22,50,odd,0.24,0.5914690200404487,-0.024659863945578175
22,50,even,0.24,0.599092970521542,-0.018049886621315125
22,50,first200,0.24,0.6408602150537633,0.007455197132616331
22,50,first400,0.24,0.6053125,-0.018671875000000004
22,50,first800,0.24,0.5962710587590742,-0.019415148609779442
22,52,all,0.24,0.5794769893130549,0.013489242997439699
22,52,odd,0.24,0.5391648966481893,0.0076801533440397085
22,52,even,0.24,0.6175460584033088,0.019438526131094203
22,52,first200,0.24,0.5576401446654612,0.015220012055455201
22,52,first400,0.24,0.5958628429892797,-0.0020705135647663964
22,52,first800,0.24,0.5790234375000001,0.008793945312499996
22,63,all,0.24,0.5153999392479461,0.008618314624997403
22,63,odd,0.24,0.6182228274746787,0.01614321786251305
22,63,even,0.24,0.4125436226500056,-0.0007739502420353594
22,63,first200,0.24,0.5557413600891862,0.005813027552157957
22,63,first400,0.24,0.5355297921842344,-0.008340234236365873
22,63,first800,0.24,0.5271369278164654,0.012040494893562181
22,64,all,0.24,0.6659717186366931,0.014454703201077335
22,64,odd,0.24,0.662522741055185,0.023751768748736746
22,64,even,0.24,0.6692317916002125,0.0035486443381178567
22,64,first200,0.24,0.636484375,-0.03109374999999992
22,64,first400,0.24,0.6512635937923293,-0.002825186733232843
22,64,first800,0.24,0.6638624014619117,0.009934000136082144
22,65,all,0.24,0.6338123888788684,-0.0004927980623050665
22,65,odd,0.24,0.6504241158815086,0.0022576014615686146
22,65,even,0.24,0.617264631043257,-0.004427480916030513
22,65,first200,0.24,0.6502531063046479,-0.021629084215370575
22,65,first400,0.24,0.6186965439839003,-0.011919965942954414
22,65,first800,0.24,0.63330078125,-0.0026220703124999467
22,70,all,0.24,0.5440783921176078,-0.009327955406386756
22,70,odd,0.24,0.5218129571577848,-0.01976041200179135
22,70,even,0.24,0.5705088265835929,0.004029075804776738
22,70,first200,0.24,0.4929437030219359,-0.020095106611443425
22,70,first400,0.24,0.5284260226788962,-0.0225627926777352
22,70,first800,0.24,0.5440783921176078,-0.009327955406386756
22,10,all,0.27999999999999997,0.6329658501789649,0.028787241901995886
22,10,odd,0.27999999999999997,0.6264259563856316,0.0012866769247094068
22,10,even,0.27999999999999997,0.6390183477237048,0.05335066718995285
22,10,first200,0.27999999999999997,0.6619880349746894,0.07531830035281484
22,10,first400,0.27999999999999997,0.6478191880490731,0.05002128565346953
22,10,first800,0.27999999999999997,0.6355908203124999,0.03010742187499993
22,11,all,0.27999999999999997,0.5148429035752979,-0.007053861631326486
22,11,odd,0.27999999999999997,0.5310837765957447,-0.01100096711798837
22,11,even,0.27999999999999997,0.4960957338750635,-0.0022536820721177353
22,11,first200,0.27999999999999997,0.4497438215792646,-0.0033905967450270635
22,11,first400,0.27999999999999997,0.4888702147525677,-0.007413632119514457
22,11,first800,0.27999999999999997,0.5242710570269625,-0.015399665950846964
22,12,all,0.27999999999999997,0.5620194134059917,0.017284743054009177
22,12,odd,0.27999999999999997,0.5823322741481309,0.022811232529902692
22,12,even,0.27999999999999997,0.5409489633173844,0.012586390217969146
22,12,first200,0.27999999999999997,0.5194815155698727,-0.027841693511274856
22,12,first400,0.27999999999999997,0.5346875,0.008593749999999956
22,12,first800,0.27999999999999997,0.5596601222539468,0.006564036146351593
22,14,all,0.27999999999999997,0.5228461459377489,0.01015884031151204
22,14,odd,0.27999999999999997,0.5341216986148742,0.028145653440024287
22,14,even,0.27999999999999997,0.508495367349602,-0.010857366566618731
22,14,first200,0.27999999999999997,0.5091169379144063,0.02200120554550944
22,14,first400,0.27999999999999997,0.5708505905813775,0.07171345298358656
22,14,first800,0.27999999999999997,0.5481099155318384,0.020446349595155566
22,24,all,0.27999999999999997,0.4837445681568101,0.04689941998172292
22,24,odd,0.27999999999999997,0.49079717035500225,0.048420210926694296
22,24,even,0.27999999999999997,0.4758574216934659,0.04600412058121872
22,24,first200,0.27999999999999997,0.4505483969934039,0.04770670348212913
22,24,first400,0.27999999999999997,0.44122257053291536,0.03233000503115446
22,24,first800,0.27999999999999997,0.47895575312194866,0.04939812401655247
22,24,rec:B4c144b0e31ac,0.27999999999999997,0.4568567782467851,0.02431351901264528
22,24,rec:Bf454d333d715,0.27999999999999997,0.5018638532713947,0.06303558092730649
22,25,all,0.27999999999999997,0.6040720446273145,0.05939131982908685
22,25,odd,0.27999999999999997,0.5857979682123546,0.04586269048009184
22,25,even,0.27999999999999997,0.6215842600251202,0.07380219342584937
22,25,first200,0.27999999999999997,0.568328664799253,0.037516339869281046
22,25,first400,0.27999999999999997,0.5714959886739028,0.04897381321570626
22,25,first800,0.27999999999999997,0.602020505684036,0.050745385736209236
22,25,rec:B4cb60380085a,0.27999999999999997,0.6110989364188872,0.07545874240299189
22,25,rec:B7116e2ba0693,0.27999999999999997,0.5969857241142071,0.04290075679394567
22,30,all,0.27999999999999997,0.6319668606852471,0.06787655541080817
22,30,odd,0.27999999999999997,0.6684875723189234,0.08422516326074536
22,30,even,0.27999999999999997,0.5921010638297872,0.05073138297872337
22,30,first200,0.27999999999999997,0.7032851115129596,0.15717299578059063
22,30,first400,0.27999999999999997,0.6828693051081454,0.12795290688755934
22,30,first800,0.27999999999999997,0.6303716015902177,0.07555477794302046
22,47,all,0.27999999999999997,0.49777847309136414,0.021007509386733347
22,47,odd,0.27999999999999997,0.5028490368109861,0.028359240892618764
22,47,even,0.27999999999999997,0.4879923912181977,0.00997331642492938
22,47,first200,0.27999999999999997,0.46473779385171793,0.05394816154309828
22,47,first400,0.27999999999999997,0.49229176254026696,0.02251112133762856
22,47,first800,0.27999999999999997,0.49652018390536456,0.016951953265486652
22,49,all,0.27999999999999997,0.5456658227200655,-0.056912050534499437
22,49,odd,0.27999999999999997,0.578371778886118,-0.04227711970074821
22,49,even,0.27999999999999997,0.5171284634760706,-0.06767002518891685
22,49,first200,0.27999999999999997,0.5507246376811594,-0.02548176461219942
22,49,first400,0.27999999999999997,0.5342876296383927,-0.035293189794550206
22,49,first800,0.27999999999999997,0.5480232984319126,-0.057082148765242535
22,50,all,0.27999999999999997,0.5962710587590742,0.013987809889056346
22,50,odd,0.27999999999999997,0.5914690200404487,-0.00043666115094687097
22,50,even,0.27999999999999997,0.599092970521542,0.027573696145124726
22,50,first200,0.27999999999999997,0.6408602150537633,0.05211469534050173
22,50,first400,0.27999999999999997,0.6053125,0.01968749999999997
22,50,first800,0.27999999999999997,0.5962710587590742,0.013987809889056346
22,52,all,0.27999999999999997,0.5794769893130549,0.02253939139185046
22,52,odd,0.27999999999999997,0.5391648966481893,0.021304978500751193
22,52,even,0.27999999999999997,0.6175460584033088,0.022471487655094657
22,52,first200,0.27999999999999997,0.5576401446654612,0.026522001205545598
22,52,first400,0.27999999999999997,0.5958628429892797,0.01339061109176043
22,52,first800,0.27999999999999997,0.5790234375000001,0.002529296875000142
22,63,all,0.27999999999999997,0.5153999392479461,-0.004867228505428867
22,63,odd,0.27999999999999997,0.6182228274746787,0.035095185405850104
22,63,even,0.27999999999999997,0.4125436226500056,-0.04182145671507381
22,63,first200,0.27999999999999997,0.5557413600891862,0.0031055900621118626
22,63,first400,0.27999999999999997,0.5355297921842344,-0.03050199140344656
