fit_index,packet,mode,population,family,view,outer_fold,inner_fold,fit_stage,neural,reserved_index,C,window,n_fit_groups,n_validation_groups,lam,penalty,record_index,world_index,mechanism
6285,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,16.0,PRIOR_ONLY
6286,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,17.0,PRIOR_ONLY
6287,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,17.0,PRIOR_ONLY
6288,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,17.0,PRIOR_ONLY
6289,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,17.0,PRIOR_ONLY
6290,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,18.0,PRIOR_ONLY
6291,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,18.0,PRIOR_ONLY
6292,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,18.0,PRIOR_ONLY
6293,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,18.0,PRIOR_ONLY
6294,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,19.0,PRIOR_ONLY
6295,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,19.0,PRIOR_ONLY
6296,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,19.0,PRIOR_ONLY
6297,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,19.0,PRIOR_ONLY
6298,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,20.0,PRIOR_ONLY
6299,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,20.0,PRIOR_ONLY
6300,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,20.0,PRIOR_ONLY
6301,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,20.0,PRIOR_ONLY
6302,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,21.0,PRIOR_ONLY
6303,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,21.0,PRIOR_ONLY
6304,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,21.0,PRIOR_ONLY
6305,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,21.0,PRIOR_ONLY
6306,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,22.0,PRIOR_ONLY
6307,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,22.0,PRIOR_ONLY
6308,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,22.0,PRIOR_ONLY
6309,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,22.0,PRIOR_ONLY
6310,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,23.0,PRIOR_ONLY
6311,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,23.0,PRIOR_ONLY
6312,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,23.0,PRIOR_ONLY
6313,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,23.0,PRIOR_ONLY
6314,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,24.0,PRIOR_ONLY
6315,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,24.0,PRIOR_ONLY
6316,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,24.0,PRIOR_ONLY
6317,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,24.0,PRIOR_ONLY
6318,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,25.0,PRIOR_ONLY
6319,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,25.0,PRIOR_ONLY
6320,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,25.0,PRIOR_ONLY
6321,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,25.0,PRIOR_ONLY
6322,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,26.0,PRIOR_ONLY
6323,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,26.0,PRIOR_ONLY
6324,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,26.0,PRIOR_ONLY
6325,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,26.0,PRIOR_ONLY
6326,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,27.0,PRIOR_ONLY
6327,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,27.0,PRIOR_ONLY
6328,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,27.0,PRIOR_ONLY
6329,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,27.0,PRIOR_ONLY
6330,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,28.0,PRIOR_ONLY
6331,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,28.0,PRIOR_ONLY
6332,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,28.0,PRIOR_ONLY
6333,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,28.0,PRIOR_ONLY
6334,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,29.0,PRIOR_ONLY
6335,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,29.0,PRIOR_ONLY
6336,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,29.0,PRIOR_ONLY
6337,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,29.0,PRIOR_ONLY
6338,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,0.0,BACKGROUND_KEY
6339,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,0.0,BACKGROUND_KEY
6340,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,0.0,BACKGROUND_KEY
6341,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,0.0,BACKGROUND_KEY
6342,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,1.0,BACKGROUND_KEY
6343,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,1.0,BACKGROUND_KEY
6344,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,1.0,BACKGROUND_KEY
6345,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,1.0,BACKGROUND_KEY
6346,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,2.0,BACKGROUND_KEY
6347,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,2.0,BACKGROUND_KEY
6348,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,2.0,BACKGROUND_KEY
6349,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,2.0,BACKGROUND_KEY
6350,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,3.0,BACKGROUND_KEY
6351,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,3.0,BACKGROUND_KEY
6352,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,3.0,BACKGROUND_KEY
6353,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,3.0,BACKGROUND_KEY
6354,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,4.0,BACKGROUND_KEY
6355,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,4.0,BACKGROUND_KEY
6356,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,4.0,BACKGROUND_KEY
6357,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,4.0,BACKGROUND_KEY
6358,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,5.0,BACKGROUND_KEY
6359,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,5.0,BACKGROUND_KEY
6360,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,5.0,BACKGROUND_KEY
6361,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,5.0,BACKGROUND_KEY
6362,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,6.0,BACKGROUND_KEY
6363,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,6.0,BACKGROUND_KEY
6364,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,6.0,BACKGROUND_KEY
6365,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,6.0,BACKGROUND_KEY
6366,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,7.0,BACKGROUND_KEY
6367,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,7.0,BACKGROUND_KEY
6368,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,7.0,BACKGROUND_KEY
6369,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,7.0,BACKGROUND_KEY
6370,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,8.0,BACKGROUND_KEY
6371,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,8.0,BACKGROUND_KEY
6372,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,8.0,BACKGROUND_KEY
6373,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,8.0,BACKGROUND_KEY
6374,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,9.0,BACKGROUND_KEY
6375,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,9.0,BACKGROUND_KEY
6376,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,9.0,BACKGROUND_KEY
6377,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,9.0,BACKGROUND_KEY
6378,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,10.0,BACKGROUND_KEY
6379,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,10.0,BACKGROUND_KEY
6380,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,10.0,BACKGROUND_KEY
6381,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,10.0,BACKGROUND_KEY
6382,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,11.0,BACKGROUND_KEY
6383,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,11.0,BACKGROUND_KEY
6384,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,11.0,BACKGROUND_KEY
6385,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,11.0,BACKGROUND_KEY
6386,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,12.0,BACKGROUND_KEY
6387,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,12.0,BACKGROUND_KEY
6388,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,12.0,BACKGROUND_KEY
6389,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,12.0,BACKGROUND_KEY
6390,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,13.0,BACKGROUND_KEY
6391,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,13.0,BACKGROUND_KEY
6392,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,13.0,BACKGROUND_KEY
6393,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,13.0,BACKGROUND_KEY
6394,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,14.0,BACKGROUND_KEY
6395,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,14.0,BACKGROUND_KEY
6396,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,14.0,BACKGROUND_KEY
6397,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,14.0,BACKGROUND_KEY
6398,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,15.0,BACKGROUND_KEY
6399,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,15.0,BACKGROUND_KEY
6400,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,15.0,BACKGROUND_KEY
6401,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,15.0,BACKGROUND_KEY
6402,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,16.0,BACKGROUND_KEY
6403,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,16.0,BACKGROUND_KEY
6404,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,16.0,BACKGROUND_KEY
6405,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,16.0,BACKGROUND_KEY
6406,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,17.0,BACKGROUND_KEY
6407,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,17.0,BACKGROUND_KEY
6408,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,17.0,BACKGROUND_KEY
6409,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,17.0,BACKGROUND_KEY
6410,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,18.0,BACKGROUND_KEY
6411,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,18.0,BACKGROUND_KEY
6412,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,18.0,BACKGROUND_KEY
6413,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,18.0,BACKGROUND_KEY
6414,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,19.0,BACKGROUND_KEY
6415,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,19.0,BACKGROUND_KEY
6416,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,19.0,BACKGROUND_KEY
6417,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,19.0,BACKGROUND_KEY
6418,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,20.0,BACKGROUND_KEY
6419,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,20.0,BACKGROUND_KEY
6420,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,20.0,BACKGROUND_KEY
6421,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,20.0,BACKGROUND_KEY
6422,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,21.0,BACKGROUND_KEY
6423,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,21.0,BACKGROUND_KEY
6424,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,21.0,BACKGROUND_KEY
6425,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,21.0,BACKGROUND_KEY
6426,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,22.0,BACKGROUND_KEY
6427,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,22.0,BACKGROUND_KEY
6428,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,22.0,BACKGROUND_KEY
6429,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,22.0,BACKGROUND_KEY
6430,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,23.0,BACKGROUND_KEY
6431,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,23.0,BACKGROUND_KEY
6432,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,23.0,BACKGROUND_KEY
6433,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,23.0,BACKGROUND_KEY
6434,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,24.0,BACKGROUND_KEY
6435,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,24.0,BACKGROUND_KEY
6436,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,24.0,BACKGROUND_KEY
6437,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,24.0,BACKGROUND_KEY
6438,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,25.0,BACKGROUND_KEY
6439,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,25.0,BACKGROUND_KEY
6440,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,25.0,BACKGROUND_KEY
6441,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,25.0,BACKGROUND_KEY
6442,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,26.0,BACKGROUND_KEY
6443,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,26.0,BACKGROUND_KEY
6444,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,26.0,BACKGROUND_KEY
6445,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,26.0,BACKGROUND_KEY
6446,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,27.0,BACKGROUND_KEY
6447,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,27.0,BACKGROUND_KEY
6448,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,27.0,BACKGROUND_KEY
6449,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,27.0,BACKGROUND_KEY
6450,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,28.0,BACKGROUND_KEY
6451,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,28.0,BACKGROUND_KEY
6452,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,28.0,BACKGROUND_KEY
6453,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,28.0,BACKGROUND_KEY
6454,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,29.0,BACKGROUND_KEY
6455,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,29.0,BACKGROUND_KEY
6456,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,29.0,BACKGROUND_KEY
6457,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,29.0,BACKGROUND_KEY
6458,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,0.0,ADDITIVE_NOISE
6459,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,0.0,ADDITIVE_NOISE
6460,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,0.0,ADDITIVE_NOISE
6461,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,0.0,ADDITIVE_NOISE
6462,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,1.0,ADDITIVE_NOISE
6463,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,1.0,ADDITIVE_NOISE
6464,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,1.0,ADDITIVE_NOISE
6465,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,1.0,ADDITIVE_NOISE
6466,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,2.0,ADDITIVE_NOISE
6467,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,2.0,ADDITIVE_NOISE
6468,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,2.0,ADDITIVE_NOISE
6469,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,2.0,ADDITIVE_NOISE
6470,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,3.0,ADDITIVE_NOISE
6471,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,3.0,ADDITIVE_NOISE
6472,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,3.0,ADDITIVE_NOISE
6473,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,3.0,ADDITIVE_NOISE
6474,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,4.0,ADDITIVE_NOISE
6475,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,4.0,ADDITIVE_NOISE
6476,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,4.0,ADDITIVE_NOISE
6477,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,4.0,ADDITIVE_NOISE
6478,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,5.0,ADDITIVE_NOISE
6479,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,5.0,ADDITIVE_NOISE
6480,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,5.0,ADDITIVE_NOISE
6481,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,5.0,ADDITIVE_NOISE
6482,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,6.0,ADDITIVE_NOISE
6483,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,6.0,ADDITIVE_NOISE
6484,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,6.0,ADDITIVE_NOISE
6485,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,6.0,ADDITIVE_NOISE
6486,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,7.0,ADDITIVE_NOISE
6487,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,7.0,ADDITIVE_NOISE
6488,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,7.0,ADDITIVE_NOISE
6489,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,7.0,ADDITIVE_NOISE
6490,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,8.0,ADDITIVE_NOISE
6491,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,8.0,ADDITIVE_NOISE
6492,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,8.0,ADDITIVE_NOISE
6493,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,8.0,ADDITIVE_NOISE
6494,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,9.0,ADDITIVE_NOISE
6495,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,9.0,ADDITIVE_NOISE
6496,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,9.0,ADDITIVE_NOISE
6497,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,9.0,ADDITIVE_NOISE
6498,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,10.0,ADDITIVE_NOISE
6499,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,10.0,ADDITIVE_NOISE
6500,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,10.0,ADDITIVE_NOISE
6501,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,10.0,ADDITIVE_NOISE
6502,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,11.0,ADDITIVE_NOISE
6503,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,11.0,ADDITIVE_NOISE
6504,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,11.0,ADDITIVE_NOISE
6505,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,11.0,ADDITIVE_NOISE
6506,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,12.0,ADDITIVE_NOISE
6507,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,12.0,ADDITIVE_NOISE
6508,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,12.0,ADDITIVE_NOISE
6509,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,12.0,ADDITIVE_NOISE
6510,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,13.0,ADDITIVE_NOISE
6511,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,13.0,ADDITIVE_NOISE
6512,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,13.0,ADDITIVE_NOISE
6513,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,13.0,ADDITIVE_NOISE
6514,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,14.0,ADDITIVE_NOISE
6515,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,14.0,ADDITIVE_NOISE
6516,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,14.0,ADDITIVE_NOISE
6517,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,14.0,ADDITIVE_NOISE
6518,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,15.0,ADDITIVE_NOISE
6519,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,15.0,ADDITIVE_NOISE
6520,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,15.0,ADDITIVE_NOISE
6521,N1,synthetic,P_nat,mlp32,HPBnoise,,,synthetic,True,,,,,,,,,15.0,ADDITIVE_NOISE
6522,N1,synthetic,P_nat,logistic,H,,,synthetic,False,,,,,,,,,16.0,ADDITIVE_NOISE
6523,N1,synthetic,P_nat,mlp32,HP,,,synthetic,True,,,,,,,,,16.0,ADDITIVE_NOISE
6524,N1,synthetic,P_nat,mlp32,HPB,,,synthetic,True,,,,,,,,,16.0,ADDITIVE_NOISE
