model,seed,fold,child,n_records,n,n_class1,auc,bacc,ce_bal_bits,j_bits
shared,11,3,36,1,885,174,0.503548507040432,0.4882875018187109,1.0121417045593262,-0.012141704559326172
shared,11,3,41,1,990,198,0.48647778287929805,0.4981060606060606,1.0151519775390625,-0.0151519775390625
shared,11,3,44,1,845,175,0.5150788912579958,0.49957356076759063,1.0108697414398193,-0.010869741439819336
shared,11,3,53,1,978,197,0.5201225813580144,0.5010854234776448,1.0173181295394897,-0.017318129539489746
shared,11,3,60,1,598,90,0.5018372703412074,0.5054899387576552,1.0082024335861206,-0.008202433586120605
shared,11,3,61,1,932,186,0.5467150970048141,0.5209648591772608,0.9982833862304688,0.00171661376953125
shared,11,3,64,1,981,197,0.6346958199523465,0.5972074743603025,0.9657739996910095,0.03422600030899048
shared,11,3,71,1,951,190,0.5053772736703783,0.497776471401895,1.0151692628860474,-0.015169262886047363
shared,11,4,13,1,993,200,0.6045208070617907,0.5869735182849937,0.9840792417526245,0.01592075824737549
shared,11,4,15,1,932,185,0.5099171460617244,0.49867940229386015,1.0028445720672607,-0.002844572067260742
shared,11,4,17,1,740,143,0.4156036593222523,0.4357744433121318,1.024653673171997,-0.02465367317199707
shared,11,4,18,1,935,185,0.5645909909909911,0.5690990990990991,0.9906677007675171,0.00933229923248291
shared,11,4,26,1,965,195,0.48474525474525476,0.4791208791208791,1.0106772184371948,-0.010677218437194824
shared,11,4,28,1,526,106,0.48907232704402515,0.48052560646900266,1.0093210935592651,-0.009321093559265137
shared,11,4,34,1,999,200,0.6267959949937423,0.5916739674593241,0.9793257713317871,0.02067422866821289
shared,11,4,35,1,969,195,0.5513251176041873,0.5331743192208309,0.9959900379180908,0.00400996208190918
shared,11,4,38,2,1980,398,0.6678191844176635,0.6183604495295695,0.968874454498291,0.031125545501708984
shared,11,4,39,1,994,197,0.5238234750874153,0.5168652752389991,1.0006847381591797,-0.0006847381591796875
shared,11,4,51,2,1989,397,0.5815688961178689,0.555772407376935,0.9892333745956421,0.01076662540435791
shared,11,4,52,1,991,198,0.5379997961965175,0.5204886188492746,0.9968277215957642,0.00317227840423584
shared,11,4,54,1,985,196,0.5395909314296061,0.5352196011484441,0.9987050294876099,0.0012949705123901367
shared,11,4,72,1,711,148,0.4925591666266622,0.49722168882914886,1.0090961456298828,-0.009096145629882812
shared,22,0,4,2,1934,390,0.5642844094592798,0.5378570479606749,0.9895874261856079,0.01041257381439209
shared,22,0,21,1,874,174,0.5859564860426929,0.5542036124794745,0.982123851776123,0.017876148223876953
shared,22,0,28,1,526,106,0.471170260557053,0.46509433962264146,1.0174678564071655,-0.017467856407165527
shared,22,0,29,1,438,84,0.6115819209039548,0.5920096852300243,0.9794943332672119,0.020505666732788086
shared,22,0,31,2,1776,355,0.5747133044572856,0.5604047932917703,0.9898176193237305,0.010182380676269531
shared,22,0,36,1,885,174,0.5360428084129525,0.5131189679421893,1.0071197748184204,-0.00711977481842041
shared,22,0,37,1,739,157,0.487365114802898,0.4985389716987326,1.0111777782440186,-0.011177778244018555
shared,22,0,42,1,980,194,0.5104371606201307,0.5106830880616983,1.004928469657898,-0.004928469657897949
shared,22,0,43,1,977,192,0.6089536889596603,0.5899980095541402,0.9800323247909546,0.01996767520904541
shared,22,0,48,1,766,155,0.6065413652922232,0.5567551871601288,0.9752642512321472,0.024735748767852783
shared,22,0,54,1,985,196,0.519163368769561,0.5049985773777191,1.006577730178833,-0.006577730178833008
shared,22,0,57,1,998,200,0.63625,0.6013659147869674,0.9763155579566956,0.023684442043304443
shared,22,0,60,1,598,90,0.498840769903762,0.5101268591426071,1.0096607208251953,-0.009660720825195312
shared,22,0,61,1,932,186,0.5234584450402145,0.5108031364409467,1.0033955574035645,-0.003395557403564453
shared,22,0,72,1,711,148,0.5239246795641112,0.5284791896692429,1.0043554306030273,-0.004355430603027344
shared,22,1,0,1,871,170,0.6275992279936226,0.5767726776873374,0.9688558578491211,0.031144142150878906
shared,22,1,2,1,847,172,0.5167484926787252,0.4820198105081826,1.0041077136993408,-0.00410771369934082
shared,22,1,5,1,995,200,0.5731037735849056,0.5315094339622641,0.9875717759132385,0.012428224086761475
shared,22,1,16,1,978,194,0.5600476015148328,0.5443732905533347,0.9907357096672058,0.00926429033279419
shared,22,1,18,1,935,185,0.5755387387387387,0.5303063063063063,0.9843045473098755,0.01569545269012451
shared,22,1,20,2,1811,365,0.555127986509786,0.5380568028950908,0.9977225065231323,0.0022774934768676758
shared,22,1,32,1,1000,200,0.704240625,0.6475,0.9450100660324097,0.05498993396759033
shared,22,1,33,1,970,193,0.5050079687385387,0.4968458465867792,1.0163346529006958,-0.0163346529006958
shared,22,1,35,1,969,195,0.5514543165705956,0.5612005565493937,0.9983747005462646,0.0016252994537353516
shared,22,1,39,1,994,197,0.5170436089650912,0.5113910667541351,1.0093859434127808,-0.009385943412780762
shared,22,1,44,1,845,175,0.5105586353944562,0.5173773987206822,1.015791416168213,-0.01579141616821289
shared,22,1,46,1,867,178,0.5235808287536081,0.5063110516788702,1.007063865661621,-0.007063865661621094
shared,22,1,56,1,996,200,0.5754616834170854,0.5710552763819096,0.9914442300796509,0.008555769920349121
shared,22,1,58,1,969,195,0.5416550718876301,0.5250745378652355,1.001219630241394,-0.001219630241394043
shared,22,1,68,1,721,142,0.6645016906273565,0.6397382568294048,0.9579480886459351,0.04205191135406494
shared,22,2,10,1,991,198,0.6681569796323894,0.6083438419503994,0.9642366170883179,0.03576338291168213
shared,22,2,11,1,892,182,0.5270275499148739,0.5012614146416964,1.0021114349365234,-0.0021114349365234375
shared,22,2,12,1,981,194,0.5624418711274708,0.54452835379033,0.9918420314788818,0.008157968521118164
shared,22,2,14,1,984,198,0.5237907060426145,0.5100431798905081,1.0033437013626099,-0.0033437013626098633
shared,22,2,24,2,1831,366,0.5050345959454672,0.49436487066151924,1.0088720321655273,-0.008872032165527344
shared,22,2,25,2,1776,356,0.6131527931634753,0.5656512106345941,0.9795870184898376,0.020412981510162354
shared,22,2,30,1,988,197,0.6119542826339466,0.5806760060836698,0.9818174242973328,0.018182575702667236
shared,22,2,47,1,999,200,0.4795963704630789,0.48531914893617023,1.0155329704284668,-0.015532970428466797
shared,22,2,49,1,994,196,0.5571454145568002,0.5474400286430361,0.9940353631973267,0.00596463680267334
shared,22,2,50,1,737,149,0.5936686755239009,0.559957540063005,0.98410564661026,0.01589435338973999
shared,22,2,52,1,991,198,0.5662042875157629,0.542569452405518,0.9915187954902649,0.008481204509735107
shared,22,2,63,1,944,187,0.5042173228123963,0.4966939579963125,1.0104939937591553,-0.010493993759155273
shared,22,2,64,1,981,197,0.6627052470734486,0.6265701077385268,0.9580805897712708,0.04191941022872925
shared,22,2,65,1,985,197,0.5963983869720941,0.5774111675126904,0.9826399087905884,0.01736009120941162
shared,22,2,70,1,791,162,0.5327239003709592,0.5291124457791124,1.0000417232513428,-4.172325134277344e-05
shared,22,3,6,1,772,155,0.5701416845297224,0.5618915668949653,0.9958948493003845,0.0041051506996154785
shared,22,3,9,1,459,69,0.5199925678186548,0.48528428093645487,1.0073328018188477,-0.007332801818847656
shared,22,3,17,1,740,143,0.42221597497979413,0.4430192922655234,1.0303925275802612,-0.03039252758026123
shared,22,3,19,1,993,200,0.6640952080706178,0.6187862547288776,0.9577871561050415,0.042212843894958496
shared,22,3,23,1,988,200,0.5656027918781725,0.5511294416243655,0.9973447322845459,0.0026552677154541016
shared,22,3,26,1,965,195,0.45028305028305027,0.4610556110556111,1.0266783237457275,-0.02667832374572754
shared,22,3,34,1,999,200,0.6632196495619525,0.626717772215269,0.9586052894592285,0.041394710540771484
shared,22,3,38,2,1980,398,0.6865601712735612,0.6348588708396598,0.9543651342391968,0.04563486576080322
shared,22,3,41,1,990,198,0.45625127538006327,0.4532828282828283,1.0259771347045898,-0.025977134704589844
shared,22,3,45,2,1944,392,0.5722783636650536,0.5452806122448979,0.9881386160850525,0.01186138391494751
shared,22,3,53,1,978,197,0.550546936440981,0.5223714228146916,0.9974379539489746,0.0025620460510253906
shared,22,3,62,1,922,190,0.632003163646822,0.5996836353178028,0.9710862636566162,0.02891373634338379
shared,22,3,67,1,996,200,0.48148869346733675,0.48981155778894475,1.011704444885254,-0.011704444885253906
shared,22,3,71,1,951,190,0.4848675565391798,0.47404384812227673,1.0230557918548584,-0.0230557918548584
shared,22,4,1,2,1972,394,0.5369773471527926,0.5241824451693012,0.9976420998573303,0.0023579001426696777
shared,22,4,3,1,992,198,0.6335553265654021,0.5938859629035951,0.9714047312736511,0.028595268726348877
shared,22,4,7,1,558,95,0.46900079572581554,0.45487097874275323,1.0184026956558228,-0.018402695655822754
shared,22,4,8,1,966,195,0.5701586351391799,0.549655791679138,0.9885629415512085,0.011437058448791504
shared,22,4,13,1,993,200,0.5830422446406053,0.5384237074401008,0.9827337265014648,0.017266273498535156
shared,22,4,15,1,932,185,0.5201563008791925,0.5104128224610153,1.0013396739959717,-0.0013396739959716797
shared,22,4,22,2,993,190,0.5438323392541129,0.5238316838172642,0.9987136125564575,0.0012863874435424805
shared,22,4,27,1,991,199,0.48052446576315916,0.49185003299324903,1.019061803817749,-0.019061803817749023
shared,22,4,40,1,780,155,0.5232516129032259,0.4834838709677419,1.008826494216919,-0.008826494216918945
shared,22,4,51,2,1989,397,0.5590491816766452,0.5482473766818982,0.9946336150169373,0.005366384983062744
shared,22,4,55,1,655,131,0.5046690169570538,0.5019083969465649,1.0049755573272705,-0.004975557327270508
shared,22,4,59,2,1837,372,0.5890977650555984,0.567072186135271,0.9851358532905579,0.014864146709442139
shared,22,4,66,1,865,175,0.6248902691511387,0.5771428571428572,0.9656376838684082,0.0343623161315918
shared,22,4,69,1,969,194,0.5434852011972066,0.5480445626870636,1.0015270709991455,-0.0015270709991455078
shared,33,0,1,2,1972,394,0.5067006362870174,0.5038183654693662,1.0065207481384277,-0.006520748138427734
shared,33,0,3,1,992,198,0.6138907971401675,0.5881930132559856,0.9752521514892578,0.024747848510742188
shared,33,0,15,1,932,185,0.5058757552733456,0.4950287637034625,1.0102643966674805,-0.010264396667480469
shared,33,0,21,1,874,174,0.6016133004926109,0.5863628899835797,0.9865524768829346,0.01344752311706543
shared,33,0,26,1,965,195,0.4384249084249084,0.4662504162504163,1.0375999212265015,-0.037599921226501465
shared,33,0,44,1,845,175,0.5302771855010662,0.5270788912579958,1.008357048034668,-0.008357048034667969
shared,33,0,50,1,737,149,0.5928069214262887,0.5797892982696434,0.9808968305587769,0.019103169441223145
shared,33,0,51,2,1989,397,0.5575073098489931,0.5572225105375745,0.9975639581680298,0.002436041831970215
shared,33,0,55,1,655,131,0.5270234834799836,0.5314885496183206,1.0024468898773193,-0.002446889877319336
shared,33,0,56,1,996,200,0.576463567839196,0.5586306532663317,0.9905974864959717,0.00940251350402832
shared,33,0,58,1,969,195,0.56768038163387,0.5594514013118664,0.9948064088821411,0.005193591117858887
shared,33,0,61,1,932,186,0.5453962351177607,0.5376055810199198,0.9981682896614075,0.0018317103385925293
shared,33,0,64,1,981,197,0.6490954884491869,0.6076834921785973,0.9594824314117432,0.040517568588256836
shared,33,0,69,1,969,194,0.5060126371799135,0.5029664117060193,1.026511311531067,-0.026511311531066895
shared,33,0,71,1,951,190,0.48045162182723566,0.4674355072964935,1.029461145401001,-0.029461145401000977
shared,33,1,7,1,558,95,0.5224167329771513,0.5400363760372855,1.0022048950195312,-0.00220489501953125
shared,33,1,8,1,966,195,0.5524693205627058,0.537783098872593,0.996975302696228,0.0030246973037719727
shared,33,1,13,1,993,200,0.58031210592686,0.5643852459016394,0.9850360155105591,0.014963984489440918
shared,33,1,17,1,740,143,0.43114757938878545,0.458721345656019,1.0247275829315186,-0.024727582931518555
shared,33,1,18,1,935,185,0.5875027027027027,0.5672612612612613,0.982001781463623,0.017998218536376953
shared,33,1,19,1,993,200,0.6395680958385876,0.5893947036569988,0.9710796475410461,0.028920352458953857
shared,33,1,20,2,1811,365,0.5428058508118759,0.5350641353568655,0.9998906850814819,0.0001093149185180664
shared,33,1,32,1,1000,200,0.6522000000000001,0.600625,0.9657531380653381,0.034246861934661865
shared,33,1,33,1,970,193,0.49996999219797145,0.49303485572915623,1.0138540267944336,-0.013854026794433594
shared,33,1,34,1,999,200,0.6427847309136421,0.5792271589486859,0.9689618349075317,0.03103816509246826
shared,33,1,35,1,969,195,0.5448254157556484,0.5305108328364143,1.0011286735534668,-0.0011286735534667969
shared,33,1,38,2,1980,398,0.6613916612137807,0.6087215470525827,0.963625431060791,0.036374568939208984
shared,33,1,53,1,978,197,0.5184164516401594,0.5194466290126546,1.0173362493515015,-0.017336249351501465
shared,33,1,54,1,985,196,0.5635944491865187,0.5502670650009054,0.9913386106491089,0.008661389350891113
shared,33,1,68,1,721,142,0.6264504123184703,0.6037972220195091,0.9746245741844177,0.025375425815582275
shared,33,2,9,1,459,69,0.5180973615756224,0.4938684503901895,1.0100148916244507,-0.010014891624450684
shared,33,2,11,1,892,182,0.5087563844606098,0.5126528401176288,1.0148180723190308,-0.014818072319030762
shared,33,2,23,1,988,200,0.5317798223350254,0.5157233502538071,1.0076498985290527,-0.007649898529052734
shared,33,2,24,2,1831,366,0.4725927376489677,0.48752680952647387,1.0172200202941895,-0.017220020294189453
shared,33,2,27,1,991,199,0.4873610476625552,0.49350604030252276,1.0213024616241455,-0.021302461624145508
shared,33,2,28,1,526,106,0.4773135669362084,0.4972371967654986,1.0199623107910156,-0.019962310791015625
shared,33,2,30,1,988,197,0.6263420331521494,0.5944091845443986,0.9749103784561157,0.025089621543884277
shared,33,2,36,1,885,174,0.5275069919330068,0.5023643241670304,1.0107636451721191,-0.01076364517211914
shared,33,2,37,1,739,157,0.5145610348676868,0.50924770722525,1.0058318376541138,-0.0058318376541137695
shared,33,2,39,1,994,197,0.493013139374176,0.5059996560706711,1.0157732963562012,-0.015773296356201172
shared,33,2,43,1,977,192,0.6062068736730362,0.5656581740976645,0.9805043935775757,0.019495606422424316
shared,33,2,45,2,1944,392,0.5884638649274142,0.5561947717231221,0.9850507974624634,0.014949202537536621
shared,33,2,59,2,1837,372,0.5996155822232008,0.5692814415207897,0.982759952545166,0.017240047454833984
shared,33,2,62,1,922,190,0.6267975266033938,0.5977351164797239,0.9705698490142822,0.029430150985717773
shared,33,2,66,1,865,175,0.6256728778467908,0.5752380952380952,0.9667925238609314,0.033207476139068604
shared,33,3,0,1,871,170,0.6133758496265838,0.5844340018461023,0.977450966835022,0.022549033164978027
shared,33,3,4,2,1934,390,0.5729573535273018,0.5398399096585624,0.9891327023506165,0.010867297649383545
shared,33,3,6,1,772,155,0.5572123176661264,0.5488314947456475,0.9934383034706116,0.006561696529388428
shared,33,3,12,1,981,194,0.5785378378024338,0.5614659610421934,0.9895340204238892,0.01046597957611084
shared,33,3,14,1,984,198,0.5190293520446192,0.5153828359935231,1.0043144226074219,-0.004314422607421875
shared,33,3,16,1,978,194,0.5579962655165158,0.5277916579002735,0.9911104440689087,0.008889555931091309
shared,33,3,22,2,993,190,0.5609556269253457,0.5416071311529134,0.9916461706161499,0.008353829383850098
shared,33,3,40,1,780,155,0.5378374193548388,0.4948387096774194,1.0007158517837524,-0.0007158517837524414
shared,33,3,41,1,990,198,0.49201293235384147,0.49558080808080807,1.0117113590240479,-0.011711359024047852
shared,33,3,42,1,980,194,0.5315836415623935,0.5265076991684373,0.9982338547706604,0.0017661452293395996
shared,33,3,46,1,867,178,0.526789354381044,0.5277515043785979,0.9999786019325256,2.1398067474365234e-05
shared,33,3,48,1,766,155,0.611778681167837,0.5757774140752865,0.9774470329284668,0.022552967071533203
shared,33,3,57,1,998,200,0.6437875939849624,0.5943295739348371,0.9766275882720947,0.023372411727905273
shared,33,3,70,1,791,162,0.5488331468723625,0.5056821527409763,0.9923585653305054,0.007641434669494629
shared,33,4,2,1,847,172,0.5369422911283377,0.5326270456503015,0.9987998008728027,0.0012001991271972656
shared,33,4,5,1,995,200,0.5340786163522013,0.5112735849056604,0.998816967010498,0.0011830329895019531
shared,33,4,10,1,991,198,0.4854344198606494,0.4808775013693046,1.0221350193023682,-0.022135019302368164
shared,33,4,25,2,1776,356,0.6150627077069156,0.5753837632536793,0.9808283448219299,0.01917165517807007
shared,33,4,29,1,438,84,0.49482109227871934,0.5052461662631154,1.0180953741073608,-0.01809537410736084
shared,33,4,31,2,1776,355,0.5742543933552051,0.549505902409531,0.9896450042724609,0.010354995727539062
shared,33,4,47,1,999,200,0.5036201501877346,0.4928191489361702,1.010387659072876,-0.010387659072875977
shared,33,4,49,1,994,196,0.5235825533220807,0.5047887576083065,1.0040011405944824,-0.004001140594482422
shared,33,4,52,1,991,198,0.5391716662208466,0.510413084183576,0.997094988822937,0.0029050111770629883
shared,33,4,60,1,598,90,0.49314304461942254,0.49142607174103237,1.0097992420196533,-0.00979924201965332
shared,33,4,63,1,944,187,0.4924519105108117,0.49389300574318834,1.0108015537261963,-0.010801553726196289
shared,33,4,65,1,985,197,0.5648528691798295,0.5526649746192893,0.9917482137680054,0.008251786231994629
shared,33,4,67,1,996,200,0.47969849246231155,0.4914572864321608,1.0106858015060425,-0.01068580150604248
shared,33,4,72,1,711,148,0.49622557726465366,0.4922951370553502,1.0122559070587158,-0.01225590705871582
