child,kind,n,slope_per_position,slope_per_second,position_coef_given_time,bin0,bin1,bin2,bin3,bin4
23,deviant,144,0.0009753169989485094,-0.0006904146844495577,0.00445041172380449,0.07742443419339363,0.001125939687093097,0.022695728376799937,0.04054090711805555,0.047745005289713545
24,standard,421,0.006473496999933776,0.00021090318962845836,0.006112960206638084,-0.02878447784774605,-0.01808615291819853,0.009826544559363156,-0.019708714933476902,0.001980981451975727
24,deviant,65,-0.012806826164901476,-0.0018042767024358437,-0.0030032445117990306,,,,,-0.014265629283168865
25,standard,555,-0.0019326086548001097,0.00026138697460437063,-0.004224545946143575,-0.006581469376881918,-0.02107758955522017,-0.001980899985319646,0.002493670492461233,-0.017711436419476874
25,deviant,98,0.010378707996717472,-0.0009012113748116707,0.014034726038808279,-0.07123517107080529,0.007958548409598212,0.03459811740451389,,0.0013388467557502485
26,standard,558,-0.008015033759141057,-0.0007913664654486246,-0.008815249860303243,0.00786374058834342,-0.024429671430357413,0.03491667338779994,-0.029266357421874997,-0.02673250130092271
26,deviant,103,-0.0018354527664240436,-0.0004224004900108282,-0.0006161751741097553,0.013716379801432291,0.0018774294385723001,0.07528177897135417,,0.007221325725114268
27,standard,646,-0.004224645041314841,-0.00253988600425449,0.0063206340867517355,-0.19170384529309398,-0.20611180076303406,-0.22367164975120907,-0.24231957607581966,-0.21242637047400842
27,deviant,123,0.011269735943709462,0.003545066916135013,0.0021473134791460654,-0.2458892822265625,-0.2337188720703125,-0.16304270426432294,,-0.1951482137044271
28,standard,76,0.00663656216410597,0.0047604579297993,-0.005221702136805071,-0.096026611328125,,,,-0.0690146249438089
29,standard,714,-0.002702075138352105,-0.0004989044347689991,-0.0022202422356594675,-0.0004980289574825431,-0.004624947734262748,0.008658149786162793,0.0003604319558214775,-0.010472413690332421
29,deviant,129,0.005526871750906695,-0.0014652207246720205,0.014068836623302987,-0.06827901204427082,-0.0018395686495131381,0.00197601318359375,,-0.018819539233891645
30,standard,430,-0.009033301274982275,-0.00025361222790383004,-0.010737973258821561,-0.020300059848361543,0.023975890359760818,-0.008809089660644526,0.04492975870768228,-0.038312548782393256
30,deviant,73,-0.007435914981581117,0.0011473207802727946,-0.018212349239180282,0.02868261092748398,,,,0.000548934936523432
31,standard,670,0.004916860142309074,0.0005931172158598077,0.0037921244026802975,-0.0031591021825396843,-0.008800040351019963,-0.007047254774305554,0.02487150323454034,0.010933300625794482
31,deviant,119,-0.004530526197064864,-0.0029660362881830473,0.007051385105606477,-0.038670131138392856,-0.01890055338541665,0.06785498725043403,0.021642367045084626,-0.032213564272280094
32,standard,655,-0.000621788716246288,0.0009396341862742492,-0.005055670026810812,-0.02189422265077249,0.00943783873342463,-0.014490136272831052,0.03750060776532708,-0.015978878042305328
32,deviant,119,0.0037619966584937297,0.0017182836073224763,-0.0017704258265301255,-0.060327053070068366,0.07018983130361518,0.008862722487676706,-0.08550080798921131,0.011858227609217854
33,standard,73,0.005958015484702852,0.008458381984126292,-0.021889307223698747,-0.0077218656186704305,-0.033045291900634766,0.03825054746685606,,0.000528399149576824
34,standard,356,-3.624519064430293e-05,0.00039340681052139344,-0.0019779518368524484,0.00965118408203125,-0.009274933689324428,0.08561019897460938,0.010458731436514644,0.01325371771147757
34,deviant,59,-0.021968449439351386,-0.0024862675659412647,-0.024792006523345157,0.09206589785489169,,,,-0.01966834068298339
35,standard,671,0.002168399475866771,0.0021746239699632925,-0.0051408986368657395,-0.07441124771580553,-0.09792850561309277,-0.05153165923224554,-0.08516016251001603,-0.0713747455608734
35,deviant,119,0.01574082184282364,0.004043040000314676,0.0077129676623747,-0.051359812418619775,-0.0988894992404514,-0.042140586703431376,-0.011040581597222224,-0.018224862905649036
