source,child,segment,segment_start_s,auc,n
child_spatial_s11_odd_even_blocks_b1,0,2,240.0,0.6686507936507937,37
child_spatial_s11_odd_even_blocks_b1,0,3,360.0,0.6875,41
child_spatial_s11_odd_even_blocks_b1,0,4,480.0,0.545751633986928,43
child_spatial_s11_odd_even_blocks_b1,0,5,600.0,0.5582655826558265,50
child_spatial_s11_odd_even_blocks_b1,1,0,0.0,0.5154109589041096,97
child_spatial_s11_odd_even_blocks_b1,1,1,120.0,0.5846883468834688,100
child_spatial_s11_odd_even_blocks_b1,1,2,240.0,0.5496875,100
child_spatial_s11_odd_even_blocks_b1,1,3,360.0,0.5096875,100
child_spatial_s11_odd_even_blocks_b1,1,4,480.0,0.5367283950617284,101
child_spatial_s11_odd_even_blocks_b1,1,5,600.0,0.4770153231179214,98
child_spatial_s11_odd_even_blocks_b1,1,6,720.0,0.6385802469135803,101
child_spatial_s11_odd_even_blocks_b1,2,0,0.0,0.4753246753246753,46
child_spatial_s11_odd_even_blocks_b1,2,1,120.0,0.6111111111111112,43
child_spatial_s11_odd_even_blocks_b1,2,2,240.0,0.6167076167076166,48
child_spatial_s11_odd_even_blocks_b1,2,3,360.0,0.5174603174603174,44
child_spatial_s11_odd_even_blocks_b1,2,4,480.0,0.49158249158249157,42
child_spatial_s11_odd_even_blocks_b1,2,5,600.0,0.43030303030303035,43
child_spatial_s11_odd_even_blocks_b1,2,6,720.0,0.40432098765432095,45
child_spatial_s11_odd_even_blocks_b1,3,0,0.0,0.5577395577395577,48
child_spatial_s11_odd_even_blocks_b1,3,1,120.0,0.6388888888888888,49
child_spatial_s11_odd_even_blocks_b1,3,2,240.0,0.6112500000000001,50
child_spatial_s11_odd_even_blocks_b1,3,3,360.0,0.45125,50
child_spatial_s11_odd_even_blocks_b1,3,4,480.0,0.5073170731707317,51
child_spatial_s11_odd_even_blocks_b1,3,5,600.0,0.55,50
child_spatial_s11_odd_even_blocks_b1,3,6,720.0,0.37682926829268293,51
child_spatial_s11_odd_even_blocks_b1,4,0,0.0,0.5949074074074074,96
child_spatial_s11_odd_even_blocks_b1,4,1,120.0,0.27562499999999995,100
child_spatial_s11_odd_even_blocks_b1,4,2,240.0,0.569362455726092,99
child_spatial_s11_odd_even_blocks_b1,4,3,360.0,0.4476973684210527,99
child_spatial_s11_odd_even_blocks_b1,4,4,480.0,0.5362500000000001,100
child_spatial_s11_odd_even_blocks_b1,4,5,600.0,0.5754504504504504,92
child_spatial_s11_odd_even_blocks_b1,4,6,720.0,0.5185975609756097,102
child_spatial_s11_odd_even_blocks_b1,5,0,0.0,0.45175438596491224,50
child_spatial_s11_odd_even_blocks_b1,5,1,120.0,0.4975,50
child_spatial_s11_odd_even_blocks_b1,5,2,240.0,0.76125,50
child_spatial_s11_odd_even_blocks_b1,5,3,360.0,0.47250000000000003,50
child_spatial_s11_odd_even_blocks_b1,5,4,480.0,0.46375000000000005,50
child_spatial_s11_odd_even_blocks_b1,5,5,600.0,0.255,50
child_spatial_s11_odd_even_blocks_b1,5,6,720.0,0.6609756097560976,51
child_spatial_s11_odd_even_blocks_b1,6,0,0.0,0.3705357142857143,36
child_spatial_s11_odd_even_blocks_b1,6,1,120.0,0.6287878787878788,41
child_spatial_s11_odd_even_blocks_b1,6,2,240.0,0.601010101010101,42
child_spatial_s11_odd_even_blocks_b1,6,3,360.0,0.6625,50
child_spatial_s11_odd_even_blocks_b1,6,4,480.0,0.6214285714285714,43
child_spatial_s11_odd_even_blocks_b1,6,6,720.0,0.4785714285714286,43
child_spatial_s11_odd_even_blocks_b1,8,0,0.0,0.7719298245614035,50
child_spatial_s11_odd_even_blocks_b1,8,1,120.0,0.3983739837398374,50
child_spatial_s11_odd_even_blocks_b1,8,2,240.0,0.48857142857142855,45
child_spatial_s11_odd_even_blocks_b1,8,3,360.0,0.6573426573426573,50
child_spatial_s11_odd_even_blocks_b1,8,4,480.0,0.5,48
child_spatial_s11_odd_even_blocks_b1,8,5,600.0,0.53,50
child_spatial_s11_odd_even_blocks_b1,8,6,720.0,0.5253378378378378,45
child_spatial_s11_odd_even_blocks_b1,10,0,0.0,0.5855614973262032,45
child_spatial_s11_odd_even_blocks_b1,10,1,120.0,0.5449999999999999,50
child_spatial_s11_odd_even_blocks_b1,10,2,240.0,0.4342105263157895,49
child_spatial_s11_odd_even_blocks_b1,10,3,360.0,0.3756097560975609,51
child_spatial_s11_odd_even_blocks_b1,10,4,480.0,0.5499999999999999,51
child_spatial_s11_odd_even_blocks_b1,10,5,600.0,0.30500000000000005,50
child_spatial_s11_odd_even_blocks_b1,10,6,720.0,0.6707317073170732,51
child_spatial_s11_odd_even_blocks_b1,11,0,0.0,0.4121621621621621,47
child_spatial_s11_odd_even_blocks_b1,11,1,120.0,0.4393939393939394,43
child_spatial_s11_odd_even_blocks_b1,11,2,240.0,0.6004784688995215,49
child_spatial_s11_odd_even_blocks_b1,11,3,360.0,0.5774999999999999,50
child_spatial_s11_odd_even_blocks_b1,11,4,480.0,0.5800000000000001,50
child_spatial_s11_odd_even_blocks_b1,11,5,600.0,0.44249999999999995,50
child_spatial_s11_odd_even_blocks_b1,12,0,0.0,0.5975877192982456,50
child_spatial_s11_odd_even_blocks_b1,12,1,120.0,0.6910569105691057,50
child_spatial_s11_odd_even_blocks_b1,12,2,240.0,0.5475,50
child_spatial_s11_odd_even_blocks_b1,12,3,360.0,0.5488636363636363,51
child_spatial_s11_odd_even_blocks_b1,12,4,480.0,0.43846153846153846,49
child_spatial_s11_odd_even_blocks_b1,12,5,600.0,0.3725,50
child_spatial_s11_odd_even_blocks_b1,12,6,720.0,0.4375,46
child_spatial_s11_odd_even_blocks_b1,13,0,0.0,0.4758771929824561,50
child_spatial_s11_odd_even_blocks_b1,13,1,120.0,0.4146341463414634,50
child_spatial_s11_odd_even_blocks_b1,13,2,240.0,0.39,50
child_spatial_s11_odd_even_blocks_b1,13,3,360.0,0.49999999999999994,50
child_spatial_s11_odd_even_blocks_b1,13,4,480.0,0.27999999999999997,50
child_spatial_s11_odd_even_blocks_b1,13,5,600.0,0.42727272727272725,51
child_spatial_s11_odd_even_blocks_b1,13,6,720.0,0.39249999999999996,50
child_spatial_s11_odd_even_blocks_b1,14,0,0.0,0.6112266112266113,50
child_spatial_s11_odd_even_blocks_b1,14,1,120.0,0.57125,50
child_spatial_s11_odd_even_blocks_b1,14,2,240.0,0.3543123543123543,50
child_spatial_s11_odd_even_blocks_b1,14,3,360.0,0.4122807017543859,47
child_spatial_s11_odd_even_blocks_b1,14,4,480.0,0.64625,50
child_spatial_s11_odd_even_blocks_b1,14,5,600.0,0.7162499999999999,50
child_spatial_s11_odd_even_blocks_b1,14,6,720.0,0.40263157894736845,48
child_spatial_s11_odd_even_blocks_b1,15,0,0.0,0.51417004048583,51
child_spatial_s11_odd_even_blocks_b1,15,1,120.0,0.6363636363636364,41
child_spatial_s11_odd_even_blocks_b1,15,2,240.0,0.43137254901960786,43
child_spatial_s11_odd_even_blocks_b1,15,3,360.0,0.28,50
child_spatial_s11_odd_even_blocks_b1,15,4,480.0,0.6175,50
child_spatial_s11_odd_even_blocks_b1,15,5,600.0,0.5275,50
child_spatial_s11_odd_even_blocks_b1,15,6,720.0,0.5682539682539682,44
child_spatial_s11_odd_even_blocks_b1,16,0,0.0,0.6447368421052632,50
child_spatial_s11_odd_even_blocks_b1,16,1,120.0,0.631578947368421,48
child_spatial_s11_odd_even_blocks_b1,16,2,240.0,0.3425,50
child_spatial_s11_odd_even_blocks_b1,16,3,360.0,0.65,50
child_spatial_s11_odd_even_blocks_b1,16,4,480.0,0.6296296296296297,48
child_spatial_s11_odd_even_blocks_b1,16,5,600.0,0.5054054054054054,47
child_spatial_s11_odd_even_blocks_b1,16,6,720.0,0.5425,50
child_spatial_s11_odd_even_blocks_b1,17,0,0.0,0.6180555555555556,41
child_spatial_s11_odd_even_blocks_b1,17,1,120.0,0.33472222222222225,49
child_spatial_s11_odd_even_blocks_b1,17,5,600.0,0.3162162162162162,47
child_spatial_s11_odd_even_blocks_b1,18,0,0.0,0.43243243243243246,49
child_spatial_s11_odd_even_blocks_b1,18,2,240.0,0.5885885885885885,46
child_spatial_s11_odd_even_blocks_b1,18,3,360.0,0.5710526315789474,48
child_spatial_s11_odd_even_blocks_b1,18,4,480.0,0.5487804878048781,51
child_spatial_s11_odd_even_blocks_b1,18,5,600.0,0.5146198830409356,47
child_spatial_s11_odd_even_blocks_b1,18,6,720.0,0.5714285714285714,51
child_spatial_s11_odd_even_blocks_b1,19,0,0.0,0.5153508771929824,50
child_spatial_s11_odd_even_blocks_b1,19,1,120.0,0.73875,50
child_spatial_s11_odd_even_blocks_b1,19,2,240.0,0.4846153846153846,49
child_spatial_s11_odd_even_blocks_b1,19,3,360.0,0.27249999999999996,50
child_spatial_s11_odd_even_blocks_b1,19,4,480.0,0.4390243902439025,51
child_spatial_s11_odd_even_blocks_b1,19,5,600.0,0.6051282051282051,49
child_spatial_s11_odd_even_blocks_b1,19,6,720.0,0.6964769647696477,50
child_spatial_s11_odd_even_blocks_b1,20,0,0.0,0.5896118721461188,97
child_spatial_s11_odd_even_blocks_b1,20,1,120.0,0.5576923076923077,97
child_spatial_s11_odd_even_blocks_b1,20,2,240.0,0.49502133712660024,93
child_spatial_s11_odd_even_blocks_b1,20,3,360.0,0.7131011608623549,85
child_spatial_s11_odd_even_blocks_b1,20,4,480.0,0.6230263157894737,96
child_spatial_s11_odd_even_blocks_b1,20,5,600.0,0.39185291997116084,92
child_spatial_s11_odd_even_blocks_b1,20,6,720.0,0.46164139161462975,78
child_spatial_s11_odd_even_blocks_b1,21,0,0.0,0.49999999999999994,41
child_spatial_s11_odd_even_blocks_b1,21,1,120.0,0.21637426900584794,47
child_spatial_s11_odd_even_blocks_b1,21,2,240.0,0.3663663663663664,46
child_spatial_s11_odd_even_blocks_b1,21,3,360.0,0.4393939393939394,43
child_spatial_s11_odd_even_blocks_b1,21,4,480.0,0.5803571428571429,36
child_spatial_s11_odd_even_blocks_b1,21,5,600.0,0.5125448028673836,40
child_spatial_s11_odd_even_blocks_b1,22,0,0.0,0.4095238095238095,50
child_spatial_s11_odd_even_blocks_b1,22,1,120.0,0.46840958605664484,60
child_spatial_s11_odd_even_blocks_b1,22,2,240.0,0.375,38
child_spatial_s11_odd_even_blocks_b1,22,3,360.0,0.5865853658536585,51
child_spatial_s11_odd_even_blocks_b1,22,4,480.0,0.349264705882353,42
child_spatial_s11_odd_even_blocks_b1,22,6,720.0,0.4525,50
child_spatial_s11_odd_even_blocks_b1,23,0,0.0,0.35185185185185186,48
child_spatial_s11_odd_even_blocks_b1,23,1,120.0,0.4867724867724868,51
child_spatial_s11_odd_even_blocks_b1,23,2,240.0,0.5249999999999999,50
child_spatial_s11_odd_even_blocks_b1,23,3,360.0,0.3787878787878788,50
child_spatial_s11_odd_even_blocks_b1,23,4,480.0,0.36585365853658536,51
child_spatial_s11_odd_even_blocks_b1,23,5,600.0,0.28,50
child_spatial_s11_odd_even_blocks_b1,23,6,720.0,0.35185185185185186,51
child_spatial_s11_odd_even_blocks_b1,24,0,0.0,0.6077777777777778,68
child_spatial_s11_odd_even_blocks_b1,24,1,120.0,0.5184859154929577,87
child_spatial_s11_odd_even_blocks_b1,24,2,240.0,0.5681818181818182,97
child_spatial_s11_odd_even_blocks_b1,24,3,360.0,0.6714975845410628,87
child_spatial_s11_odd_even_blocks_b1,24,4,480.0,0.49939722724532853,100
child_spatial_s11_odd_even_blocks_b1,24,5,600.0,0.48625000000000007,100
child_spatial_s11_odd_even_blocks_b1,24,6,720.0,0.48716302952503204,101
child_spatial_s11_odd_even_blocks_b1,25,0,0.0,0.5409356725146199,75
child_spatial_s11_odd_even_blocks_b1,25,1,120.0,0.6794642857142857,86
child_spatial_s11_odd_even_blocks_b1,25,2,240.0,0.4917721518987342,99
child_spatial_s11_odd_even_blocks_b1,25,3,360.0,0.517162471395881,88
child_spatial_s11_odd_even_blocks_b1,25,4,480.0,0.4891891891891892,94
child_spatial_s11_odd_even_blocks_b1,25,5,600.0,0.5196078431372548,77
child_spatial_s11_odd_even_blocks_b1,25,6,720.0,0.5244134432466708,102
child_spatial_s11_odd_even_blocks_b1,26,0,0.0,0.41025641025641024,51
child_spatial_s11_odd_even_blocks_b1,26,1,120.0,0.48238482384823844,50
child_spatial_s11_odd_even_blocks_b1,26,2,240.0,0.39749999999999996,50
child_spatial_s11_odd_even_blocks_b1,26,3,360.0,0.4155405405405405,45
child_spatial_s11_odd_even_blocks_b1,26,4,480.0,0.36999999999999994,50
child_spatial_s11_odd_even_blocks_b1,26,5,600.0,0.7805555555555556,46
child_spatial_s11_odd_even_blocks_b1,26,6,720.0,0.4414634146341463,51
child_spatial_s11_odd_even_blocks_b1,27,0,0.0,0.5787037037037037,48
child_spatial_s11_odd_even_blocks_b1,27,1,120.0,0.5365853658536586,50
child_spatial_s11_odd_even_blocks_b1,27,2,240.0,0.4125,50
child_spatial_s11_odd_even_blocks_b1,27,3,360.0,0.3925,50
child_spatial_s11_odd_even_blocks_b1,27,4,480.0,0.4131578947368421,48
child_spatial_s11_odd_even_blocks_b1,27,5,600.0,0.56,50
child_spatial_s11_odd_even_blocks_b1,27,6,720.0,0.4281842818428184,50
child_spatial_s11_odd_even_blocks_b1,30,0,0.0,0.5798816568047337,52
child_spatial_s11_odd_even_blocks_b1,30,1,120.0,0.47317073170731705,51
child_spatial_s11_odd_even_blocks_b1,30,2,240.0,0.4853658536585366,51
child_spatial_s11_odd_even_blocks_b1,30,3,360.0,0.5282555282555282,48
child_spatial_s11_odd_even_blocks_b1,30,4,480.0,0.36585365853658536,51
child_spatial_s11_odd_even_blocks_b1,30,5,600.0,0.42195121951219516,51
child_spatial_s11_odd_even_blocks_b1,30,6,720.0,0.4902439024390244,51
child_spatial_s11_odd_even_blocks_b1,31,0,0.0,0.5173333333333333,100
child_spatial_s11_odd_even_blocks_b1,31,1,120.0,0.5782811459027315,98
child_spatial_s11_odd_even_blocks_b1,31,2,240.0,0.6075396825396825,88
child_spatial_s11_odd_even_blocks_b1,31,3,360.0,0.659634317862166,97
child_spatial_s11_odd_even_blocks_b1,31,4,480.0,0.47052154195011336,77
child_spatial_s11_odd_even_blocks_b1,31,5,600.0,0.565359477124183,89
child_spatial_s11_odd_even_blocks_b1,31,6,720.0,0.38477034649476227,90
child_spatial_s11_odd_even_blocks_b1,32,0,0.0,0.6303418803418803,51
child_spatial_s11_odd_even_blocks_b1,32,1,120.0,0.41734417344173436,50
child_spatial_s11_odd_even_blocks_b1,32,2,240.0,0.61625,50
child_spatial_s11_odd_even_blocks_b1,32,3,360.0,0.515,50
child_spatial_s11_odd_even_blocks_b1,32,4,480.0,0.425609756097561,51
child_spatial_s11_odd_even_blocks_b1,32,5,600.0,0.5975,50
child_spatial_s11_odd_even_blocks_b1,32,6,720.0,0.5634920634920635,51
child_spatial_s11_odd_even_blocks_b1,33,0,0.0,0.4311688311688312,46
child_spatial_s11_odd_even_blocks_b1,33,1,120.0,0.5657894736842105,48
child_spatial_s11_odd_even_blocks_b1,33,2,240.0,0.2902097902097902,50
child_spatial_s11_odd_even_blocks_b1,33,3,360.0,0.69875,50
child_spatial_s11_odd_even_blocks_b1,33,4,480.0,0.27,50
child_spatial_s11_odd_even_blocks_b1,33,5,600.0,0.6223776223776224,50
child_spatial_s11_odd_even_blocks_b1,33,6,720.0,0.415625,48
child_spatial_s11_odd_even_blocks_b1,34,0,0.0,0.5235042735042735,51
child_spatial_s11_odd_even_blocks_b1,34,1,120.0,0.2975,50
child_spatial_s11_odd_even_blocks_b1,34,2,240.0,0.39545454545454545,51
child_spatial_s11_odd_even_blocks_b1,34,3,360.0,0.4317073170731707,51
child_spatial_s11_odd_even_blocks_b1,34,4,480.0,0.5390243902439025,51
child_spatial_s11_odd_even_blocks_b1,34,5,600.0,0.50125,50
child_spatial_s11_odd_even_blocks_b1,34,6,720.0,0.645,50
child_spatial_s11_odd_even_blocks_b1,35,0,0.0,0.5698198198198199,49
child_spatial_s11_odd_even_blocks_b1,35,2,240.0,0.5875,50
child_spatial_s11_odd_even_blocks_b1,35,3,360.0,0.6421052631578947,48
child_spatial_s11_odd_even_blocks_b1,35,4,480.0,0.6175,50
child_spatial_s11_odd_even_blocks_b1,35,5,600.0,0.6324324324324324,47
child_spatial_s11_odd_even_blocks_b1,35,6,720.0,0.4783783783783784,47
child_spatial_s11_odd_even_blocks_b1,36,0,0.0,0.520334928229665,49
child_spatial_s11_odd_even_blocks_b1,36,1,120.0,0.4548611111111111,44
child_spatial_s11_odd_even_blocks_b1,36,3,360.0,0.5407925407925409,50
child_spatial_s11_odd_even_blocks_b1,36,4,480.0,0.6467236467236467,48
child_spatial_s11_odd_even_blocks_b1,36,5,600.0,0.5275,50
child_spatial_s11_odd_even_blocks_b1,37,0,0.0,0.6928571428571428,38
child_spatial_s11_odd_even_blocks_b1,37,1,120.0,0.34375,41
child_spatial_s11_odd_even_blocks_b1,37,2,240.0,0.31666666666666665,38
child_spatial_s11_odd_even_blocks_b1,37,3,360.0,0.5714285714285715,37
child_spatial_s11_odd_even_blocks_b1,37,4,480.0,0.5583333333333333,38
child_spatial_s11_odd_even_blocks_b1,37,5,600.0,0.4276315789473684,46
child_spatial_s11_odd_even_blocks_b1,38,0,0.0,0.5536437246963563,102
child_spatial_s11_odd_even_blocks_b1,38,1,120.0,0.6244725738396625,97
child_spatial_s11_odd_even_blocks_b1,38,2,240.0,0.5314407814407813,99
child_spatial_s11_odd_even_blocks_b1,38,3,360.0,0.4641975308641975,101
child_spatial_s11_odd_even_blocks_b1,38,4,480.0,0.4871951219512195,102
child_spatial_s11_odd_even_blocks_b1,38,5,600.0,0.5519736842105263,99
child_spatial_s11_odd_even_blocks_b1,38,6,720.0,0.5968749999999999,100
child_spatial_s11_odd_even_blocks_b1,39,0,0.0,0.6217948717948718,51
child_spatial_s11_odd_even_blocks_b1,39,1,120.0,0.43360433604336046,50
child_spatial_s11_odd_even_blocks_b1,39,2,240.0,0.525,50
child_spatial_s11_odd_even_blocks_b1,39,3,360.0,0.47804878048780486,51
child_spatial_s11_odd_even_blocks_b1,39,4,480.0,0.49146341463414633,51
child_spatial_s11_odd_even_blocks_b1,39,5,600.0,0.6712500000000001,50
child_spatial_s11_odd_even_blocks_b1,39,6,720.0,0.40975609756097564,51
child_spatial_s11_odd_even_blocks_b1,40,0,0.0,0.5806451612903225,41
child_spatial_s11_odd_even_blocks_b1,40,6,720.0,0.46691176470588236,42
child_spatial_s11_odd_even_blocks_b1,41,1,120.0,0.47625000000000006,50
child_spatial_s11_odd_even_blocks_b1,41,2,240.0,0.2981029810298103,50
child_spatial_s11_odd_even_blocks_b1,41,3,360.0,0.55,49
child_spatial_s11_odd_even_blocks_b1,41,4,480.0,0.6083333333333334,49
child_spatial_s11_odd_even_blocks_b1,41,5,600.0,0.47607655502392343,49
child_spatial_s11_odd_even_blocks_b1,41,6,720.0,0.5717703349282297,49
child_spatial_s11_odd_even_blocks_b1,42,0,0.0,0.5717703349282297,49
child_spatial_s11_odd_even_blocks_b1,42,1,120.0,0.540650406504065,50
child_spatial_s11_odd_even_blocks_b1,42,2,240.0,0.44722222222222224,49
child_spatial_s11_odd_even_blocks_b1,42,3,360.0,0.5666666666666667,49
child_spatial_s11_odd_even_blocks_b1,42,4,480.0,0.63,50
child_spatial_s11_odd_even_blocks_b1,42,5,600.0,0.4625,50
child_spatial_s11_odd_even_blocks_b1,42,6,720.0,0.34688346883468835,50
child_spatial_s11_odd_even_blocks_b1,43,0,0.0,0.5576923076923077,49
child_spatial_s11_odd_even_blocks_b1,43,1,120.0,0.5311653116531165,50
child_spatial_s11_odd_even_blocks_b1,43,2,240.0,0.6916666666666667,49
child_spatial_s11_odd_even_blocks_b1,43,3,360.0,0.5829268292682926,51
child_spatial_s11_odd_even_blocks_b1,43,4,480.0,0.5219512195121951,51
child_spatial_s11_odd_even_blocks_b1,43,5,600.0,0.6438746438746439,48
child_spatial_s11_odd_even_blocks_b1,43,6,720.0,0.5444444444444445,49
child_spatial_s11_odd_even_blocks_b1,44,0,0.0,0.527027027027027,49
child_spatial_s11_odd_even_blocks_b1,44,2,240.0,0.4903225806451613,41
child_spatial_s11_odd_even_blocks_b1,44,3,360.0,0.7321428571428572,43
child_spatial_s11_odd_even_blocks_b1,44,5,600.0,0.45833333333333337,35
child_spatial_s11_odd_even_blocks_b1,44,6,720.0,0.5257452574525745,50
child_spatial_s11_odd_even_blocks_b1,45,0,0.0,0.49835309617918316,89
child_spatial_s11_odd_even_blocks_b1,45,1,120.0,0.5909681611435997,100
child_spatial_s11_odd_even_blocks_b1,45,2,240.0,0.4913419913419913,98
child_spatial_s11_odd_even_blocks_b1,45,3,360.0,0.33653846153846156,98
child_spatial_s11_odd_even_blocks_b1,45,4,480.0,0.4567901234567901,102
child_spatial_s11_odd_even_blocks_b1,45,5,600.0,0.6494374120956399,97
child_spatial_s11_odd_even_blocks_b1,45,6,720.0,0.5667682926829268,102
child_spatial_s11_odd_even_blocks_b1,46,0,0.0,0.4738095238095238,47
child_spatial_s11_odd_even_blocks_b1,46,2,240.0,0.5837837837837837,47
child_spatial_s11_odd_even_blocks_b1,46,3,360.0,0.5170731707317073,51
child_spatial_s11_odd_even_blocks_b1,46,4,480.0,0.5633333333333334,40
child_spatial_s11_odd_even_blocks_b1,46,6,720.0,0.5666666666666668,49
child_spatial_s11_odd_even_blocks_b1,47,0,0.0,0.6346153846153846,51
child_spatial_s11_odd_even_blocks_b1,47,1,120.0,0.4254742547425474,50
child_spatial_s11_odd_even_blocks_b1,47,2,240.0,0.39875,50
child_spatial_s11_odd_even_blocks_b1,47,3,360.0,0.5425000000000001,50
child_spatial_s11_odd_even_blocks_b1,47,4,480.0,0.5275000000000001,50
child_spatial_s11_odd_even_blocks_b1,47,5,600.0,0.451219512195122,51
child_spatial_s11_odd_even_blocks_b1,47,6,720.0,0.5772357723577235,50
child_spatial_s11_odd_even_blocks_b1,48,0,0.0,0.4979423868312758,36
child_spatial_s11_odd_even_blocks_b1,48,1,120.0,0.5305555555555556,46
child_spatial_s11_odd_even_blocks_b1,48,3,360.0,0.4560975609756097,51
child_spatial_s11_odd_even_blocks_b1,48,4,480.0,0.42810457516339867,43
child_spatial_s11_odd_even_blocks_b1,49,0,0.0,0.6456456456456456,46
child_spatial_s11_odd_even_blocks_b1,49,1,120.0,0.46070460704607047,50
child_spatial_s11_odd_even_blocks_b1,49,2,240.0,0.4475,50
child_spatial_s11_odd_even_blocks_b1,49,3,360.0,0.4329268292682927,51
child_spatial_s11_odd_even_blocks_b1,49,4,480.0,0.6402439024390244,51
child_spatial_s11_odd_even_blocks_b1,49,5,600.0,0.61,50
child_spatial_s11_odd_even_blocks_b1,49,6,720.0,0.5420054200542005,50
child_spatial_s11_odd_even_blocks_b1,50,0,0.0,0.5310344827586206,39
child_spatial_s11_odd_even_blocks_b1,50,2,240.0,0.46296296296296297,33
child_spatial_s11_odd_even_blocks_b1,50,4,480.0,0.5425,50
child_spatial_s11_odd_even_blocks_b1,50,6,720.0,0.5426829268292683,49
child_spatial_s11_odd_even_blocks_b1,51,0,0.0,0.5214413341274569,96
child_spatial_s11_odd_even_blocks_b1,51,1,120.0,0.42755035737491875,100
child_spatial_s11_odd_even_blocks_b1,51,2,240.0,0.5490625,100
child_spatial_s11_odd_even_blocks_b1,51,3,360.0,0.5653333333333334,95
child_spatial_s11_odd_even_blocks_b1,51,4,480.0,0.45123456790123456,101
child_spatial_s11_odd_even_blocks_b1,51,5,600.0,0.3064623584277148,98
child_spatial_s11_odd_even_blocks_b1,51,6,720.0,0.4632878492527615,100
child_spatial_s11_odd_even_blocks_b1,52,0,0.0,0.4549549549549549,49
child_spatial_s11_odd_even_blocks_b1,52,1,120.0,0.5203252032520325,50
child_spatial_s11_odd_even_blocks_b1,52,2,240.0,0.4175,50
child_spatial_s11_odd_even_blocks_b1,52,3,360.0,0.3962703962703963,50
child_spatial_s11_odd_even_blocks_b1,52,4,480.0,0.40975609756097564,51
child_spatial_s11_odd_even_blocks_b1,52,5,600.0,0.4769230769230769,49
child_spatial_s11_odd_even_blocks_b1,52,6,720.0,0.3672086720867209,50
child_spatial_s11_odd_even_blocks_b1,53,0,0.0,0.28482328482328484,50
child_spatial_s11_odd_even_blocks_b1,53,1,120.0,0.395,50
child_spatial_s11_odd_even_blocks_b1,53,2,240.0,0.6025,50
child_spatial_s11_odd_even_blocks_b1,53,3,360.0,0.57875,50
child_spatial_s11_odd_even_blocks_b1,53,4,480.0,0.73,50
child_spatial_s11_odd_even_blocks_b1,53,5,600.0,0.6421052631578947,48
child_spatial_s11_odd_even_blocks_b1,53,6,720.0,0.28055555555555556,49
child_spatial_s11_odd_even_blocks_b1,54,0,0.0,0.3117408906882591,51
child_spatial_s11_odd_even_blocks_b1,54,1,120.0,0.5750000000000001,50
child_spatial_s11_odd_even_blocks_b1,54,2,240.0,0.7825,50
child_spatial_s11_odd_even_blocks_b1,54,3,360.0,0.5886363636363636,51
child_spatial_s11_odd_even_blocks_b1,54,4,480.0,0.5208333333333333,49
child_spatial_s11_odd_even_blocks_b1,54,5,600.0,0.6504065040650406,50
child_spatial_s11_odd_even_blocks_b1,54,6,720.0,0.4560975609756097,51
child_spatial_s11_odd_even_blocks_b1,56,0,0.0,0.49797570850202433,51
child_spatial_s11_odd_even_blocks_b1,56,1,120.0,0.6476964769647696,50
child_spatial_s11_odd_even_blocks_b1,56,2,240.0,0.48250000000000004,50
child_spatial_s11_odd_even_blocks_b1,56,3,360.0,0.541958041958042,50
child_spatial_s11_odd_even_blocks_b1,56,4,480.0,0.3075880758807588,50
child_spatial_s11_odd_even_blocks_b1,56,5,600.0,0.60125,50
child_spatial_s11_odd_even_blocks_b1,56,6,720.0,0.7146341463414634,51
child_spatial_s11_odd_even_blocks_b1,57,0,0.0,0.5748987854251013,51
child_spatial_s11_odd_even_blocks_b1,57,1,120.0,0.6802168021680217,50
child_spatial_s11_odd_even_blocks_b1,57,2,240.0,0.38250000000000006,50
child_spatial_s11_odd_even_blocks_b1,57,3,360.0,0.44375,50
child_spatial_s11_odd_even_blocks_b1,57,4,480.0,0.67,50
child_spatial_s11_odd_even_blocks_b1,57,5,600.0,0.36,50
child_spatial_s11_odd_even_blocks_b1,57,6,720.0,0.7170731707317074,51
child_spatial_s11_odd_even_blocks_b1,58,0,0.0,0.6058558558558559,49
child_spatial_s11_odd_even_blocks_b1,58,1,120.0,0.5346153846153847,49
child_spatial_s11_odd_even_blocks_b1,58,2,240.0,0.5478468899521531,49
child_spatial_s11_odd_even_blocks_b1,58,3,360.0,0.46486486486486484,47
child_spatial_s11_odd_even_blocks_b1,58,4,480.0,0.5921052631578947,48
child_spatial_s11_odd_even_blocks_b1,58,5,600.0,0.5275000000000001,50
child_spatial_s11_odd_even_blocks_b1,59,0,0.0,0.4594736842105263,101
child_spatial_s11_odd_even_blocks_b1,59,1,120.0,0.6005996002664891,98
child_spatial_s11_odd_even_blocks_b1,59,2,240.0,0.5892063492063491,96
child_spatial_s11_odd_even_blocks_b1,59,3,360.0,0.6171875,82
child_spatial_s11_odd_even_blocks_b1,59,4,480.0,0.45585996955859975,91
child_spatial_s11_odd_even_blocks_b1,59,5,600.0,0.49457013574660635,82
child_spatial_s11_odd_even_blocks_b1,59,6,720.0,0.5596068484464173,102
child_spatial_s11_odd_even_blocks_b1,61,0,0.0,0.43162393162393164,51
child_spatial_s11_odd_even_blocks_b1,61,1,120.0,0.41025641025641024,47
child_spatial_s11_odd_even_blocks_b1,61,2,240.0,0.5378378378378378,47
child_spatial_s11_odd_even_blocks_b1,61,3,360.0,0.4417344173441734,50
