child,n_dev,frontal_shift_sd,kurtosis_dev,kurtosis_std,bic2_minus_bic1_dev,bic2_minus_bic1_std_matched,frac_dev_beyond_3sd,frac_std_beyond_3sd,frontal_mean_top10pct_logit,frontal_mean_bottom10pct_logit,frontal_auc_std_vs_dev
30,169,0.06056763604283333,16.73110008239746,13.365192413330078,-81.88455293207403,-54.28680632143255,0.029585798816568046,0.01585014409221902,-0.5386243462562561,0.4485150873661041,0.5190900874784714
31,169,-0.030744504183530807,5.732966423034668,14.635164260864258,-53.13959143190618,-23.380018449118097,0.03550295857988166,0.01849217638691323,-0.4152528941631317,0.43520182371139526,0.4912168474921511
32,190,0.08979091048240662,9.694867134094238,14.822114944458008,-116.57006689026912,-76.19808383896907,0.03684210526315789,0.03480589022757698,-0.3181585669517517,0.43948882818222046,0.5211935461142816
33,199,0.0762598067522049,14.872920989990234,10.709301948547363,-11.630054998711671,-67.74318103821668,0.02512562814070352,0.013440860215053764,-0.36982300877571106,-0.17649602890014648,0.5033433295509807
34,161,0.16055458784103394,7.179743766784668,12.288524627685547,-45.010295161958766,-19.19055367445577,0.024844720496894408,0.01721170395869191,-0.30284082889556885,-0.21022596955299377,0.5358078275836264
35,137,0.07032269239425659,6.486935615539551,3.222438335418701,-47.04426740852023,-22.740321390301233,0.0364963503649635,0.02018348623853211,-0.5896908044815063,0.9844802618026733,0.49815844103663026
36,86,-0.30972325801849365,10.495269775390625,6.632619857788086,-13.261399258090023,-10.862185467196468,0.03488372093023256,0.026737967914438502,0.20846548676490784,-0.08308323472738266,0.45448327322472326
37,185,0.005833000410348177,4.466623783111572,6.117026329040527,-18.366497050369276,-16.115959178054823,0.005405405405405406,0.019329896907216496,-0.2644605040550232,0.08421758562326431,0.5109640568403455
38,161,0.0013892757706344128,7.7584228515625,31.958831787109375,-52.9464747998677,-61.63136149382217,0.024844720496894408,0.016778523489932886,-1.0106799602508545,0.14511165022850037,0.4920067530951686
39,149,0.05812712013721466,20.255170822143555,1.65858793258667,-43.061337942972955,-0.9944467495830622,0.006711409395973154,0.011644832605531296,-0.6664965748786926,0.0055120475590229034,0.4994578119046922
40,190,-0.08849497884511948,5.443807601928711,5.345064163208008,-83.73434015229304,-17.009491405039626,0.03684210526315789,0.026490066225165563,-0.8241780400276184,0.1228996142745018,0.485925409550366
42,112,-0.02809903211891651,-1.5452371835708618,-1.4822434186935425,-48.90031240711073,-32.11354635486464,0.0,0.0,6.730832099914551,-6.571093559265137,0.4869073442826154
43,171,0.08334814012050629,-1.0385937690734863,-0.8914401531219482,-18.893616183976974,-8.705625041704025,0.0,0.0,4.731564521789551,-4.418342113494873,0.5261639983382864
