source,child,segment,segment_start_s,auc,n
child_spatial_s33_odd_even_blocks_b0,11,2,240.0,0.4378869969040247,155
child_spatial_s33_odd_even_blocks_b0,11,3,360.0,0.4498456790123457,132
child_spatial_s33_odd_even_blocks_b0,11,4,480.0,0.509090909090909,69
child_spatial_s33_odd_even_blocks_b0,12,0,0.0,0.5720164609053497,36
child_spatial_s33_odd_even_blocks_b0,12,2,240.0,0.6153846153846154,34
child_spatial_s33_odd_even_blocks_b0,12,3,360.0,0.5758928571428572,36
child_spatial_s33_odd_even_blocks_b0,12,7,840.0,0.5686274509803921,29
child_spatial_s33_odd_even_blocks_b0,12,8,960.0,0.5,30
child_spatial_s33_odd_even_blocks_b0,13,0,0.0,0.4795321637426901,28
child_spatial_s33_odd_even_blocks_b0,13,1,120.0,0.5726495726495726,35
child_spatial_s33_odd_even_blocks_b0,16,1,120.0,0.3522727272727273,30
child_spatial_s33_odd_even_blocks_b0,19,3,360.0,0.4923076923076923,36
child_spatial_s33_odd_even_blocks_b0,19,4,480.0,0.5473484848484849,34
child_spatial_s33_odd_even_blocks_b0,19,6,720.0,0.5769230769230769,36
child_spatial_s33_odd_even_blocks_b0,19,7,840.0,0.2767857142857143,36
child_spatial_s33_odd_even_blocks_b0,21,1,120.0,0.6210526315789474,67
child_spatial_s33_odd_even_blocks_b0,21,2,240.0,0.5138888888888888,54
child_spatial_s33_odd_even_blocks_b0,21,3,360.0,0.5202086049543677,72
child_spatial_s33_odd_even_blocks_b0,23,0,0.0,0.604566210045662,88
child_spatial_s33_odd_even_blocks_b0,23,1,120.0,0.472636815920398,85
child_spatial_s33_odd_even_blocks_b0,23,2,240.0,0.5229276895943562,95
child_spatial_s33_odd_even_blocks_b0,23,3,360.0,0.5475352112676056,95
child_spatial_s33_odd_even_blocks_b0,26,2,240.0,0.46428571428571425,22
child_spatial_s33_odd_even_blocks_b0,27,0,0.0,0.43599257884972176,60
child_spatial_s33_odd_even_blocks_b0,27,1,120.0,0.42708333333333337,52
child_spatial_s33_odd_even_blocks_b0,27,2,240.0,0.6702127659574468,61
child_spatial_s33_odd_even_blocks_b0,27,3,360.0,0.6195652173913044,63
child_spatial_s33_odd_even_blocks_b0,28,0,0.0,0.5695906432748538,72
child_spatial_s33_odd_even_blocks_b0,28,1,120.0,0.6567460317460317,71
child_spatial_s33_odd_even_blocks_b0,28,2,240.0,0.4104308390022676,67
child_spatial_s33_odd_even_blocks_b0,28,3,360.0,0.6968253968253968,73
child_spatial_s33_odd_even_blocks_b0,30,0,0.0,0.48,33
child_spatial_s33_odd_even_blocks_b0,30,2,240.0,0.4870689655172414,37
child_spatial_s33_odd_even_blocks_b0,30,4,480.0,0.5683760683760684,35
child_spatial_s33_odd_even_blocks_b0,30,6,720.0,0.46590909090909094,30
child_spatial_s33_odd_even_blocks_b0,31,0,0.0,0.34523809523809523,29
child_spatial_s33_odd_even_blocks_b0,31,1,120.0,0.40444444444444444,34
child_spatial_s33_odd_even_blocks_b0,31,2,240.0,0.47555555555555556,34
child_spatial_s33_odd_even_blocks_b0,31,6,720.0,0.3348214285714286,36
child_spatial_s33_odd_even_blocks_b0,32,2,240.0,0.5119047619047619,37
child_spatial_s33_odd_even_blocks_b0,32,6,720.0,0.5,36
child_spatial_s33_odd_even_blocks_b0,32,7,840.0,0.607638888888889,36
child_spatial_s33_odd_even_blocks_b0,32,8,960.0,0.5044642857142857,36
child_spatial_s33_odd_even_blocks_b0,33,0,0.0,0.5574712643678161,73
child_spatial_s33_odd_even_blocks_b0,33,1,120.0,0.45647058823529413,67
child_spatial_s33_odd_even_blocks_b0,33,2,240.0,0.49462365591397844,71
child_spatial_s33_odd_even_blocks_b0,33,3,360.0,0.6405835543766579,71
child_spatial_s33_odd_even_blocks_b0,37,0,0.0,0.610969387755102,70
child_spatial_s33_odd_even_blocks_b0,37,1,120.0,0.5500910746812386,70
child_spatial_s33_odd_even_blocks_b0,37,2,240.0,0.4881221719457013,69
child_spatial_s33_odd_even_blocks_b0,37,3,360.0,0.5731922398589065,72
child_spatial_s33_odd_even_blocks_b0,38,0,0.0,0.49743589743589745,67
child_spatial_s33_odd_even_blocks_b0,38,1,120.0,0.4829545454545454,56
child_spatial_s33_odd_even_blocks_b0,38,2,240.0,0.5380835380835381,48
child_spatial_s33_odd_even_blocks_b0,38,3,360.0,0.49577167019027485,54
child_spatial_s33_odd_even_blocks_b0,39,0,0.0,0.5101596516690856,66
child_spatial_s33_odd_even_blocks_b0,39,1,120.0,0.39550264550264547,68
child_spatial_s33_odd_even_blocks_b0,39,2,240.0,0.5061728395061729,69
child_spatial_s33_odd_even_blocks_b0,39,3,360.0,0.5142857142857142,59
child_spatial_s33_odd_even_blocks_b0,40,7,840.0,0.7388888888888888,28
child_spatial_s33_odd_even_blocks_b0,40,8,960.0,0.5642361111111112,36
child_spatial_s33_odd_even_blocks_b0,43,0,0.0,0.5245283018867924,68
child_spatial_s33_odd_even_blocks_b0,43,1,120.0,0.44696969696969696,53
child_spatial_s33_odd_even_blocks_b0,43,2,240.0,0.411864406779661,69
child_spatial_s33_odd_even_blocks_b0,43,3,360.0,0.36007130124777187,62
child_spatial_s33_odd_even_blocks_b1,0,2,240.0,0.5555555555555556,43
child_spatial_s33_odd_even_blocks_b1,0,7,840.0,0.3666666666666667,46
child_spatial_s33_odd_even_blocks_b1,2,2,240.0,0.6096774193548387,41
child_spatial_s33_odd_even_blocks_b1,2,4,480.0,0.3857142857142857,44
child_spatial_s33_odd_even_blocks_b1,3,6,720.0,0.4243421052631579,46
child_spatial_s33_odd_even_blocks_b1,4,5,600.0,0.49465240641711233,45
child_spatial_s33_odd_even_blocks_b1,4,7,840.0,0.5243055555555556,44
child_spatial_s33_odd_even_blocks_b1,10,0,0.0,0.4465709728867624,68
child_spatial_s33_odd_even_blocks_b1,10,1,120.0,0.5164229709684255,176
child_spatial_s33_odd_even_blocks_b1,10,2,240.0,0.4773712084737602,165
child_spatial_s33_odd_even_blocks_b1,10,3,360.0,0.41055341055341055,139
child_spatial_s33_odd_even_blocks_b1,10,4,480.0,0.4995498199279712,132
child_spatial_s33_odd_even_blocks_b1,11,0,0.0,0.5473090277777778,82
child_spatial_s33_odd_even_blocks_b1,11,1,120.0,0.5121041135784493,175
child_spatial_s33_odd_even_blocks_b1,11,2,240.0,0.5975757575757575,124
child_spatial_s33_odd_even_blocks_b1,11,3,360.0,0.4362199065756378,144
child_spatial_s33_odd_even_blocks_b1,11,4,480.0,0.49813559322033907,143
child_spatial_s33_odd_even_blocks_b1,11,5,600.0,0.5632183908045977,38
child_spatial_s33_odd_even_blocks_b1,12,2,240.0,0.46296296296296297,37
child_spatial_s33_odd_even_blocks_b1,12,4,480.0,0.5818965517241379,37
child_spatial_s33_odd_even_blocks_b1,12,6,720.0,0.28365384615384615,34
child_spatial_s33_odd_even_blocks_b1,12,7,840.0,0.5116666666666667,37
child_spatial_s33_odd_even_blocks_b1,12,8,960.0,0.4857954545454546,30
child_spatial_s33_odd_even_blocks_b1,13,2,240.0,0.5504807692307692,34
child_spatial_s33_odd_even_blocks_b1,13,8,960.0,0.32399999999999995,35
child_spatial_s33_odd_even_blocks_b1,15,1,120.0,0.47089947089947093,30
child_spatial_s33_odd_even_blocks_b1,15,6,720.0,0.4739583333333333,32
child_spatial_s33_odd_even_blocks_b1,16,7,840.0,0.38249999999999995,33
child_spatial_s33_odd_even_blocks_b1,16,8,960.0,0.4563492063492064,37
child_spatial_s33_odd_even_blocks_b1,19,2,240.0,0.5258620689655172,37
child_spatial_s33_odd_even_blocks_b1,19,4,480.0,0.4496527777777778,36
child_spatial_s33_odd_even_blocks_b1,19,5,600.0,0.6574074074074074,33
child_spatial_s33_odd_even_blocks_b1,19,6,720.0,0.2777777777777778,31
child_spatial_s33_odd_even_blocks_b1,21,0,0.0,0.4254385964912281,31
child_spatial_s33_odd_even_blocks_b1,21,1,120.0,0.3987441130298274,62
child_spatial_s33_odd_even_blocks_b1,21,2,240.0,0.4359504132231405,55
child_spatial_s33_odd_even_blocks_b1,21,3,360.0,0.393719806763285,55
child_spatial_s33_odd_even_blocks_b1,21,4,480.0,0.574074074074074,66
child_spatial_s33_odd_even_blocks_b1,23,1,120.0,0.541039339485187,100
child_spatial_s33_odd_even_blocks_b1,23,2,240.0,0.5830357142857142,94
child_spatial_s33_odd_even_blocks_b1,23,3,360.0,0.7429161747343566,99
child_spatial_s33_odd_even_blocks_b1,23,4,480.0,0.5003607503607503,87
child_spatial_s33_odd_even_blocks_b1,26,2,240.0,0.8375,28
child_spatial_s33_odd_even_blocks_b1,27,1,120.0,0.7573529411764706,42
child_spatial_s33_odd_even_blocks_b1,27,2,240.0,0.5055147058823529,42
child_spatial_s33_odd_even_blocks_b1,27,4,480.0,0.4825174825174826,57
child_spatial_s33_odd_even_blocks_b1,28,0,0.0,0.46484375,40
child_spatial_s33_odd_even_blocks_b1,28,1,120.0,0.5980392156862745,63
child_spatial_s33_odd_even_blocks_b1,28,2,240.0,0.5092272202998847,68
child_spatial_s33_odd_even_blocks_b1,28,3,360.0,0.6181818181818182,65
child_spatial_s33_odd_even_blocks_b1,28,4,480.0,0.35,64
child_spatial_s33_odd_even_blocks_b1,30,3,360.0,0.4246031746031746,37
child_spatial_s33_odd_even_blocks_b1,30,4,480.0,0.44047619047619047,29
child_spatial_s33_odd_even_blocks_b1,30,5,600.0,0.49375,28
child_spatial_s33_odd_even_blocks_b1,31,6,720.0,0.5233333333333333,37
child_spatial_s33_odd_even_blocks_b1,32,4,480.0,0.29310344827586204,37
child_spatial_s33_odd_even_blocks_b1,32,5,600.0,0.42799999999999994,35
child_spatial_s33_odd_even_blocks_b1,32,7,840.0,0.532,35
child_spatial_s33_odd_even_blocks_b1,33,1,120.0,0.5086666666666666,65
child_spatial_s33_odd_even_blocks_b1,33,2,240.0,0.31372549019607837,60
child_spatial_s33_odd_even_blocks_b1,33,3,360.0,0.6513888888888889,72
child_spatial_s33_odd_even_blocks_b1,33,4,480.0,0.3341404358353511,73
child_spatial_s33_odd_even_blocks_b1,34,4,480.0,0.5538461538461539,28
child_spatial_s33_odd_even_blocks_b1,34,8,960.0,0.3125,28
child_spatial_s33_odd_even_blocks_b1,37,0,0.0,0.6885521885521886,42
child_spatial_s33_odd_even_blocks_b1,37,1,120.0,0.5345982142857143,72
child_spatial_s33_odd_even_blocks_b1,37,2,240.0,0.6088050314465409,68
child_spatial_s33_odd_even_blocks_b1,37,3,360.0,0.5810185185185186,70
child_spatial_s33_odd_even_blocks_b1,37,4,480.0,0.4493927125506073,70
child_spatial_s33_odd_even_blocks_b1,38,1,120.0,0.5806938159879336,56
child_spatial_s33_odd_even_blocks_b1,38,2,240.0,0.573170731707317,51
child_spatial_s33_odd_even_blocks_b1,38,3,360.0,0.3276785714285715,54
child_spatial_s33_odd_even_blocks_b1,38,4,480.0,0.5404411764705882,59
child_spatial_s33_odd_even_blocks_b1,39,1,120.0,0.48181818181818187,67
child_spatial_s33_odd_even_blocks_b1,39,2,240.0,0.6190476190476191,68
child_spatial_s33_odd_even_blocks_b1,39,4,480.0,0.5038961038961038,46
child_spatial_s33_odd_even_blocks_b1,40,4,480.0,0.3034188034188034,35
child_spatial_s33_odd_even_blocks_b1,40,5,600.0,0.6111111111111112,37
child_spatial_s33_odd_even_blocks_b1,40,7,840.0,0.6363636363636364,37
child_spatial_s33_odd_even_blocks_b1,40,9,1080.0,0.3846153846153846,34
child_spatial_s33_odd_even_blocks_b1,43,1,120.0,0.5404255319148936,67
child_spatial_s33_odd_even_blocks_b1,43,2,240.0,0.5206043956043956,66
child_spatial_s33_odd_even_blocks_b1,43,3,360.0,0.5408805031446542,62
child_spatial_s33_odd_even_blocks_b1,43,4,480.0,0.6270491803278688,73
