child,kind,n,slope_per_position,slope_per_second,position_coef_given_time,bin0,bin1,bin2,bin3,bin4
15,deviant,144,0.0010803498020702591,-0.0010819537311993204,0.007279967008613944,0.010960370644755746,0.020427316859148555,0.037816648130063656,-0.02342405773344494,0.023047309451633035
16,standard,671,0.011819474957372351,0.00222152104133252,0.011033560782616542,-0.025427573766463842,-0.040166984094637585,-0.031510130947373476,0.046414852142333984,0.00793603654522514
16,deviant,163,-0.0022913591238991,0.002155885817329724,-0.015723150379447656,0.06794795802995272,0.04944511081861414,0.051105340321858726,0.10240342881944445,0.04853043953577678
17,standard,233,-0.008083156232548003,-0.0007875520846529232,-0.010898388983190685,-0.04307601798293936,0.007541194106593275,-0.07629916311680585,-0.06156605084737141,-0.05824157976287177
18,standard,334,0.0021534297980447797,0.0003031791187677788,0.0018495140834740662,0.031755526860555015,0.03958855146243249,0.04783489687222961,0.04604085286458333,0.042469043221206856
18,deviant,84,-0.0033727022976596053,0.0010785947396496766,-0.007137983608384858,0.017770676385788685,0.02598775227864583,,0.0026981777615017375,0.007961683375861055
19,standard,770,-0.0024248816662914134,-0.0018135271570317837,0.004359970178028186,-0.1786770240256661,-0.22381171559899807,-0.1470060248123972,-0.21854529829106775,-0.19676708977661764
19,deviant,190,0.016438961287988586,0.00243078876374148,0.019916728516894956,-0.16943398500100157,-0.1436174765400503,-0.08668353233808353,0.00019686829810049237,-0.10756226890107505
21,standard,650,0.0013175265557102372,0.002720877585432053,-0.010642949580074145,-0.026150200881210027,-0.02659558382901278,-0.030857566550925922,-0.0442002879248725,-0.019121132934717434
21,deviant,161,0.001805909293555322,0.0008067263533656151,-0.00022691344498057314,-0.005658789181414944,0.0003232828776041685,-0.0011620839436848947,0.0016479492187500033,0.0029701987902323412
22,standard,567,0.004447384076881559,0.0012367534624175777,0.0014307715052297673,-0.04988412417116619,-0.014063761215801392,-0.11255370818816865,-0.041340051452970254,-0.027130926096880875
22,deviant,134,-0.00045965998170794325,0.0005397633871485189,-0.003949959162797869,-0.006478839450412328,-0.021740723878909383,0.02605099148220485,0.028537065554887824,-0.015310804722672797
23,standard,1012,0.0003989911360869788,-0.0005838424541310223,0.003345455380396799,-0.040622525181330686,-0.038799115364125246,-0.05351721343173776,0.00032397725737791215,-0.04267992877063498
23,deviant,230,0.012610300630198457,7.156899659858702e-05,0.021154692881594498,-0.08566392969202112,-0.005007975810282942,-0.036957988032588256,-0.03476484322253569,-0.012163847473496242
24,standard,480,-0.013349040903474385,-0.0008731714994578429,-0.015066169074457394,-0.24840785547630073,-0.331090625963713,-0.28397484981652465,-0.24817747893156827,-0.3277746222061428
24,deviant,111,0.02422079746629928,-0.004960342516205954,0.0648458377254174,0.10613081190321182,-0.01650613451760915,-0.04439290364583334,,0.12333552042643227
25,standard,288,-0.0009816936820139612,-3.64170940212527e-05,-0.0012813487813887478,0.021598399769176133,0.06193537290404443,0.03599116007486979,0.05555657280815973,0.02942370810703925
25,deviant,65,-0.01677796898818597,0.0026327109189947327,-0.037771998511754265,0.0240164092092803,,,0.04547932942708334,-0.049416728403376464
26,standard,508,0.001574911450238985,-0.0005692226208571375,0.00593035277624253,0.28332438367478385,0.35786190693512626,0.3580601440733344,0.302008405143832,0.3183873781451472
26,deviant,117,-0.002837233015978425,0.0005132534093716477,-0.005836552787560901,0.40172455276268115,0.40397135416666663,0.39242909749348953,0.3600535270495292,0.3944221308201919
27,standard,552,0.006495905126203334,0.0010739831240084543,0.006431655191713949,0.022037579127919604,0.05608497645317103,0.06285673857741214,0.03826709323459201,0.059569590886433925
27,deviant,135,0.00044122586937434693,5.2132922707016094e-05,0.0004890759738840205,0.08303567637567935,0.05493503146701388,0.0752039909362793,0.06178497849849233,0.07809649938824532
28,standard,743,-6.258907906140503e-05,-0.0012581705975528313,0.005498151962830943,-0.009322232491261245,0.014702933913647,0.020991964308735556,-0.012370567281537926,0.0008701129591083937
28,deviant,181,0.007166187155971138,-0.00260063663702268,0.024437979367687736,-0.06173197541918075,0.03738109270731608,0.0407157666755445,-0.03387717044714726,0.0007851592495910134
29,standard,255,0.005478390724232275,0.00010632847818104121,0.009845877499533121,-0.030297946306615097,-0.0157228151957194,-0.017087223553898356,-0.013531038130836923,-0.005317095837561916
29,deviant,61,0.010423595155892515,-0.0014302434354661025,0.022625825827916526,0.0058990478515625,-0.02683466131036932,,,0.03343200683593749
30,standard,694,-0.010222110741609136,-0.003700648872924208,-0.0009168490089346481,-0.12931181766368727,-0.16583760579427084,-0.14337284668632175,-0.08768787628565078,-0.1854951234297319
30,deviant,168,-0.002298683201757916,-0.002352881722922138,0.006797860808591059,-0.10170337677001953,-0.15861472105368593,-0.06758058988131009,-0.060618836202739196,-0.13439571857452393
31,standard,692,0.00019197832917046257,-0.0013343115105582852,0.007796200662134812,-0.03310546387721152,-0.05645877910110186,-0.03636239905912714,-0.06121541886102585,-0.03752726692337174
31,deviant,168,0.006947726590155923,0.0034617289431778343,-0.0037601068061333875,-0.013011645245295704,-0.03613945745652722,-0.04045530678569407,0.0051852984306139755,0.0010159810384114548
32,standard,746,-0.006981499199576383,0.00016073644747576705,-0.016366363986711322,-0.03843330661715506,-0.07517998134540671,-0.03555046518643698,-0.05742338106229708,-0.07525268494748373
32,deviant,189,-0.013528250557200888,-0.00040592129090380073,-0.028942292793118638,-0.011792059297914862,-0.09141327540079752,-0.10573511947820216,-0.0856578224583676,-0.08998098001851665
33,standard,733,0.003929226043659839,0.0008669907119603747,0.005295156234366839,-0.17968365248813423,-0.18804349715387855,-0.16381674522720877,-0.1530878687826332,-0.16888710744896823
33,deviant,197,-0.0022831735572115797,0.0009542672711912325,-0.009838729108440705,-0.12989035918731096,-0.09540776645436007,-0.18241175898799192,-0.15802626516304763,-0.12312066321279487
34,standard,579,5.3387114100019704e-05,-0.0013701340846672965,0.007733451705416187,-0.07574329249064128,0.006530734664159465,-0.04058799569465254,-0.07575859528421702,-0.047710996110179094
34,deviant,160,-0.01145222773081385,-0.006710454891204545,0.016521651616369138,0.09324638931839556,0.031119397891465065,0.03015060424804686,0.07905324300130208,0.027233436459400608
35,standard,544,-0.000148248456311396,0.000902920929543769,-0.0053206828440680275,-0.059715659530074516,-0.06289634567862341,-0.07056548436482747,-0.09432738167898995,-0.058370980076819845
35,deviant,136,-0.006182224030036872,-0.001421364518731268,-0.0023115861232325453,0.014701580179148707,0.07628377278645834,0.09302718551070605,0.007466098718475881,0.012169315701439264
36,standard,355,0.006060747042451476,0.0004741516408207542,0.007662778249591448,-0.0611201777602687,-0.07694615681966147,-0.030328081365217245,-0.028439680735270187,-0.04297935139733189
36,deviant,84,0.009987574012954541,-0.0014662640891324264,0.02702360247566859,-0.10804635507089119,-0.06655057271321616,-0.06021881103515625,,-0.05656143029530843
37,standard,767,0.0004732952354985444,0.0005147735768850874,-0.0013131621421200357,0.041479990866178824,0.025870131395408273,0.027984121277880136,0.027961389805243264,0.03841907254196782
37,deviant,183,-0.008247171365972082,-0.0030426158684228157,-0.003067342610410774,0.0348871591928843,0.02246661063952324,0.010426390404794728,0.0333462669735863,-0.001935327925333162
38,standard,594,0.00524328885519588,0.0014985381283427615,0.0035279492771066122,-0.0436247312105619,-0.034639952710113046,-0.03347973431212992,-0.010530320424882195,-0.02364632880040842
38,deviant,159,-0.007260744989531182,0.0005723805118289803,-0.018214592631245325,-0.0031289418538411485,-0.01767631199048913,-0.04291893187023345,-0.0287322998046875,-0.03651578580179523
39,standard,649,-0.0005538572240768112,0.0004650646280866982,-0.003949573383574316,0.012049080223165533,0.030427379608154302,0.026572138182679363,0.043748612497367105,0.0140518222875263
39,deviant,147,0.00215179133051851,-0.0010238651348777454,0.008307441228354216,0.009883708424038363,0.08174800872802733,0.12312594327059662,0.07740941123356894,0.04694072286881025
40,standard,750,0.0013545610353060489,0.00038515722000140816,0.0010246945681150529,-0.0016332721917977227,0.002691728958915564,-0.004517899078576745,0.005444382176254735,0.004083901344733093
40,deviant,189,0.009622625221265092,0.0008754166763115874,0.015232244248805302,-0.01147141327729096,-0.03588604104929957,0.021974080403645836,-0.030913458930121523,0.022207524353291562
41,standard,100,0.007446985303589801,0.0032038418307377484,-0.026037550265082133,-0.13754713270399307,0.012852986653645827,-0.049959394666883684,-0.026207817925347224,-0.05569033250741081
42,standard,456,-0.0052837332200700755,-0.0001368681647967986,-0.006389961071146894,0.004908764001094934,-0.0486107701840608,-0.057679857526506687,0.007512321767880932,-0.036942110061645515
42,deviant,111,0.004970575727749576,2.0231624929193283e-05,0.006944023880754133,-0.10417307978091032,0.09477367735745615,0.05275785006009615,-0.02049998747996795,-0.018661913021590357
43,standard,722,-0.012122186696490013,-0.001831969733602704,-0.016484534354668262,0.009316335530041563,0.015560780586648726,-0.04241694711615937,-0.0392815956083531,-0.03347063581005331
43,deviant,169,0.01591929888939309,0.0022668612852157436,0.020110856939371237,-0.06043838500976562,-0.008179841218171302,-0.04715191876446759,0.04065299756599195,0.011267790030607417
