model,seed,partition,train_block,child,n_records,n,n_class1,auc,auc_pitch_direction,bacc,ce_bal_bits,j_bits
child_spatial_meanfilter,22,early_late_halves,0,2,8,1296,155,0.5248613229611162,0.5218072061875118,0.3374570446735395,1.5847357511520386,0.00022674956911750144
child_spatial_meanfilter,22,early_late_halves,0,3,3,1336,170,0.5349067889736642,0.5670911047345768,0.3548271224170501,1.581689715385437,0.003272785335719064
child_spatial_meanfilter,22,early_late_halves,0,4,2,919,115,0.517655605753001,0.48944664031620555,0.3538753023278772,1.5861984491348267,-0.0012359484136705845
child_spatial_meanfilter,22,early_late_halves,0,5,3,1448,192,0.5223268661450413,0.5530237268518519,0.34148853779429994,1.5846234560012817,0.0003390447198743374
child_spatial_meanfilter,22,early_late_halves,0,7,3,1354,169,0.5161237878537012,0.503740733183704,0.3258264376494351,1.5855211019515991,-0.0005586012304430454
child_spatial_meanfilter,22,early_late_halves,0,8,3,1362,179,0.5474016671367115,0.5850480585724696,0.3915231595847552,1.5771266222000122,0.007835878521143869
child_spatial_meanfilter,22,early_late_halves,0,9,3,1416,172,0.5104128974113611,0.4894449058693245,0.32345987010117727,1.5883840322494507,-0.003421531528294608
child_spatial_meanfilter,22,early_late_halves,0,10,4,1428,183,0.5286836856595559,0.5237736323095283,0.3297820981291204,1.58441162109375,0.0005508796274060757
child_spatial_meanfilter,22,early_late_halves,0,11,4,1905,253,0.5094245590888801,0.49330665755786524,0.34228322554804375,1.5884290933609009,-0.0034665926397448033
child_spatial_meanfilter,22,early_late_halves,0,12,6,1820,214,0.5052329406612969,0.49818604834575503,0.352621785780012,1.5864734649658203,-0.0015109642446642368
child_spatial_meanfilter,22,early_late_halves,0,13,5,2440,315,0.525563184521344,0.5473945807279141,0.35303744260709985,1.5832242965698242,0.001738204151331857
child_spatial_meanfilter,22,early_late_halves,0,14,5,2440,302,0.5379567000928355,0.5036785843572327,0.34879419386152416,1.582131266593933,0.00283123412722297
child_spatial,22,early_late_halves,1,0,2,539,74,0.489601372788818,0.4345369960124058,0.3251980271133006,1.6089297533035278,-0.023967252582371756
child_spatial,22,early_late_halves,1,1,2,640,76,0.5103287834173391,0.5378711201079622,0.35323470118791755,1.587204933166504,-0.0022424324453478306
child_spatial,22,early_late_halves,1,2,8,2030,250,0.5068497959508808,0.517017094017094,0.3421490990443125,1.587856650352478,-0.0028941496313219517
child_spatial,22,early_late_halves,1,3,3,1368,164,0.5034455594129138,0.5559228555768704,0.34005578179180174,1.5899120569229126,-0.004949556201756522
child_spatial,22,early_late_halves,1,4,2,905,115,0.522423291307123,0.5195295794725587,0.3458270202289648,1.5855311155319214,-0.0005686148107653111
child_spatial,22,early_late_halves,1,5,3,1435,171,0.5120866964615666,0.5402088082730366,0.34867435117244927,1.5895923376083374,-0.004629836887181327
child_spatial,22,early_late_halves,1,7,3,1312,166,0.5008989257003355,0.5137829800213514,0.35191326470232903,1.6152414083480835,-0.03027890762692742
child_spatial,22,early_late_halves,1,8,3,1328,164,0.5334323064383192,0.5775783972125434,0.36050046445863854,1.5817662477493286,0.0031962529718274624
child_spatial,22,early_late_halves,1,9,3,1445,187,0.5016493731584911,0.43180410920349,0.33194595975407887,1.6102908849716187,-0.025328384250462577
child_spatial,22,early_late_halves,1,10,4,1534,195,0.513781370110895,0.5084066845260875,0.33004976469551656,1.592331886291504,-0.007369385570347831
child_spatial,22,early_late_halves,1,11,4,1899,229,0.4968855228868762,0.5073551180519577,0.32946743017492747,1.6027984619140625,-0.017835961192906424
child_spatial,22,early_late_halves,1,12,6,2228,288,0.49948801792505515,0.48611111111111105,0.35035954122122276,1.591217041015625,-0.006254540294468924
child_spatial,22,early_late_halves,1,13,5,2418,295,0.49593353736311124,0.4740148979812156,0.31010723210111674,1.6051273345947266,-0.020164833873570487
child_spatial,22,early_late_halves,1,14,5,2433,311,0.5291142426613764,0.5287273650363852,0.36109478586206906,1.587270736694336,-0.002308235973179862
child_spatial_meanfilter,22,early_late_halves,1,0,2,539,74,0.5107640684637645,0.5882809038546745,0.3690688741005248,1.5832748413085938,0.0016876594125623257
child_spatial_meanfilter,22,early_late_halves,1,1,2,640,76,0.4888185653027928,0.45091093117408904,0.27646157178320924,1.5870145559310913,-0.002052055209935233
child_spatial_meanfilter,22,early_late_halves,1,2,8,2030,250,0.5172046924939325,0.4998803418803419,0.32866779447374533,1.5848685503005981,9.395042055793112e-05
child_spatial_meanfilter,22,early_late_halves,1,3,3,1368,164,0.5400321328687506,0.5207419841052343,0.3512604857962634,1.5816832780838013,0.003279222637354806
child_spatial_meanfilter,22,early_late_halves,1,4,2,905,115,0.5120488337982377,0.4885245901639344,0.33961094205032555,1.5854864120483398,-0.0005239113271837681
child_spatial_meanfilter,22,early_late_halves,1,5,3,1435,171,0.521514522065698,0.5623286087157631,0.3789687603694187,1.5814522504806519,0.00351025024050422
child_spatial_meanfilter,22,early_late_halves,1,7,3,1312,166,0.5127910758957325,0.5313024248894311,0.3632865907333531,1.5869156122207642,-0.0019531114996080845
child_spatial_meanfilter,22,early_late_halves,1,8,3,1328,164,0.5121482956846098,0.5043728222996516,0.3252677830115005,1.5847163200378418,0.0002461806833142788
child_spatial_meanfilter,22,early_late_halves,1,9,3,1445,187,0.502803222187293,0.4810582606248241,0.32328957997549507,1.5878435373306274,-0.0028810366094713658
child_spatial_meanfilter,22,early_late_halves,1,10,4,1534,195,0.5375581960447142,0.5387676999617298,0.36019745802554076,1.5840071439743042,0.0009553567468518764
child_spatial_meanfilter,22,early_late_halves,1,11,4,1899,229,0.49532415609997127,0.47817519058544894,0.3202021177984665,1.5910784006118774,-0.006115899890721366
child_spatial_meanfilter,22,early_late_halves,1,12,6,2228,288,0.520899410831601,0.5223324326886614,0.3373523015266147,1.5854755640029907,-0.000513063281834647
child_spatial_meanfilter,22,early_late_halves,1,13,5,2418,295,0.5017104532578374,0.501554571952931,0.34616562172563875,1.5886821746826172,-0.003719673961461112
child_spatial_meanfilter,22,early_late_halves,1,14,5,2433,311,0.5089956329755119,0.49964566762565576,0.31906418909505324,1.5847787857055664,0.0001837150155896694
child_spatial,33,odd_even_blocks,0,0,2,358,52,0.48335920664784854,0.4103365384615385,0.29918064391748606,1.6223069429397583,-0.037344442218602225
child_spatial,33,odd_even_blocks,0,1,2,358,50,0.45241261351984785,0.41976744186046516,0.31185900248647064,1.621584415435791,-0.03662191471463494
child_spatial,33,odd_even_blocks,0,2,7,1078,152,0.5078353448664411,0.5102764177886576,0.3619770590141427,1.5865435600280762,-0.0015810593069200962
child_spatial,33,odd_even_blocks,0,3,3,891,111,0.49838538930835624,0.4937921114391703,0.33315256292919365,1.6062684059143066,-0.021305905193150565
child_spatial,33,odd_even_blocks,0,4,2,598,79,0.47360497258967155,0.48985607768337097,0.31891090563986685,1.6221829652786255,-0.03722046455746941
child_spatial,33,odd_even_blocks,0,5,3,938,127,0.5162510430766075,0.5330075928008999,0.3424930319868815,1.59406578540802,-0.009103284686863944
child_spatial,33,odd_even_blocks,0,7,3,895,97,0.49705523400604257,0.5389729261007803,0.32966702821715915,1.605080008506775,-0.020117507785618827
child_spatial,33,odd_even_blocks,0,8,3,879,110,0.5106271874578737,0.47102803738317756,0.34339817978183734,1.602532982826233,-0.017570482105076835
child_spatial,33,odd_even_blocks,0,9,3,934,106,0.5223695546752981,0.5404463531399606,0.34912612728862896,1.5887246131896973,-0.00376211246854119
child_spatial,33,odd_even_blocks,0,10,4,998,133,0.527141255141063,0.5869431040287286,0.36122868373129774,1.5832849740982056,0.0016775266229505092
child_spatial,33,odd_even_blocks,0,11,4,1251,157,0.5165185145083995,0.49679332308368107,0.36066685536642124,1.597516417503357,-0.012553916782200858
child_spatial,33,odd_even_blocks,0,12,6,1348,154,0.5000806419788464,0.4982047364400306,0.3332643995098039,1.60016930103302,-0.015206800311863944
child_spatial,33,odd_even_blocks,0,13,5,1600,203,0.4937833064704662,0.5177484787018255,0.3255119970544123,1.6046918630599976,-0.019729362338841483
child_spatial,33,odd_even_blocks,0,14,5,1605,213,0.5282698288198818,0.5295867614930507,0.36342119239737913,1.5879782438278198,-0.0030157431066637486
child_spatial_meanfilter,33,odd_even_blocks,0,0,2,358,52,0.5323628207333574,0.4980769230769231,0.3368324657798342,1.5826038122177124,0.0023586885034436733
child_spatial_meanfilter,33,odd_even_blocks,0,1,2,358,50,0.5163553217458439,0.5283720930232558,0.3320754716981132,1.5857137441635132,-0.0007512434423571079
child_spatial_meanfilter,33,odd_even_blocks,0,2,7,1078,152,0.4797301662120372,0.4805181558547531,0.3276073653393207,1.5879206657409668,-0.0029581650198107212
child_spatial_meanfilter,33,odd_even_blocks,0,3,3,891,111,0.4922787212574276,0.5827844651374062,0.2932686942654016,1.586596131324768,-0.0016336306036119908
child_spatial_meanfilter,33,odd_even_blocks,0,4,2,598,79,0.4542189451034502,0.5356337783943125,0.2853618197242545,1.6012449264526367,-0.016282425731480643
child_spatial_meanfilter,33,odd_even_blocks,0,5,3,938,127,0.5283294537937451,0.48854049493813273,0.35403812854938205,1.5843935012817383,0.0005689994394177944
child_spatial_meanfilter,33,odd_even_blocks,0,7,3,895,97,0.5165364585830429,0.5542441468349552,0.34654793644092,1.5848040580749512,0.00015844264620490378
child_spatial_meanfilter,33,odd_even_blocks,0,8,3,879,110,0.5048353797720658,0.47816482582837727,0.3126913885730273,1.5887342691421509,-0.0037717684209948033
child_spatial_meanfilter,33,odd_even_blocks,0,9,3,934,106,0.5031580002189039,0.4765911010982822,0.34471530661628513,1.588814616203308,-0.00385211548215203
child_spatial_meanfilter,33,odd_even_blocks,0,10,4,998,133,0.504377046871897,0.5106890360228931,0.3598381532777162,1.5867877006530762,-0.0018251999319200962
child_spatial_meanfilter,33,odd_even_blocks,0,11,4,1251,157,0.5047569332021552,0.48021084998901825,0.33851700662323797,1.5900133848190308,-0.005050884097874686
child_spatial_meanfilter,33,odd_even_blocks,0,12,6,1348,154,0.5173239527321997,0.5357524828113064,0.3468260599694423,1.5847665071487427,0.00019599357241339987
child_spatial_meanfilter,33,odd_even_blocks,0,13,5,1600,203,0.518607233405854,0.5216603882932483,0.3564107310891714,1.5861457586288452,-0.0011832579076891392
child_spatial_meanfilter,33,odd_even_blocks,0,14,5,1605,213,0.4907337313279927,0.5290057174731557,0.3173456711276525,1.5883193016052246,-0.0033568008840685337
child_spatial,33,odd_even_blocks,1,0,2,380,42,0.5280057345604029,0.5063492063492064,0.3614370587066833,1.5864752531051636,-0.0015127523840074986
child_spatial,33,odd_even_blocks,1,1,2,377,45,0.48820605089811125,0.4005050505050505,0.3066287878787879,1.600374698638916,-0.01541219791775994
child_spatial,33,odd_even_blocks,1,2,8,1133,137,0.5055320942857688,0.501191200324412,0.34787095103739496,1.5863213539123535,-0.00135885319119744
child_spatial,33,odd_even_blocks,1,3,3,913,103,0.4810099438366751,0.46291262135922334,0.3347327144308223,1.5979961156845093,-0.013033614963353202
child_spatial,33,odd_even_blocks,1,4,2,631,75,0.49551462973217797,0.5509523809523809,0.32620419361160097,1.5994986295700073,-0.014536128848851249
child_spatial,33,odd_even_blocks,1,5,3,984,122,0.5153397956400841,0.5014542570068746,0.37986382507928723,1.589152455329895,-0.004189954608738944
child_spatial,33,odd_even_blocks,1,7,3,898,116,0.4732923091165115,0.47063807839669913,0.3137101521856513,1.6041216850280762,-0.019159184306920096
child_spatial,33,odd_even_blocks,1,8,3,884,112,0.5233548866898263,0.516096002621232,0.3612678545894952,1.587950587272644,-0.0029880865514879673
child_spatial,33,odd_even_blocks,1,9,3,967,137,0.5227932260151901,0.5314430095451994,0.3421434239284273,1.5870755910873413,-0.002113090366185233
child_spatial,33,odd_even_blocks,1,10,4,993,116,0.5146453608139776,0.5375615763546798,0.3366127267825672,1.5835710763931274,0.0013914243280286342
child_spatial,33,odd_even_blocks,1,11,4,1286,166,0.5094146699084875,0.48449075806330916,0.35634035439031364,1.6076864004135132,-0.022723899692357108
child_spatial,33,odd_even_blocks,1,12,6,1352,158,0.5021989201314162,0.5548467688207861,0.3159480222569637,1.5934206247329712,-0.008458124011815116
child_spatial,33,odd_even_blocks,1,13,5,1655,209,0.5256587835969216,0.5113422761449077,0.3566544504394448,1.5948158502578735,-0.00985334953671746
child_spatial,33,odd_even_blocks,1,14,5,1638,181,0.5043471388438135,0.5083849545175512,0.3205113742284785,1.5927842855453491,-0.007821784824193045
child_spatial_meanfilter,33,odd_even_blocks,1,0,2,380,42,0.4955554927406471,0.5084656084656085,0.3394188923199162,1.591303825378418,-0.006341324657261893
child_spatial_meanfilter,33,odd_even_blocks,1,1,2,377,45,0.5022164614649723,0.45277777777777783,0.35113636363636364,1.5887004137039185,-0.0037379129827623814
child_spatial_meanfilter,33,odd_even_blocks,1,2,8,1133,137,0.47847024480167244,0.45737023519870235,0.32774465119998175,1.590854287147522,-0.005891786426365897
child_spatial_meanfilter,33,odd_even_blocks,1,3,3,913,103,0.4912868387004594,0.4820194174757282,0.33928160064252477,1.5886658430099487,-0.003703342288792655
child_spatial_meanfilter,33,odd_even_blocks,1,4,2,631,75,0.4627495976707345,0.42800000000000005,0.32353125612384875,1.5978513956069946,-0.012888894885838553
child_spatial_meanfilter,33,odd_even_blocks,1,5,3,984,122,0.5142846580010607,0.500165256478054,0.33832369083429953,1.5864938497543335,-0.0015313490331774204
child_spatial_meanfilter,33,odd_even_blocks,1,7,3,898,116,0.5037051572362679,0.5053787208959624,0.36468126549796237,1.5884426832199097,-0.0034801824987535923
child_spatial_meanfilter,33,odd_even_blocks,1,8,3,884,112,0.5270318442315038,0.578718872870249,0.3561831636912587,1.5822309255599976,0.002731575161158517
child_spatial_meanfilter,33,odd_even_blocks,1,9,3,967,137,0.5014958340886541,0.5237928130263897,0.33316673188935964,1.5884381532669067,-0.0034756525457506626
child_spatial_meanfilter,33,odd_even_blocks,1,10,4,993,116,0.47862181791136854,0.4401169950738916,0.3423242052166396,1.5900660753250122,-0.005103574603856131
child_spatial_meanfilter,33,odd_even_blocks,1,11,4,1286,166,0.5018145899194114,0.5255556387038839,0.3448062549877617,1.5879806280136108,-0.003018127292454764
child_spatial_meanfilter,33,odd_even_blocks,1,12,6,1352,158,0.4787727971756481,0.49736842105263157,0.3360837352345006,1.5891284942626953,-0.004165993541539237
child_spatial_meanfilter,33,odd_even_blocks,1,13,5,1655,209,0.5200227994463428,0.5185086295283664,0.3401672981740171,1.5854941606521606,-0.0005316599310045689
child_spatial_meanfilter,33,odd_even_blocks,1,14,5,1638,181,0.518611334821165,0.5115380322562644,0.34740879304441546,1.5872430801391602,-0.0022805794180040806
child_spatial,33,early_late_halves,0,0,2,544,62,0.5119179292755861,0.49215344376634707,0.32682516482326734,1.5981210470199585,-0.01315854629880242
child_spatial,33,early_late_halves,0,1,2,456,58,0.4902836093039977,0.4570402298850575,0.343129520052597,1.6061183214187622,-0.02115582069760613
child_spatial,33,early_late_halves,0,2,8,1296,155,0.5140291790278658,0.5177702320316921,0.33296013006688097,1.5875931978225708,-0.002630697101414725
child_spatial,33,early_late_halves,0,3,3,1336,170,0.5146379384079627,0.5479555236728838,0.33662187819482986,1.5871795415878296,-0.002217040866673514
child_spatial,33,early_late_halves,0,4,2,919,115,0.4890651746639941,0.47656126482213446,0.2885717214748664,1.6092437505722046,-0.024281249851048514
child_spatial,33,early_late_halves,0,5,3,1448,192,0.5024386437402882,0.521556712962963,0.3342278500619578,1.5972580909729004,-0.012295590251744315
child_spatial,33,early_late_halves,0,7,3,1354,169,0.4910031595474238,0.46782969462014556,0.3270593222226057,1.6089311838150024,-0.023968683093846366
child_spatial,33,early_late_halves,0,8,3,1362,179,0.519968150419503,0.5008848329227246,0.3601151954388285,1.5919203758239746,-0.006957875102818534
child_spatial,33,early_late_halves,0,9,3,1416,172,0.5209664957089774,0.4941341362126246,0.3505367623548656,1.5934743881225586,-0.008511887401402518
child_spatial,33,early_late_halves,0,10,4,1428,183,0.5223732771508011,0.5537183593995352,0.36875622053356233,1.5825527906417847,0.0024097100793714077
child_spatial,33,early_late_halves,0,11,4,1905,253,0.5180726614728942,0.5063842938239074,0.3510984051505132,1.5931739807128906,-0.00821147999173455
child_spatial,33,early_late_halves,0,12,6,1820,214,0.47980829015025545,0.48015497456524314,0.31937793062741504,1.5941581726074219,-0.0091956718862658
child_spatial,33,early_late_halves,0,13,5,2440,315,0.5069466981286509,0.5075196408529742,0.34712820609975975,1.596662998199463,-0.011700497478306815
child_spatial,33,early_late_halves,0,14,5,2440,302,0.5093656387911968,0.5319467217478333,0.359914790847208,1.59223473072052,-0.007272229999363944
child_spatial_meanfilter,33,early_late_halves,0,0,2,544,62,0.4996061837095757,0.5381429816913689,0.32332640990136247,1.5849987268447876,-3.6226123631522e-05
child_spatial_meanfilter,33,early_late_halves,0,1,2,456,58,0.5128146366592142,0.5719827586206897,0.3503650048742886,1.583188533782959,0.0017739669381970913
child_spatial_meanfilter,33,early_late_halves,0,2,8,1296,155,0.5168471616502929,0.5061497830598001,0.3410096389775384,1.5840377807617188,0.0009247199594373257
child_spatial_meanfilter,33,early_late_halves,0,3,3,1336,170,0.49383098013663096,0.5104734576757531,0.3448902768351389,1.5871933698654175,-0.002230869144261405
child_spatial_meanfilter,33,early_late_halves,0,4,2,919,115,0.49511864673094347,0.47687747035573114,0.3382153827461433,1.591156005859375,-0.006193505138218924
child_spatial_meanfilter,33,early_late_halves,0,5,3,1448,192,0.5170447121068931,0.534375,0.35338444857496903,1.5843874216079712,0.0005750791131848842
child_spatial_meanfilter,33,early_late_halves,0,7,3,1354,169,0.4884769147870787,0.5079065496837379,0.3306150537651769,1.5874935388565063,-0.002531038135350272
child_spatial_meanfilter,33,early_late_halves,0,8,3,1362,179,0.5061860216532855,0.5002775946424234,0.3320598362223299,1.5853708982467651,-0.00040839752560906106
child_spatial_meanfilter,33,early_late_halves,0,9,3,1416,172,0.5281539575821926,0.5115586932447398,0.35831477341808454,1.5832303762435913,0.001732124477564767
child_spatial_meanfilter,33,early_late_halves,0,10,4,1428,183,0.505901535961295,0.5002355379687206,0.3514256402894051,1.5858854055404663,-0.0009229048193102329
child_spatial_meanfilter,33,early_late_halves,0,11,4,1905,253,0.5006767459635643,0.4745685518632378,0.33269861251127303,1.5891156196594238,-0.0041531189382677525
child_spatial_meanfilter,33,early_late_halves,0,12,6,1820,214,0.5125161646518755,0.5367620962971726,0.3432405903238264,1.5835310220718384,0.0014314786493176967
child_spatial_meanfilter,33,early_late_halves,0,13,5,2440,315,0.5064651582589583,0.5094757094757095,0.32571372086324674,1.5856307744979858,-0.0006682737768297642
child_spatial_meanfilter,33,early_late_halves,0,14,5,2440,302,0.48838786100586695,0.509481271693533,0.3124798214883972,1.5878515243530273,-0.002889023631871268
child_spatial,33,early_late_halves,1,0,2,539,74,0.5425062194093019,0.5189410722197607,0.36129109144853344,1.5772686004638672,0.007693900257288888
child_spatial,33,early_late_halves,1,1,2,640,76,0.5100427154265101,0.5122300944669366,0.31572421874566126,1.5856348276138306,-0.0006723268926744908
child_spatial,33,early_late_halves,1,2,8,2030,250,0.48484310774053885,0.46334188034188034,0.33095784728902455,1.5923413038253784,-0.007378803104222342
child_spatial,33,early_late_halves,1,3,3,1368,164,0.509996265582085,0.4889353247465059,0.34207111849027677,1.590712547302246,-0.005750046581090018
child_spatial,33,early_late_halves,1,4,2,905,115,0.47538600353405397,0.38952245188880974,0.31272046071790843,1.6078733205795288,-0.022910819858372733
child_spatial,33,early_late_halves,1,5,3,1435,171,0.513525005798047,0.5285129018402881,0.346745306848776,1.5870805978775024,-0.0021180971563463658
child_spatial,33,early_late_halves,1,7,3,1312,166,0.5064095896291817,0.4877992984596614,0.3323727441925752,1.5934098958969116,-0.008447395175755545
child_spatial,33,early_late_halves,1,8,3,1328,164,0.5034712611190587,0.45766550522648075,0.3438730683276788,1.5906124114990234,-0.005649910777867362
child_spatial,33,early_late_halves,1,9,3,1445,187,0.5033901364401846,0.46463551927948216,0.3209965168082537,1.6031919717788696,-0.018229471057713553
child_spatial,33,early_late_halves,1,10,4,1534,195,0.5167421219427962,0.5323127949993621,0.33834089881357937,1.5857514142990112,-0.0007889135778551548
child_spatial,33,early_late_halves,1,11,4,1899,229,0.5055726747054874,0.5104081859225816,0.33299850792238056,1.591903805732727,-0.006941305011570975
child_spatial,33,early_late_halves,1,12,6,2228,288,0.5039401106010527,0.5193046075085324,0.34952123625331816,1.5865360498428345,-0.001573549121678397
child_spatial,33,early_late_halves,1,13,5,2418,295,0.5026596675208096,0.47715642880276365,0.3225964809719361,1.5985980033874512,-0.013635502666295096
child_spatial,33,early_late_halves,1,14,5,2433,311,0.5243614261970492,0.5319163564054832,0.3679257991094986,1.5825834274291992,0.002379073291956857
child_spatial_meanfilter,33,early_late_halves,1,0,2,539,74,0.5231537142040785,0.6038989809481612,0.3629635559922851,1.5817009210586548,0.0032615796625012905
child_spatial_meanfilter,33,early_late_halves,1,1,2,640,76,0.48422859714968025,0.4329453441295547,0.336154568123379,1.5868622064590454,-0.0018997057378893345
child_spatial_meanfilter,33,early_late_halves,1,2,8,2030,250,0.5082351958609445,0.498948717948718,0.3311225071225071,1.5860904455184937,-0.0011279447973375767
child_spatial_meanfilter,33,early_late_halves,1,3,3,1368,164,0.4940471048573866,0.4813133735269937,0.32026981499199314,1.5878957509994507,-0.002933250278294608
child_spatial_meanfilter,33,early_late_halves,1,4,2,905,115,0.4851547999332828,0.46350677120456163,0.31418652360283,1.5913701057434082,-0.0064076050222521275
child_spatial_meanfilter,33,early_late_halves,1,5,3,1435,171,0.5231105934047622,0.546155879340536,0.341031759991701,1.582763671875,0.0021988288461560757
child_spatial_meanfilter,33,early_late_halves,1,7,3,1312,166,0.5090823729576529,0.5366211682171724,0.35291964763682415,1.5841618776321411,0.0008006230890149624
child_spatial_meanfilter,33,early_late_halves,1,8,3,1328,164,0.49838803281549815,0.48301393728223,0.33070177292846165,1.586611270904541,-0.00164877018338494
child_spatial_meanfilter,33,early_late_halves,1,9,3,1445,187,0.5185688190179506,0.5072755417956656,0.3598261988163543,1.5859731435775757,-0.001010642856419608
child_spatial_meanfilter,33,early_late_halves,1,10,4,1534,195,0.5129455672694124,0.5115831100905728,0.33637873899395815,1.5861406326293945,-0.0011781319082384556
child_spatial_meanfilter,33,early_late_halves,1,11,4,1899,229,0.501898297536335,0.5183276589445637,0.34871359015594194,1.5863317251205444,-0.001369224399388358
child_spatial_meanfilter,33,early_late_halves,1,12,6,2228,288,0.4931497860396714,0.4592339780053091,0.33909595686437854,1.586348056793213,-0.001385556072056815
child_spatial_meanfilter,33,early_late_halves,1,13,5,2418,295,0.5062506089152711,0.5051980999676131,0.32961537668135305,1.5859659910202026,-0.001003490299046561
child_spatial_meanfilter,33,early_late_halves,1,14,5,2433,311,0.5213073918434307,0.5348039008292436,0.33698655869987065,1.5841408967971802,0.0008216039239758999
