icc_a1,n_candidates,repeat,scope,trials_per_half
0.5942646036249455,49,67,common_through_160,40
0.5398044455861443,49,68,common_through_160,40
0.6006755399305701,49,69,common_through_160,40
0.4701927746227029,49,70,common_through_160,40
0.7616913689983879,49,71,common_through_160,40
0.47285984372372064,49,72,common_through_160,40
0.6757741105457757,49,73,common_through_160,40
0.5051349510824739,49,74,common_through_160,40
0.5793049428072513,49,75,common_through_160,40
0.5395939368462791,49,76,common_through_160,40
0.5181277237518419,49,77,common_through_160,40
0.4051804057896684,49,78,common_through_160,40
0.5502010619601904,49,79,common_through_160,40
0.5766480875075807,49,80,common_through_160,40
0.5178325133276989,49,81,common_through_160,40
0.6930689698108018,49,82,common_through_160,40
0.5867244233431892,49,83,common_through_160,40
0.41096643305708097,49,84,common_through_160,40
0.5039982813622068,49,85,common_through_160,40
0.6449977148366446,49,86,common_through_160,40
0.5228546160337317,49,87,common_through_160,40
0.5979838015534599,49,88,common_through_160,40
0.5587355408731898,49,89,common_through_160,40
0.5827098353318547,49,90,common_through_160,40
0.5879370200255916,49,91,common_through_160,40
0.589102436878554,49,92,common_through_160,40
0.5957645487841182,49,93,common_through_160,40
0.5642556579518168,49,94,common_through_160,40
0.6389295702806028,49,95,common_through_160,40
0.6207933945128497,49,96,common_through_160,40
0.5930137881503859,49,97,common_through_160,40
0.44631782504033174,49,98,common_through_160,40
0.5799670273089284,49,99,common_through_160,40
0.8435783478618545,49,0,common_through_160,80
0.6613200775776825,49,1,common_through_160,80
0.6543687195501644,49,2,common_through_160,80
0.6704322684573487,49,3,common_through_160,80
0.7094858811074206,49,4,common_through_160,80
0.6390953672974379,49,5,common_through_160,80
0.6980394344094076,49,6,common_through_160,80
0.7680100634466714,49,7,common_through_160,80
0.8208602867232677,49,8,common_through_160,80
0.7197266730771975,49,9,common_through_160,80
0.746663396221115,49,10,common_through_160,80
0.6628732410292004,49,11,common_through_160,80
0.7686987555782216,49,12,common_through_160,80
0.7485824023052203,49,13,common_through_160,80
0.6931302144029398,49,14,common_through_160,80
0.6196503296015691,49,15,common_through_160,80
0.7227994974105709,49,16,common_through_160,80
0.5945064506511233,49,17,common_through_160,80
0.694660076819487,49,18,common_through_160,80
0.750861935659803,49,19,common_through_160,80
0.661865969674596,49,20,common_through_160,80
0.7106892587636877,49,21,common_through_160,80
0.7405410224217079,49,22,common_through_160,80
0.6372991523711528,49,23,common_through_160,80
0.7486137940535802,49,24,common_through_160,80
0.5770740353690204,49,25,common_through_160,80
0.7968026619161742,49,26,common_through_160,80
0.6099718691574063,49,27,common_through_160,80
0.728851679915484,49,28,common_through_160,80
0.7436619744595611,49,29,common_through_160,80
0.591883450367343,49,30,common_through_160,80
0.7008006450883864,49,31,common_through_160,80
0.6766434160602246,49,32,common_through_160,80
0.7154265778750843,49,33,common_through_160,80
0.6851216922285217,49,34,common_through_160,80
0.7564724582416473,49,35,common_through_160,80
0.6442267897303775,49,36,common_through_160,80
0.7043737508934665,49,37,common_through_160,80
0.6645016934115316,49,38,common_through_160,80
0.7555307646729411,49,39,common_through_160,80
0.6487197483831022,49,40,common_through_160,80
0.626812801007556,49,41,common_through_160,80
0.741876332602213,49,42,common_through_160,80
0.7449708281284433,49,43,common_through_160,80
0.7965665628861807,49,44,common_through_160,80
0.6911342052276813,49,45,common_through_160,80
0.5607610859704631,49,46,common_through_160,80
0.6531029971228286,49,47,common_through_160,80
0.7626400866955207,49,48,common_through_160,80
0.6703596336471758,49,49,common_through_160,80
0.6834597055004337,49,50,common_through_160,80
0.7395501327379039,49,51,common_through_160,80
0.6715363345935282,49,52,common_through_160,80
0.7380848125741121,49,53,common_through_160,80
0.7324949166772955,49,54,common_through_160,80
0.7737954760652078,49,55,common_through_160,80
0.678896284891279,49,56,common_through_160,80
0.671919476691853,49,57,common_through_160,80
0.7229571772555579,49,58,common_through_160,80
0.6062326724461057,49,59,common_through_160,80
0.7858471401022326,49,60,common_through_160,80
0.7798041610817114,49,61,common_through_160,80
0.5758976270186964,49,62,common_through_160,80
0.6881509200367089,49,63,common_through_160,80
0.6911554143988724,49,64,common_through_160,80
0.6971648549766525,49,65,common_through_160,80
0.7012581177931496,49,66,common_through_160,80
0.7402265015070341,49,67,common_through_160,80
0.6907466662774092,49,68,common_through_160,80
0.638151707450259,49,69,common_through_160,80
0.7252881666013762,49,70,common_through_160,80
0.7167564003130878,49,71,common_through_160,80
0.6582026875187835,49,72,common_through_160,80
0.7051256569378435,49,73,common_through_160,80
0.7769607522067759,49,74,common_through_160,80
0.6368137511404743,49,75,common_through_160,80
0.6375250763259414,49,76,common_through_160,80
0.664483572237654,49,77,common_through_160,80
0.7335835740477002,49,78,common_through_160,80
0.7142292367844905,49,79,common_through_160,80
0.6702202758631607,49,80,common_through_160,80
0.6430207308173254,49,81,common_through_160,80
0.7441345302033138,49,82,common_through_160,80
0.6470139469306362,49,83,common_through_160,80
0.6430003950538951,49,84,common_through_160,80
0.6821725095750363,49,85,common_through_160,80
0.7761557274263241,49,86,common_through_160,80
0.7841340774535585,49,87,common_through_160,80
0.6979731529536203,49,88,common_through_160,80
0.7668165012033268,49,89,common_through_160,80
0.6772007914562527,49,90,common_through_160,80
0.7130685051597436,49,91,common_through_160,80
0.6286172956528066,49,92,common_through_160,80
0.688496832408099,49,93,common_through_160,80
0.7579713176928228,49,94,common_through_160,80
0.6939997675157686,49,95,common_through_160,80
0.7361262494046298,49,96,common_through_160,80
0.7641421982906917,49,97,common_through_160,80
0.8376223949477883,49,98,common_through_160,80
0.5661793124191955,49,99,common_through_160,80
0.7628958116647248,49,0,common_through_160,160
0.8147583348385105,49,1,common_through_160,160
0.7737361543906753,49,2,common_through_160,160
0.7916458351853946,49,3,common_through_160,160
0.8049755851824452,49,4,common_through_160,160
0.8262335448920846,49,5,common_through_160,160
0.8384783350231231,49,6,common_through_160,160
0.8171231727381654,49,7,common_through_160,160
0.8181229083702285,49,8,common_through_160,160
0.7694424440010356,49,9,common_through_160,160
0.8268747555282097,49,10,common_through_160,160
0.8343261346718714,49,11,common_through_160,160
0.7271885882369481,49,12,common_through_160,160
0.8144224773081531,49,13,common_through_160,160
0.7930575622802983,49,14,common_through_160,160
0.8413556702065003,49,15,common_through_160,160
0.7391103826899282,49,16,common_through_160,160
0.8444613598674355,49,17,common_through_160,160
0.7530558238399753,49,18,common_through_160,160
0.8510653363536189,49,19,common_through_160,160
0.7747761220644955,49,20,common_through_160,160
0.823708479264403,49,21,common_through_160,160
0.8194023089652049,49,22,common_through_160,160
0.8134443707953413,49,23,common_through_160,160
0.8365699011326497,49,24,common_through_160,160
0.8039935459306609,49,25,common_through_160,160
0.7956868967915343,49,26,common_through_160,160
0.8104764408009769,49,27,common_through_160,160
0.8225909707468676,49,28,common_through_160,160
0.8614311226144262,49,29,common_through_160,160
0.8069223916403611,49,30,common_through_160,160
0.735914184391178,49,31,common_through_160,160
0.8161357794350015,49,32,common_through_160,160
0.8238765915089158,49,33,common_through_160,160
0.8217467269421197,49,34,common_through_160,160
0.8290538818688031,49,35,common_through_160,160
0.7991667574640274,49,36,common_through_160,160
0.8140822029606353,49,37,common_through_160,160
0.8137871243727942,49,38,common_through_160,160
0.8252041759635311,49,39,common_through_160,160
0.7895371401942972,49,40,common_through_160,160
0.7812965803734263,49,41,common_through_160,160
0.7657335230494223,49,42,common_through_160,160
0.8172769735297705,49,43,common_through_160,160
0.8316522374835845,49,44,common_through_160,160
0.855294363022443,49,45,common_through_160,160
0.7608679600401161,49,46,common_through_160,160
0.8242092397424897,49,47,common_through_160,160
0.7882569312173763,49,48,common_through_160,160
0.8326612319618472,49,49,common_through_160,160
0.827533939933061,49,50,common_through_160,160
0.8024995874034639,49,51,common_through_160,160
0.7585277806177739,49,52,common_through_160,160
0.8398762705122119,49,53,common_through_160,160
0.7784682309753909,49,54,common_through_160,160
0.7886541718971916,49,55,common_through_160,160
0.757901262547533,49,56,common_through_160,160
0.8047421603298933,49,57,common_through_160,160
0.7795329081965349,49,58,common_through_160,160
0.8367317840218678,49,59,common_through_160,160
0.7666375959222947,49,60,common_through_160,160
0.80586960088892,49,61,common_through_160,160
0.7734519203583672,49,62,common_through_160,160
0.792771302784845,49,63,common_through_160,160
0.8635254225993241,49,64,common_through_160,160
0.781031488174363,49,65,common_through_160,160
0.7570537089065873,49,66,common_through_160,160
0.7822228111861382,49,67,common_through_160,160
0.7674033340090906,49,68,common_through_160,160
0.8556155936719936,49,69,common_through_160,160
0.8108222629972442,49,70,common_through_160,160
0.8378779556944532,49,71,common_through_160,160
0.758684880327467,49,72,common_through_160,160
0.7912630454199112,49,73,common_through_160,160
0.8192784137030473,49,74,common_through_160,160
0.7767299660503857,49,75,common_through_160,160
0.8081983283194031,49,76,common_through_160,160
0.8439968387122655,49,77,common_through_160,160
0.7781078338634956,49,78,common_through_160,160
0.7709175755761785,49,79,common_through_160,160
0.740723021433368,49,80,common_through_160,160
0.7389387472591403,49,81,common_through_160,160
0.8100198182480045,49,82,common_through_160,160
0.8317709965498641,49,83,common_through_160,160
0.8229217117259895,49,84,common_through_160,160
0.8371865102905692,49,85,common_through_160,160
0.7930715584985454,49,86,common_through_160,160
0.8069222716715547,49,87,common_through_160,160
0.8171139193525517,49,88,common_through_160,160
0.8124991449553778,49,89,common_through_160,160
0.8340900999705374,49,90,common_through_160,160
0.7941301734907122,49,91,common_through_160,160
0.8270527702210114,49,92,common_through_160,160
0.8170659620591436,49,93,common_through_160,160
0.8344417250363003,49,94,common_through_160,160
0.8095331674666253,49,95,common_through_160,160
0.7764164803028986,49,96,common_through_160,160
0.7650647839349877,49,97,common_through_160,160
0.7885607606277091,49,98,common_through_160,160
0.7997048406222655,49,99,common_through_160,160
