packet,analysis_id,primary_or_secondary,representation,population_id,overlap_definition_hash,unit,model_base,model_augmented,readout_family,calibration,n_candidates,n_records,n_trials,n_bags,coverage_numerator,coverage_denominator,estimate,ci_lower,ci_upper,bootstrap_scope,raw_effect,capacity_control_margin,support_status,implementation_status,control_status,scientific_status,source_run,code_hash,descriptive_screen,notes
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,logistic,temperature,59.0,,,,,,-7.743969980731121e-05,-0.002419671794012,0.0022333117905842,fixed_oof_no_refit; shared candidate draws,8.046888989626893e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,logistic,temperature,59.0,,,,,,-0.0002756329409385,-0.0025648106613365,0.0020228224838984,fixed_oof_no_refit; shared candidate draws,1.392911918490686e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,logistic,temperature,59.0,,,,,,-0.0022296574977471,-0.0037810135212303,-0.0001823820082526,fixed_oof_no_refit; shared candidate draws,-0.0020308718752482,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,logistic,temperature,59.0,,,,,,-0.0017541201503801,-0.0029859193743024,-7.55357180812987e-05,fixed_oof_no_refit; shared candidate draws,-0.0016686285516187,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,logistic,temperature,59.0,,,,,,-0.0013352210836806,-0.0025770790337422,1.8838335968834616e-05,fixed_oof_no_refit; shared candidate draws,-0.0013000413528724,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0020314642566158,-0.0035138265427783,0.0001554611663781,fixed_oof_no_refit; shared candidate draws,-0.0019643321045368,-0.0017541201503801,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,logistic,mixture_diagnostic,59.0,,,,,,-7.743969980731121e-05,-0.002419671794012,0.0022333117905842,fixed_oof_no_refit; shared candidate draws,8.046888989626893e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,logistic,mixture_diagnostic,59.0,,,,,,-0.0002756329409385,-0.0025648106613365,0.0020228224838984,fixed_oof_no_refit; shared candidate draws,1.392911918490686e-05,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,logistic,mixture_diagnostic,59.0,,,,,,-0.0022296574977471,-0.0037810135212303,-0.0001823820082526,fixed_oof_no_refit; shared candidate draws,-0.0020308718752482,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0017541201503801,-0.0029859193743024,-7.55357180812987e-05,fixed_oof_no_refit; shared candidate draws,-0.0016686285516187,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0013352210836806,-0.0025770790337422,1.8838335968834616e-05,fixed_oof_no_refit; shared candidate draws,-0.0013000413528724,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,mlp32,raw,59.0,,,,,,-0.1126173307723094,-0.1365613643922981,-0.094878800968934,fixed_oof_no_refit; shared candidate draws,-0.1126173307723094,-0.0807429761344251,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,mlp32,raw,59.0,,,,,,-0.1178214969805399,-0.1380248339956508,-0.101955820989716,fixed_oof_no_refit; shared candidate draws,-0.1178214969805399,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,mlp32,raw,59.0,,,,,,-0.0833304777025169,-0.0884937114172703,-0.0777792477755801,fixed_oof_no_refit; shared candidate draws,-0.0833304777025169,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,mlp32,raw,59.0,,,,,,-0.0781263114942864,-0.0857106398496286,-0.0713910806078162,fixed_oof_no_refit; shared candidate draws,-0.0781263114942864,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,mlp32,raw,59.0,,,,,,-0.0807429761344251,-0.093905928215083,-0.0695529176480849,fixed_oof_no_refit; shared candidate draws,-0.0807429761344251,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,mlp32,raw,59.0,,,,,,0.0291660302673013,0.0164200766010813,0.042550030406741,fixed_oof_no_refit; shared candidate draws,0.0291660302673013,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,SUPPORTED_SIGNAL,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,mlp32,temperature,59.0,,,,,,-0.0461014608278114,-0.051645075661909,-0.0394249332709563,fixed_oof_no_refit; shared candidate draws,-0.1126173307723094,-0.0290348498557376,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,mlp32,temperature,59.0,,,,,,-0.047053413037895,-0.054952376471046,-0.0357665855595078,fixed_oof_no_refit; shared candidate draws,-0.1178214969805399,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,mlp32,temperature,59.0,,,,,,-0.0672816706983521,-0.085102381020162,-0.0383919580504121,fixed_oof_no_refit; shared candidate draws,-0.0833304777025169,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,mlp32,temperature,59.0,,,,,,-0.0663297184882685,-0.0819174850335027,-0.0411653903287389,fixed_oof_no_refit; shared candidate draws,-0.0781263114942864,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,mlp32,temperature,59.0,,,,,,-0.0290348498557376,-0.0336387673526832,-0.0233134158462269,fixed_oof_no_refit; shared candidate draws,-0.0807429761344251,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,mlp32,temperature,59.0,,,,,,0.0089850732394735,0.0035834063775061,0.0144102521771332,fixed_oof_no_refit; shared candidate draws,0.0291660302673013,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,SUPPORTED_SIGNAL,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HP,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0461014608278114,-0.051645075661909,-0.0394249332709563,fixed_oof_no_refit; shared candidate draws,-0.1126173307723094,-0.0290348498557376,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HB,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.047053413037895,-0.054952376471046,-0.0357665855595078,fixed_oof_no_refit; shared candidate draws,-0.1178214969805399,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,R_SIM,P_bal,,bits/trial,H,HP,mlp32,mixture_diagnostic,59.0,,,,,,-0.0672816706983521,-0.085102381020162,-0.0383919580504121,fixed_oof_no_refit; shared candidate draws,-0.0833304777025169,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,R_SIM,P_bal,,bits/trial,H,HB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0663297184882685,-0.0819174850335027,-0.0411653903287389,fixed_oof_no_refit; shared candidate draws,-0.0781263114942864,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPP,HPB,mlp32,mixture_diagnostic,59.0,,,,,,-0.0290348498557376,-0.0336387673526832,-0.0233134158462269,fixed_oof_no_refit; shared candidate draws,-0.0807429761344251,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,R_SIM,P_bal,,bits/trial,HPBnoise,HPB,mlp32,mixture_diagnostic,59.0,,,,,,0.0089850732394735,0.0035834063775061,0.0144102521771332,fixed_oof_no_refit; shared candidate draws,0.0291660302673013,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,SUPPORTED_SIGNAL,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,L0,P_nat,,bits/trial,HP,HPB,logistic,raw,59.0,,,,,,-0.0006951041640066,-0.0010549721175991,-0.0003273752548765,fixed_oof_no_refit; shared candidate draws,-0.0006951041640066,-0.0006516340003798,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,L0,P_nat,,bits/trial,HB,HPB,logistic,raw,59.0,,,,,,-0.0002916706371407,-0.0016936155762131,0.0010148125801989,fixed_oof_no_refit; shared candidate draws,-0.0002916706371407,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,L0,P_nat,,bits/trial,H,HP,logistic,raw,59.0,,,,,,-0.0003306781398685,-0.0017642916758044,0.001016282008306,fixed_oof_no_refit; shared candidate draws,-0.0003306781398685,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,L0,P_nat,,bits/trial,H,HB,logistic,raw,59.0,,,,,,-0.0007341116667344,-0.001111622200714,-0.0003872312526979,fixed_oof_no_refit; shared candidate draws,-0.0007341116667344,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,L0,P_nat,,bits/trial,HPP,HPB,logistic,raw,59.0,,,,,,-0.0006516340003798,-0.0010056109976508,-0.0002925871530437,fixed_oof_no_refit; shared candidate draws,-0.0006516340003798,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,L0,P_nat,,bits/trial,HPBnoise,HPB,logistic,raw,59.0,,,,,,-0.0004838820584467,-0.0011217555780045,0.0001392009169024,fixed_oof_no_refit; shared candidate draws,-0.0004838820584467,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,L0,P_nat,,bits/trial,HP,HPB,logistic,temperature,59.0,,,,,,-0.0007196143005444,-0.001282512178018,-5.622536403208997e-05,fixed_oof_no_refit; shared candidate draws,-0.0006951041640066,-0.0006717854033167,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,L0,P_nat,,bits/trial,HB,HPB,logistic,temperature,59.0,,,,,,-0.0004786276476508,-0.0021449091245006,0.0010635881372637,fixed_oof_no_refit; shared candidate draws,-0.0002916706371407,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,L0,P_nat,,bits/trial,H,HP,logistic,temperature,59.0,,,,,,-0.0005291547245797,-0.0022352368195364,0.0010299293357882,fixed_oof_no_refit; shared candidate draws,-0.0003306781398685,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,L0,P_nat,,bits/trial,H,HB,logistic,temperature,59.0,,,,,,-0.0007701413774733,-0.00129119012788,-0.0002076296177583,fixed_oof_no_refit; shared candidate draws,-0.0007341116667344,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,L0,P_nat,,bits/trial,HPP,HPB,logistic,temperature,59.0,,,,,,-0.0006717854033167,-0.0012098079897938,-5.125159585697594e-05,fixed_oof_no_refit; shared candidate draws,-0.0006516340003798,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,L0,P_nat,,bits/trial,HPBnoise,HPB,logistic,temperature,59.0,,,,,,-0.0004611953131113,-0.001182498322621,0.000245021580522,fixed_oof_no_refit; shared candidate draws,-0.0004838820584467,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,L0,P_nat,,bits/trial,HP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0007196143005444,-0.001282512178018,-5.622536403208997e-05,fixed_oof_no_refit; shared candidate draws,-0.0006951041640066,-0.0006717854033167,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,L0,P_nat,,bits/trial,HB,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0004786276476508,-0.0021449091245006,0.0010635881372637,fixed_oof_no_refit; shared candidate draws,-0.0002916706371407,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,L0,P_nat,,bits/trial,H,HP,logistic,mixture_diagnostic,59.0,,,,,,-0.0005291547245797,-0.0022352368195364,0.0010299293357882,fixed_oof_no_refit; shared candidate draws,-0.0003306781398685,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,L0,P_nat,,bits/trial,H,HB,logistic,mixture_diagnostic,59.0,,,,,,-0.0007701413774733,-0.00129119012788,-0.0002076296177583,fixed_oof_no_refit; shared candidate draws,-0.0007341116667344,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,L0,P_nat,,bits/trial,HPP,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0006717854033167,-0.0012098079897938,-5.125159585697594e-05,fixed_oof_no_refit; shared candidate draws,-0.0006516340003798,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPBnoise_minus_HPB,secondary,L0,P_nat,,bits/trial,HPBnoise,HPB,logistic,mixture_diagnostic,59.0,,,,,,-0.0004611953131113,-0.001182498322621,0.000245021580522,fixed_oof_no_refit; shared candidate draws,-0.0004838820584467,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HP_minus_HPB,secondary,L0,P_bal,,bits/trial,HP,HPB,logistic,raw,59.0,,,,,,-0.0013781072113164,-0.002000554644529,-0.0007894383629387,fixed_oof_no_refit; shared candidate draws,-0.0013781072113164,-0.0013318989274108,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HB_minus_HPB,secondary,L0,P_bal,,bits/trial,HB,HPB,logistic,raw,59.0,,,,,,-0.0002976428074867,-0.0022057555215256,0.001487994451044,fixed_oof_no_refit; shared candidate draws,-0.0002976428074867,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HP,secondary,L0,P_bal,,bits/trial,H,HP,logistic,raw,59.0,,,,,,-0.000258326831448,-0.0022715394985196,0.0015698746216501,fixed_oof_no_refit; shared candidate draws,-0.000258326831448,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,H_minus_HB,secondary,L0,P_bal,,bits/trial,H,HB,logistic,raw,59.0,,,,,,-0.0013387912352777,-0.001973720520493,-0.0007599679745803,fixed_oof_no_refit; shared candidate draws,-0.0013387912352777,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
N1,HPP_minus_HPB,secondary,L0,P_bal,,bits/trial,HPP,HPB,logistic,raw,59.0,,,,,,-0.0013318989274108,-0.0019440963652286,-0.0007416207154647,fixed_oof_no_refit; shared candidate draws,-0.0013318989274108,,SUFFICIENT_FOR_SCREEN,PASS,FAILED,NOT_EVALUABLE,N1_core_001,771fd4ec025f2d2d846cbe5eae0f8e33dc543bccb9b591b9dfba6d1931ded21e,NEGATIVE_SCREEN,未由源聚合提供的记录/试次/覆盖计数保留空值；不从trial推算人数。
