packet,analysis_id,representation,population_id,model,readout_family,calibration,metric,estimate,ci_lower,ci_upper,n_candidates,n_records,n_trials,n_bags,unit,aggregation,bootstrap_scope,source_run,code_hash,notes
G0,G0_within__,L0,P_bal,,,mixture_diagnostic,ce_bits,0.9952196366634584,0.991156956597764,0.9992176814468224,57.0,,15976.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,G0_readouts_001,c55a5c6bb34c52931e03b25a9988475bdd752e5d5e45a55785555cb68eb969cc,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HB,logistic,temperature,bacc,0.5925004332998837,0.5877834208979628,0.5972252567493139,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HB,logistic,temperature,auroc,0.6335730215075324,0.6261920295948208,0.639922968371143,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HB,logistic,temperature,brier_two_class_sum,0.4734666862021955,0.4701205505280109,0.4774952403429521,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,mixture_diagnostic,ce_bits,0.9616525803629404,0.9562448701690088,0.9681115335233512,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,mixture_diagnostic,J_bits,0.038347419637059565,0.03188846647664878,0.04375512983099117,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HBP,logistic,mixture_diagnostic,bacc,0.594954102671769,0.5891676064120173,0.6002408274742568,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,mixture_diagnostic,auroc,0.6325834078509076,0.6245870087787394,0.6398505562016013,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,mixture_diagnostic,brier_two_class_sum,0.4737841210762021,0.4703324123850564,0.4778130127616145,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,raw,ce_bits,0.9617478496734422,0.9560003436620044,0.9685565884360782,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,raw,J_bits,0.03825215032655782,0.03144341156392183,0.04399965633799563,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HBP,logistic,raw,bacc,0.594954102671769,0.5891676064120173,0.6002408274742568,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,raw,auroc,0.6325834078509076,0.6245870087787394,0.6398505562016013,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,raw,brier_two_class_sum,0.4738214000812316,0.4701787851528325,0.4780078908893885,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,temperature,ce_bits,0.9616525803629404,0.9562448701690088,0.9681115335233512,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,temperature,J_bits,0.038347419637059565,0.03188846647664878,0.04375512983099117,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HBP,logistic,temperature,bacc,0.594954102671769,0.5891676064120173,0.6002408274742568,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,temperature,auroc,0.6325834078509076,0.6245870087787394,0.6398505562016013,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HBP,logistic,temperature,brier_two_class_sum,0.4737841210762021,0.4703324123850564,0.4778130127616145,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,mixture_diagnostic,ce_bits,0.9584800967944934,0.9528945750327632,0.9655649915492436,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,mixture_diagnostic,J_bits,0.04151990320550658,0.03443500845075642,0.0471054249672368,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HP,logistic,mixture_diagnostic,bacc,0.5970903432648306,0.5921455029565192,0.6020159544105882,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,mixture_diagnostic,auroc,0.6380796322662639,0.6298360339862431,0.6453892778761877,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,mixture_diagnostic,brier_two_class_sum,0.4716889768252617,0.468087655187069,0.4761605954095074,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,raw,ce_bits,0.9582999857907538,0.95286921801979,0.9649685933282252,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,raw,J_bits,0.04170001420924618,0.035031406671774845,0.047130781980210035,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HP,logistic,raw,bacc,0.5970903432648306,0.5921455029565192,0.6020159544105882,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,raw,auroc,0.6380796322662639,0.6298360339862431,0.6453892778761877,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,raw,brier_two_class_sum,0.4715884695056327,0.4680792803242785,0.475841847205128,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,temperature,ce_bits,0.9584800967944934,0.9528945750327632,0.9655649915492436,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,temperature,J_bits,0.04151990320550658,0.03443500845075642,0.0471054249672368,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HP,logistic,temperature,bacc,0.5970903432648306,0.5921455029565192,0.6020159544105882,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,temperature,auroc,0.6380796322662639,0.6298360339862431,0.6453892778761877,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HP,logistic,temperature,brier_two_class_sum,0.4716889768252617,0.468087655187069,0.4761605954095074,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,mixture_diagnostic,ce_bits,0.9590574492592449,0.9538913592891076,0.965244683194816,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,mixture_diagnostic,J_bits,0.040942550740755146,0.034755316805183956,0.04610864071089238,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,Hnoise,logistic,mixture_diagnostic,bacc,0.590808469393013,0.5845065811034045,0.5968722476871099,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,mixture_diagnostic,auroc,0.6367133366288236,0.6284856646599869,0.6441563325456172,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,mixture_diagnostic,brier_two_class_sum,0.4721818509512291,0.4688126121851939,0.4761868900813616,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,raw,ce_bits,0.9590454675160268,0.9539949136693572,0.9651021329879887,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,raw,J_bits,0.04095453248397318,0.03489786701201125,0.04600508633064282,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,Hnoise,logistic,raw,bacc,0.590808469393013,0.5845065811034045,0.5968722476871099,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,raw,auroc,0.6367133366288236,0.6284856646599869,0.6441563325456172,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,raw,brier_two_class_sum,0.4721668453870837,0.4688704255430289,0.4761449172667323,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,temperature,ce_bits,0.9590574492592449,0.9538913592891076,0.965244683194816,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,temperature,J_bits,0.040942550740755146,0.034755316805183956,0.04610864071089238,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,Hnoise,logistic,temperature,bacc,0.590808469393013,0.5845065811034045,0.5968722476871099,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,temperature,auroc,0.6367133366288236,0.6284856646599869,0.6441563325456172,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,Hnoise,logistic,temperature,brier_two_class_sum,0.4721818509512291,0.4688126121851939,0.4761868900813616,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,mixture_diagnostic,ce_bits,0.7634127077121525,0.71496520572871,0.8322095244977264,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,mixture_diagnostic,J_bits,0.23658729228784747,0.16779047550227355,0.28503479427128997,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,H,mlp32,mixture_diagnostic,bacc,0.7491621215379928,0.7328881299524258,0.7617516106535697,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,mixture_diagnostic,auroc,0.8258383053612082,0.8056938018194,0.8408656334624115,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,mixture_diagnostic,brier_two_class_sum,0.3456407574181927,0.3273292498199152,0.3706098356169083,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,raw,ce_bits,0.775635455436118,0.7451887450719805,0.8182442199936562,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,raw,J_bits,0.224364544563882,0.18175578000634385,0.2548112549280195,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,H,mlp32,raw,bacc,0.7491621215379928,0.7328881299524258,0.7617516106535697,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,raw,auroc,0.8258383053612082,0.8056938018194,0.8408656334624115,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,raw,brier_two_class_sum,0.3551088756605771,0.3405185387469013,0.3752048049935224,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,temperature,ce_bits,0.7634127077121525,0.71496520572871,0.8322095244977264,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,temperature,J_bits,0.23658729228784747,0.16779047550227355,0.28503479427128997,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,H,mlp32,temperature,bacc,0.7491621215379928,0.7328881299524258,0.7617516106535697,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,temperature,auroc,0.8258383053612082,0.8056938018194,0.8408656334624115,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,H,mlp32,temperature,brier_two_class_sum,0.3456407574181927,0.3273292498199152,0.3706098356169083,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HB,mlp32,mixture_diagnostic,ce_bits,0.98071550424745,0.9771154003941536,0.9852758942277372,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
N3,N3__,R_SIM,P_bal,HB,mlp32,mixture_diagnostic,J_bits,0.01928449575254998,0.014724105772262797,0.022884599605846434,60.0,,24527.0,,bits/trial,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001 P_bal二分类先验CE=1，J及区间仅精确代数变换；无新bootstrap/fit。
N3,N3__,R_SIM,P_bal,HB,mlp32,mixture_diagnostic,bacc,0.5781743815125856,0.5717113890937201,0.5845016182965214,60.0,,24527.0,,unitless,macro candidate mean,fixed OOF candidate bootstrap; no refit,N3_core_001,0dee0f0f7308645afdce98d058add79ab68e6a740cb30d69c62d9162834eb4f6,补充表从固定外预测计算；保留原packet与source_run，未重拟合。 补充派生来源=metrics_001
