packet,mode,population,view,calibration,family,family_class,risk_metric,risk_unit,estimate,ci_lower,ci_upper,n_candidates,source_run,comparison_status,interpretation
N1,L0,P_bal,H,mixture_diagnostic,logistic,fixed_family,ce_bits,bits/trial,0.6816646689589353,0.615715531370024,0.7817816728054325,59.0,N1_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_nat,HP,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8158782789654865,0.8055406321455953,0.8242901119040165,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_nat,HP,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8158266391511464,0.8054721981347824,0.8242202944513302,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_nat,Hnoise,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8163627099895986,0.8062500819668796,0.8246094733081969,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_nat,Hnoise,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8164491476791781,0.8063962050648688,0.8246323585249028,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_nat,Hnoise,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8163627099895986,0.8062500819668796,0.8246094733081969,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,H,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.7634127077121525,0.71496520572871,0.8322095244977264,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,H,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.775635455436118,0.7451887450719805,0.8182442199936562,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,H,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.7634127077121525,0.71496520572871,0.8322095244977264,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HB,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.961136904160612,0.9559179493301122,0.9674970843233752,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HB,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9609782799746218,0.9559621144230824,0.9671443629354016,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HB,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.961136904160612,0.9559179493301122,0.9674970843233752,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HBP,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9616525803629404,0.9562448701690088,0.9681115335233512,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HBP,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9617478496734422,0.9560003436620044,0.9685565884360782,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HBP,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9616525803629404,0.9562448701690088,0.9681115335233512,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HP,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9584800967944934,0.9528945750327632,0.9655649915492436,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HP,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9582999857907538,0.95286921801979,0.9649685933282252,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,HP,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9584800967944934,0.9528945750327632,0.9655649915492436,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,Hnoise,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9590574492592449,0.9538913592891076,0.965244683194816,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,Hnoise,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9590454675160268,0.9539949136693572,0.9651021329879887,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_bal,Hnoise,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.9590574492592449,0.9538913592891076,0.965244683194816,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,H,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.7653063722679035,0.7599001436075518,0.7703434872196671,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,H,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.766183948622093,0.7612118880019464,0.7708938735142995,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,H,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.7653063722679035,0.7599001436075518,0.7703434872196671,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HB,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8183336119028356,0.8080351298861365,0.8264922818166528,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HB,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8183997743555713,0.8081838347431647,0.8265220813981482,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HB,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8183336119028356,0.8080351298861365,0.8264922818166528,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HBP,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8182332116645135,0.8082223110500023,0.8267001705724492,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HBP,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8182957583078143,0.8082494864936349,0.8267914365537026,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HBP,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8182332116645135,0.8082223110500023,0.8267001705724492,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HP,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8159380310265735,0.806076968120524,0.8241352544084134,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HP,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8159947623972206,0.8061892486798199,0.8241335435468433,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,HP,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8159380310265735,0.806076968120524,0.8241352544084134,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,Hnoise,mixture_diagnostic,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8172166754254823,0.8070427389482789,0.8252415261734305,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,Hnoise,raw,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8172584513841645,0.8071209466298839,0.8252583181189259,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,R_SIM,P_nat,Hnoise,temperature,training_OOF_selected,training_selected,ce_bits,bits/trial,0.8172166754254823,0.8070427389482789,0.8252415261734305,60.0,N3_core_001,SOURCE_VALUE_RETAINED,source CE/risk summary; not reinterpreted as MI
N3,L0,P_bal,H,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,H,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,H,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HB,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HB,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HB,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HBP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HBP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HBP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,HP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,Hnoise,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,Hnoise,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_bal,Hnoise,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,H,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,H,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,H,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HB,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HB,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HB,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HBP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HBP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HBP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,HP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,Hnoise,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,Hnoise,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,L0,P_nat,Hnoise,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.1937519360265375,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.18174153766956624,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.1937519360265375,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,H,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.019578600086837983,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.13164771473938042,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HB,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.019578600086837983,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.027256517617291198,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.3841962276328992,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HBP,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.027256517617291198,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.022302845778395364,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.14874494167659036,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,HP,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.022302845778395364,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.02289304831471395,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.1597275221055211,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_bal,Hnoise,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,-0.02289304831471395,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.05044316235547053,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,mixture_diagnostic,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,raw,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.049705871921382094,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,raw,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,temperature,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,-0.05044316235547053,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,H,temperature,training_OOF_selected_minus_mlp32,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
N3,R_SIM,P_nat,HB,mixture_diagnostic,training_OOF_selected_minus_logistic,selected_minus_fixed_risk,ce_bits,bits/trial,0.0,,,60.0,N3_core_001,DESCRIPTIVE_SOURCE_RISK_DIFFERENCE,difference of saved CE/risk summaries; no paired CI and no MI relabeling
