bias_b_minus_a_uv,bias_b_minus_a_uv_bootstrap_valid,bias_b_minus_a_uv_ci_high,bias_b_minus_a_uv_ci_low,cohort_label,condition,difference_sd_uv,icc_a1,icc_a1_bootstrap_valid,icc_a1_ci_high,icc_a1_ci_low,loa_high_uv,loa_low_uv,n_candidates,pearson_r,pearson_r_bootstrap_valid,pearson_r_ci_high,pearson_r_ci_low,rmse_uv,sampling,split,status,support,variant
0.051977287773589696,2000,0.4726548100450227,-0.35726705273841153,HA,code2,1.4335567520409793,0.6931527520046119,2000,0.8314080464421981,0.4410375604922689,2.8617485217739094,-2.75779394622673,46,0.6888571219247688,2000,0.8406266307701796,0.44644174627626604,1.4188413722956614,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp05_avg20_matched
0.06655581304308437,2000,0.4996238904027303,-0.35454569762197363,HA,code2,1.4721783622281561,0.8027752704321839,2000,0.8923037532245993,0.6262303529219717,2.9520254030102704,-2.8189137769241013,46,0.7999896820076905,2000,0.8968337498179618,0.6356208285221204,1.457608792024942,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg18_matched
0.004989832589849564,2000,0.498958965136041,-0.444908835853258,HA,code2,1.583800873211061,0.7058240162525319,2000,0.8102894036702863,0.5027073067082826,3.1092395440835294,-3.09925987890383,46,0.7071258630732112,2000,0.8261063334697548,0.5086571087848107,1.5664990014917373,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_frontoposterior100
-0.02958988506449948,2000,0.4683780901780134,-0.4633384167736768,HA,code2,1.5918232407447188,0.7038005865189043,2000,0.8423640301228812,0.4556138089142224,3.0903836667951494,-3.1495634369241485,46,0.6998866669465656,2000,0.8469803050819702,0.4556796396823454,1.5747037758671356,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_scalp100
0.03662804484756875,2000,0.45225370697302136,-0.37119173205778544,HA,code2_minus_code1,1.6352359459865868,0.6540449686323447,2000,0.7635232985524227,0.3578148273775434,3.2416904989812787,-3.1684344092861414,56,0.6748188367854263,2000,0.8460544276452189,0.35955234506615075,1.6209837363302917,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_avg20
0.029103659917712993,2000,0.5028111188174109,-0.4371606792057814,HA,code2_minus_code1,1.8207813654756813,0.39686634204852794,2000,0.6030755844785847,0.07168415428989988,3.597835136250048,-3.539627816414622,56,0.39831215207144227,2000,0.6551268228254159,0.07308429325205916,1.8046858464081261,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp05_avg20_matched
0.0882238124938338,2000,0.5359894932622253,-0.344884370997956,HA,code2_minus_code1,1.7288323178287606,0.6547234850165454,2000,0.7504019625641049,0.40495923558733526,3.476735155438204,-3.300287530450537,56,0.6696132157937116,2000,0.8339682896047136,0.41283040047913555,1.7155967192589552,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_avg18_matched
0.15294609372513623,2000,0.6291660590969188,-0.34304086701842557,HA,code2_minus_code1,1.7903951819519741,0.4763437141682367,2000,0.665022556510139,-0.04174069448282274,3.6621206503510053,-3.356228462900733,49,0.5017402493627623,2000,0.7572880716415891,-0.042408924625210266,1.778619898561755,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_frontoposterior100
0.037247786803841276,2000,0.5819374620389308,-0.45585423808556036,HA,code2_minus_code1,1.7064768981600487,0.27197532481670433,2000,0.5804271616783487,-0.10810059483927432,3.381942507197537,-3.307446933589854,46,0.2734005401287986,2000,0.5976090829300159,-0.11178549206311568,1.6882372686926486,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,variant_available,hp01_scalp100
0.08146524293217483,2000,0.49199768474428773,-0.31966718031401914,HA,code2_minus_code1,1.422007975014591,0.41989316788657033,2000,0.6399073984219517,0.12603327486316226,2.8686008739607733,-2.7056703880964235,46,0.4205159396712542,2000,0.6543940404204511,0.12929128098954987,1.4088237739049128,all_accepted,alternating_30s_blocks,estimated_within_acquisition_only,all_variants_common,hp01_avg20
