seed,child,group,n_channels,source,auc_base,auc_drop
11,13,left_half,49,non-CI,0.5086545682102628,-0.04076971214017522
11,16,left_half,49,non-CI,0.5191382444135572,0.02838346928635671
11,23,left_half,49,CI,0.49210369838335555,0.0031835415464682715
11,25,left_half,49,non-CI,0.4621377444134078,-0.0022695530726256075
11,27,left_half,49,CI,0.4931578947368421,0.04208576998050678
11,35,left_half,49,non-CI,0.6255683926516186,0.0825780969931007
11,6,right_half,51,non-CI,0.5555359246171967,0.029257950530035326
11,9,right_half,51,non-CI,0.507185534591195,-0.019944968553459064
11,11,right_half,51,CI,0.5148703515671168,0.0020890078866216966
11,13,right_half,51,non-CI,0.5086545682102628,0.019649561952440497
11,16,right_half,51,non-CI,0.5191382444135572,-0.01484581857975742
11,23,right_half,51,CI,0.49210369838335555,-0.038851570135053914
11,25,right_half,51,non-CI,0.4621377444134078,-0.003186103351955294
11,27,right_half,51,CI,0.4931578947368421,-0.003424301494476978
11,35,right_half,51,non-CI,0.6255683926516186,-0.03641486531531235
22,4,periocular_eog,6,non-CI,0.5278026729559748,-0.003050314465408821
22,6,periocular_eog,6,non-CI,0.5293129171574401,0.005139379662347787
22,12,periocular_eog,6,non-CI,0.5326350502512562,3.4547738693380126e-05
22,16,periocular_eog,6,non-CI,0.5374274375632857,-0.014638272715266076
22,20,periocular_eog,6,non-CI,0.9067991239048809,-0.0028817271589487437
22,21,periocular_eog,6,CI,0.5158533710513908,-0.005220352862353894
22,25,periocular_eog,6,non-CI,0.48713192504655495,0.0029678770949720934
22,29,periocular_eog,6,CI,0.5618850743144232,-0.003951224617961158
22,37,periocular_eog,6,CI,0.5116973921506884,-0.005768184810923782
22,44,periocular_eog,6,non-CI,0.4720431789737171,0.009095744680851003
22,4,frontal_polar,8,non-CI,0.5278026729559748,0.014547955974842708
22,6,frontal_polar,8,non-CI,0.5293129171574401,0.012842559874362003
22,12,frontal_polar,8,non-CI,0.5326350502512562,0.0017116834170853856
22,16,frontal_polar,8,non-CI,0.5374274375632857,-0.004751542443129475
22,20,frontal_polar,8,non-CI,0.9067991239048809,0.034167709637046184
22,21,frontal_polar,8,CI,0.5158533710513908,0.00013647981339492965
22,25,frontal_polar,8,non-CI,0.48713192504655495,0.028471252327746777
22,29,frontal_polar,8,CI,0.5618850743144232,-0.0015961900774544846
22,37,frontal_polar,8,CI,0.5116973921506884,0.0019286920676724328
22,44,frontal_polar,8,non-CI,0.4720431789737171,-0.004183354192740907
22,4,left_temporal,8,non-CI,0.5278026729559748,0.004516509433962201
22,6,left_temporal,8,non-CI,0.5293129171574401,-0.0012171181782488771
22,12,left_temporal,8,non-CI,0.5326350502512562,0.0015483668341708112
22,16,left_temporal,8,non-CI,0.5374274375632857,0.00031760806535796604
22,20,left_temporal,8,non-CI,0.9067991239048809,-0.008635794743429459
22,21,left_temporal,8,CI,0.5158533710513908,0.002239509665252215
22,25,left_temporal,8,non-CI,0.48713192504655495,0.0027932960893854997
22,29,left_temporal,8,CI,0.5618850743144232,0.002407368641406671
22,37,left_temporal,8,CI,0.5116973921506884,0.008423267397589695
22,44,left_temporal,8,non-CI,0.4720431789737171,-0.003529411764705892
22,4,right_temporal,8,non-CI,0.5278026729559748,-0.004886006289308131
22,6,right_temporal,8,non-CI,0.5293129171574401,0.0059206910090302545
22,12,right_temporal,8,non-CI,0.5326350502512562,0.002845477386934636
22,16,right_temporal,8,non-CI,0.5374274375632857,-0.007672907717561461
22,20,right_temporal,8,non-CI,0.9067991239048809,0.0020588235294116686
22,21,right_temporal,8,CI,0.5158533710513908,0.0013803072036526753
22,25,right_temporal,8,non-CI,0.48713192504655495,0.001382099627560529
22,29,right_temporal,8,CI,0.5618850743144232,0.04660351685158037
22,37,right_temporal,8,CI,0.5116973921506884,-0.005335213122262594
22,44,right_temporal,8,non-CI,0.4720431789737171,-0.0021589486858573648
22,4,vertex_ring,6,non-CI,0.5278026729559748,-0.006631289308176136
22,6,vertex_ring,6,non-CI,0.5293129171574401,-0.0022025912838633532
22,12,vertex_ring,6,non-CI,0.5326350502512562,-0.0008542713567839533
22,16,vertex_ring,6,non-CI,0.5374274375632857,0.0003584883113942894
22,20,vertex_ring,6,non-CI,0.9067991239048809,0.0009856070087608249
22,21,vertex_ring,6,CI,0.5158533710513908,0.0008095734385469289
22,25,vertex_ring,6,non-CI,0.48713192504655495,-0.0016294227188081156
22,29,vertex_ring,6,CI,0.5618850743144232,-0.007431442327820892
22,37,vertex_ring,6,CI,0.5116973921506884,-0.0017533564251567268
22,44,vertex_ring,6,non-CI,0.4720431789737171,0.0019023779724655632
22,4,frontocentral,11,non-CI,0.5278026729559748,-0.010562106918239
22,6,frontocentral,11,non-CI,0.5293129171574401,0.011405575186493877
22,12,frontocentral,11,non-CI,0.5326350502512562,-0.00147927135678394
22,16,frontocentral,11,non-CI,0.5374274375632857,-0.011597411337035624
22,20,frontocentral,11,non-CI,0.9067991239048809,0.011179599499374193
22,21,frontocentral,11,CI,0.5158533710513908,0.005037345839847163
22,25,frontocentral,11,non-CI,0.48713192504655495,0.0008438081936684716
22,29,frontocentral,11,CI,0.5618850743144232,-0.009236968808876034
22,37,frontocentral,11,CI,0.5116973921506884,0.003427990725102359
22,44,frontocentral,11,non-CI,0.4720431789737171,-0.0008072590738423258
22,4,occipital,9,non-CI,0.5278026729559748,0.006230345911949597
22,6,occipital,9,non-CI,0.5293129171574401,-0.006321162151550874
22,12,occipital,9,non-CI,0.5326350502512562,-0.0029805276381908996
22,16,occipital,9,non-CI,0.5374274375632857,0.03068534160162506
22,20,occipital,9,non-CI,0.9067991239048809,0.0009480600750937374
22,21,occipital,9,CI,0.5158533710513908,0.0006948063227375512
22,25,occipital,9,non-CI,0.48713192504655495,-0.009863826815642407
22,29,occipital,9,CI,0.5618850743144232,0.0087397948503245
22,37,occipital,9,CI,0.5116973921506884,-0.0027982137234133786
22,44,occipital,9,non-CI,0.4720431789737171,0.002906758448060043
22,4,left_half,49,non-CI,0.5278026729559748,0.018309748427672856
22,6,left_half,49,non-CI,0.5293129171574401,0.010259128386336802
22,12,left_half,49,non-CI,0.5326350502512562,0.013841080402010042
22,16,left_half,49,non-CI,0.5374274375632857,0.034562675706442
22,20,left_half,49,non-CI,0.9067991239048809,0.0026439299123903748
22,21,left_half,49,CI,0.5158533710513908,0.013855802873520395
22,25,left_half,49,non-CI,0.48713192504655495,-0.00551385009310984
22,29,left_half,49,CI,0.5618850743144232,0.0019625287837553573
22,37,left_half,49,CI,0.5116973921506884,0.02146967051212323
22,44,left_half,49,non-CI,0.4720431789737171,0.0004787234042553101
22,4,right_half,51,non-CI,0.5278026729559748,0.012150157232704406
22,6,right_half,51,non-CI,0.5293129171574401,0.005229681978798584
22,12,right_half,51,non-CI,0.5326350502512562,0.008903894472361729
22,16,right_half,51,non-CI,0.5374274375632857,-0.0010408739567676628
22,20,right_half,51,non-CI,0.9067991239048809,0.007068210262828445
22,21,right_half,51,CI,0.5158533710513908,0.0090138713119432
22,25,right_half,51,non-CI,0.48713192504655495,0.0018694716014897028
22,29,right_half,51,CI,0.5618850743144232,0.05060707557044164
22,37,right_half,51,CI,0.5116973921506884,-0.004895084876764155
22,44,right_half,51,non-CI,0.4720431789737171,-0.01812265331664592
22,1,periocular_eog,6,non-CI,0.4827746741154562,0.04352886405959028
22,2,periocular_eog,6,non-CI,0.4492963836477988,3.930817610076076e-06
22,3,periocular_eog,6,non-CI,0.5584145579876838,-0.0005968332266148568
22,8,periocular_eog,6,non-CI,0.47855029585798814,-0.011094674556213047
22,18,periocular_eog,6,non-CI,0.8156544468826643,0.00663966696785856
22,27,periocular_eog,6,CI,0.5174528914879791,-0.002436647173489348
22,28,periocular_eog,6,CI,0.5059994146912496,-0.0032596716044309693
22,36,periocular_eog,6,non-CI,0.5946120150187735,-0.008326032540675876
22,40,periocular_eog,6,CI,0.5689385281385282,0.0017489177489178331
22,1,frontal_polar,8,non-CI,0.4827746741154562,-0.0031036623215394132
22,2,frontal_polar,8,non-CI,0.4492963836477988,-0.011686320754716928
22,3,frontal_polar,8,non-CI,0.5584145579876838,0.003616572201010193
22,8,frontal_polar,8,non-CI,0.47855029585798814,-0.019230769230769273
22,18,frontal_polar,8,non-CI,0.8156544468826643,0.07696527688137345
22,27,frontal_polar,8,CI,0.5174528914879791,0.008248862897985654
22,28,frontal_polar,8,CI,0.5059994146912496,0.00877651791107048
22,36,frontal_polar,8,non-CI,0.5946120150187735,0.026864831038798553
22,40,frontal_polar,8,CI,0.5689385281385282,0.01979913419913426
22,1,left_temporal,8,non-CI,0.4827746741154562,0.0035692116697703113
22,2,left_temporal,8,non-CI,0.4492963836477988,0.0024449685534591037
22,3,left_temporal,8,non-CI,0.5584145579876838,0.0005098773922734834
22,8,left_temporal,8,non-CI,0.47855029585798814,-0.01602564102564108
22,18,left_temporal,8,non-CI,0.8156544468826643,0.0007180198786627123
22,27,left_temporal,8,CI,0.5174528914879791,0.0024658869395710603
22,28,left_temporal,8,CI,0.5059994146912496,-0.001774606317598515
22,36,left_temporal,8,non-CI,0.5946120150187735,-0.004299123904881186
22,40,left_temporal,8,CI,0.5689385281385282,0.012045021645021636
22,1,right_temporal,8,non-CI,0.4827746741154562,-0.0010862818125388363
22,2,right_temporal,8,non-CI,0.4492963836477988,-0.0048152515723270395
22,3,right_temporal,8,non-CI,0.5584145579876838,0.003960443000450509
22,8,right_temporal,8,non-CI,0.47855029585798814,0.0541173570019724
22,18,right_temporal,8,non-CI,0.8156544468826643,0.0029285529882535632
22,27,right_temporal,8,CI,0.5174528914879791,0.012884990253411166
22,28,right_temporal,8,CI,0.5059994146912496,0.0019551802937751717
22,36,right_temporal,8,non-CI,0.5946120150187735,0.0042240300375469
22,40,right_temporal,8,CI,0.5689385281385282,0.0045645021645022155
22,1,vertex_ring,6,non-CI,0.4827746741154562,0.03995965238982002
22,2,vertex_ring,6,non-CI,0.4492963836477988,-0.0036242138364779297
22,3,vertex_ring,6,non-CI,0.5584145579876838,0.004802333578390661
22,8,vertex_ring,6,non-CI,0.47855029585798814,-0.01072485207100593
22,18,vertex_ring,6,non-CI,0.8156544468826643,-0.0078820833871176
22,27,vertex_ring,6,CI,0.5174528914879791,-0.00458414554905795
22,28,vertex_ring,6,CI,0.5059994146912496,1.2453377667420718e-05
22,36,vertex_ring,6,non-CI,0.5946120150187735,-0.0006852315394242359
22,40,vertex_ring,6,CI,0.5689385281385282,0.0035393939393939533
22,1,frontocentral,11,non-CI,0.4827746741154562,-0.0005431409062694459
22,2,frontocentral,11,non-CI,0.4492963836477988,-0.010959119496855352
22,3,frontocentral,11,non-CI,0.5584145579876838,0.012304250559283969
22,8,frontocentral,11,non-CI,0.47855029585798814,0.0007396449704141772
22,18,frontocentral,11,non-CI,0.8156544468826643,0.034900606686459223
22,27,frontocentral,11,CI,0.5174528914879791,-0.009262508122157342
22,28,frontocentral,11,CI,0.5059994146912496,-0.002375481790048539
22,36,frontocentral,11,non-CI,0.5946120150187735,0.01558510638297872
22,40,frontocentral,11,CI,0.5689385281385282,-0.0017454545454544945
22,1,occipital,9,non-CI,0.4827746741154562,-0.007138423339540678
22,2,occipital,9,non-CI,0.4492963836477988,-0.0059630503144654234
22,3,occipital,9,non-CI,0.5584145579876838,-0.008885305254503928
22,8,occipital,9,non-CI,0.47855029585798814,-0.008012820512820595
22,18,occipital,9,non-CI,0.8156544468826643,-0.012722666838776209
22,27,occipital,9,CI,0.5174528914879791,-0.0015951916829110013
22,28,occipital,9,CI,0.5059994146912496,0.004617089770172944
22,36,occipital,9,non-CI,0.5946120150187735,-0.00352002503128912
22,40,occipital,9,CI,0.5689385281385282,-0.0004467532467531399
22,1,left_half,49,non-CI,0.4827746741154562,0.026613904407200406
22,2,left_half,49,non-CI,0.4492963836477988,-0.022531446540880407
22,3,left_half,49,non-CI,0.5584145579876838,0.01639512731124637
22,8,left_half,49,non-CI,0.47855029585798814,-0.01282051282051283
22,18,left_half,49,non-CI,0.8156544468826643,0.028164128049567583
22,27,left_half,49,CI,0.5174528914879791,0.014775828460038887
22,28,left_half,49,CI,0.5059994146912496,0.0030417374952521614
22,36,left_half,49,non-CI,0.5946120150187735,-0.0021245306633291827
22,40,left_half,49,CI,0.5689385281385282,0.017049350649350647
22,1,right_half,51,non-CI,0.4827746741154562,-0.06346989447548107
22,2,right_half,51,non-CI,0.4492963836477988,0.002841981132075566
22,3,right_half,51,non-CI,0.5584145579876838,0.004169927510454308
22,8,right_half,51,non-CI,0.47855029585798814,0.08838757396449698
22,18,right_half,51,non-CI,0.8156544468826643,-0.028051181102362155
22,27,right_half,51,CI,0.5174528914879791,-0.0004808317089018965
22,28,right_half,51,CI,0.5059994146912496,-0.0006787090828709319
22,36,right_half,51,non-CI,0.5946120150187735,0.00904568210262835
22,40,right_half,51,CI,0.5689385281385282,-0.023033766233766184
22,9,periocular_eog,6,non-CI,0.766120283018868,0.014783805031446606
22,10,periocular_eog,6,CI,0.5357329708511236,0.0008262073227225386
22,11,periocular_eog,6,CI,0.5070921842933738,-0.0005340459766409733
22,14,periocular_eog,6,non-CI,0.573777286543244,-0.0032007000092106885
22,23,periocular_eog,6,CI,0.5262969657007618,0.008092053362220186
22,38,periocular_eog,6,non-CI,0.4741520460267022,0.005992790530614356
22,39,periocular_eog,6,CI,0.49902343146404926,-0.003779567466669964
22,42,periocular_eog,6,non-CI,0.47453013913982023,0.02252516483258643
22,45,periocular_eog,6,CI,0.5277595061603462,-0.015087788094214072
22,9,frontal_polar,8,non-CI,0.766120283018868,-0.02444575471698096
22,10,frontal_polar,8,CI,0.5357329708511236,-0.0014851456782679628
22,11,frontal_polar,8,CI,0.5070921842933738,0.0013474545767120372
22,14,frontal_polar,8,non-CI,0.573777286543244,0.003085566915354221
22,23,frontal_polar,8,CI,0.5262969657007618,-0.011218194020888084
22,38,frontal_polar,8,non-CI,0.4741520460267022,-0.004012451543175921
22,39,frontal_polar,8,CI,0.49902343146404926,0.01927177655122969
22,42,frontal_polar,8,non-CI,0.47453013913982023,-0.02402684248809217
22,45,frontal_polar,8,CI,0.5277595061603462,-0.0050471829382446876
22,9,left_temporal,8,non-CI,0.766120283018868,0.010463836477987654
22,10,left_temporal,8,CI,0.5357329708511236,-0.00038742930737423187
22,11,left_temporal,8,CI,0.5070921842933738,0.001961750153112174
22,14,left_temporal,8,non-CI,0.573777286543244,0.01195081514230456
22,23,left_temporal,8,CI,0.5262969657007618,0.0005401570723780891
22,38,left_temporal,8,non-CI,0.4741520460267022,-0.0011875562228593206
22,39,left_temporal,8,CI,0.49902343146404926,0.0002317805069502743
22,42,left_temporal,8,non-CI,0.47453013913982023,-0.007015650296816056
22,45,left_temporal,8,CI,0.5277595061603462,0.003598805879525546
22,9,right_temporal,8,non-CI,0.766120283018868,-0.11785377358490545
22,10,right_temporal,8,CI,0.5357329708511236,0.005054211453538682
22,11,right_temporal,8,CI,0.5070921842933738,-0.001996502594848959
22,14,right_temporal,8,non-CI,0.573777286543244,0.02749378281293169
22,23,right_temporal,8,CI,0.5262969657007618,-0.024931118934639618
22,38,right_temporal,8,non-CI,0.4741520460267022,0.0008283770927846601
22,39,right_temporal,8,CI,0.49902343146404926,-0.019732247158371075
22,42,right_temporal,8,non-CI,0.47453013913982023,-0.009491072057063787
22,45,right_temporal,8,CI,0.5277595061603462,0.010255648038050014
22,9,vertex_ring,6,non-CI,0.766120283018868,0.014013364779874249
22,10,vertex_ring,6,CI,0.5357329708511236,0.0008440581611168785
22,11,vertex_ring,6,CI,0.5070921842933738,-0.0002716398585994595
22,14,vertex_ring,6,non-CI,0.573777286543244,0.011006723772681304
22,23,vertex_ring,6,CI,0.5262969657007618,0.0012584040787010364
22,38,vertex_ring,6,non-CI,0.4741520460267022,-0.004410460849474884
22,39,vertex_ring,6,CI,0.49902343146404926,0.008903461873651874
22,42,vertex_ring,6,non-CI,0.47453013913982023,0.016448063070461538
22,45,vertex_ring,6,CI,0.5277595061603462,-0.0028493181875678397
22,9,frontocentral,11,non-CI,0.766120283018868,-0.012653301886792256
22,10,frontocentral,11,CI,0.5357329708511236,0.0036960050705195924
22,11,frontocentral,11,CI,0.5070921842933738,-0.002355779045654205
22,14,frontocentral,11,non-CI,0.573777286543244,0.012065948236161028
22,23,frontocentral,11,CI,0.5262969657007618,0.009787587278785703
22,38,frontocentral,11,non-CI,0.4741520460267022,-1.6179240093505687e-05
22,39,frontocentral,11,CI,0.49902343146404926,0.015362412000667403
22,42,frontocentral,11,non-CI,0.47453013913982023,0.012283253947769746
22,45,frontocentral,11,CI,0.5277595061603462,0.005907354466567205
22,9,occipital,9,non-CI,0.766120283018868,-0.0028498427672954962
22,10,occipital,9,CI,0.5357329708511236,-0.0010393154798504778
22,11,occipital,9,CI,0.5070921842933738,-0.0015274285744985017
22,14,occipital,9,non-CI,0.573777286543244,-0.02222068711430425
22,23,occipital,9,CI,0.5262969657007618,0.005644420633705738
22,38,occipital,9,non-CI,0.4741520460267022,0.001028999669943409
22,39,occipital,9,CI,0.49902343146404926,0.0019438658516233165
22,42,occipital,9,non-CI,0.47453013913982023,-0.005044698373964707
22,45,occipital,9,CI,0.5277595061603462,0.006966756900346649
22,9,left_half,49,non-CI,0.766120283018868,0.08720911949685539
22,10,left_half,49,CI,0.5357329708511236,0.014734434619871895
22,11,left_half,49,CI,0.5070921842933738,0.017790899762541834
22,14,left_half,49,non-CI,0.573777286543244,0.002348715114672495
22,23,left_half,49,CI,0.5262969657007618,0.002441745457970823
22,38,left_half,49,non-CI,0.4741520460267022,-0.0025757350228774456
22,39,left_half,49,CI,0.49902343146404926,-0.03035706559697393
22,42,left_half,49,non-CI,0.47453013913982023,-0.04585982777634401
22,45,left_half,49,CI,0.5277595061603462,0.024495914185240553
22,9,right_half,51,non-CI,0.766120283018868,-0.03108490566037725
22,10,right_half,51,CI,0.5357329708511236,0.017113885263626116
22,11,right_half,51,CI,0.5070921842933738,0.000914140315249945
22,14,right_half,51,non-CI,0.573777286543244,0.017937736022842432
22,23,right_half,51,CI,0.5262969657007618,0.001006723262960807
22,38,right_half,51,non-CI,0.4741520460267022,-0.009118619716669163
22,39,right_half,51,CI,0.49902343146404926,-0.03379668832011673
22,42,right_half,51,non-CI,0.47453013913982023,-0.03796428822825515
22,45,right_half,51,CI,0.5277595061603462,0.02702266804968767
22,5,periocular_eog,6,non-CI,0.5089477817039655,0.0032587357675697426
22,13,periocular_eog,6,non-CI,0.4972465581977472,-0.009996871088861048
22,31,periocular_eog,6,non-CI,0.5155131414267835,-0.010994993742177606
22,32,periocular_eog,6,non-CI,0.4927847309136421,-0.007900500625782236
22,33,periocular_eog,6,CI,0.5972434961766949,0.002306597228479257
22,34,periocular_eog,6,non-CI,0.6121953517587939,0.0045194723618089405
22,35,periocular_eog,6,non-CI,0.8914503682366778,-0.0028333155137388877
22,41,periocular_eog,6,non-CI,0.6121433041301627,-0.009477471839799745
22,43,periocular_eog,6,non-CI,0.6045596691213558,0.0012777833820908358
22,5,frontal_polar,8,non-CI,0.5089477817039655,0.00039261876717711086
22,13,frontal_polar,8,non-CI,0.4972465581977472,-0.007719023779724665
22,31,frontal_polar,8,non-CI,0.5155131414267835,0.010988735919899906
22,32,frontal_polar,8,non-CI,0.4927847309136421,0.0016989987484355429
22,33,frontal_polar,8,CI,0.5972434961766949,0.0032076117708539353
22,34,frontal_polar,8,non-CI,0.6121953517587939,-0.006868718592965006
22,35,frontal_polar,8,non-CI,0.8914503682366778,-0.006591153514757697
22,41,frontal_polar,8,non-CI,0.6121433041301627,0.0073936170212764996
22,43,frontal_polar,8,non-CI,0.6045596691213558,0.007095060358451866
22,5,left_temporal,8,non-CI,0.5089477817039655,-0.0032940714566155327
22,13,left_temporal,8,non-CI,0.4972465581977472,-0.008532540675844746
22,31,left_temporal,8,non-CI,0.5155131414267835,-0.00447747183979974
22,32,left_temporal,8,non-CI,0.4927847309136421,0.005031289111389281
22,33,left_temporal,8,CI,0.5972434961766949,0.002751097736050756
22,34,left_temporal,8,non-CI,0.6121953517587939,-0.007920854271356803
22,35,left_temporal,8,non-CI,0.8914503682366778,0.0009025100471066194
22,41,left_temporal,8,non-CI,0.6121433041301627,-0.005963704630788436
22,43,left_temporal,8,non-CI,0.6045596691213558,0.013853861932143108
22,5,right_temporal,8,non-CI,0.5089477817039655,0.0066234786022772996
22,13,right_temporal,8,non-CI,0.4972465581977472,-0.002177722152690853
22,31,right_temporal,8,non-CI,0.5155131414267835,0.010888610763454376
22,32,right_temporal,8,non-CI,0.4927847309136421,-0.0016364205256569897
22,33,right_temporal,8,CI,0.5972434961766949,-0.013362045663417033
22,34,right_temporal,8,non-CI,0.6121953517587939,-4.0829145728671357e-05
22,35,right_temporal,8,non-CI,0.8914503682366778,-0.0017955861912818394
22,41,right_temporal,8,non-CI,0.6121433041301627,9.386733416771875e-06
22,43,right_temporal,8,non-CI,0.6045596691213558,-0.003463465483035666
22,5,vertex_ring,6,non-CI,0.5089477817039655,0.0012681586179820181
22,13,vertex_ring,6,non-CI,0.4972465581977472,0.009984355444305426
22,31,vertex_ring,6,non-CI,0.5155131414267835,-0.0162891113892365
22,32,vertex_ring,6,non-CI,0.4927847309136421,0.006095118898623297
22,33,vertex_ring,6,CI,0.5972434961766949,0.00047753770745850854
22,34,vertex_ring,6,non-CI,0.6121953517587939,-0.0043655778894472475
22,35,vertex_ring,6,non-CI,0.8914503682366778,0.0034213621297979335
22,41,vertex_ring,6,non-CI,0.6121433041301627,-0.0001877346683354375
22,43,vertex_ring,6,non-CI,0.6045596691213558,0.008944483674636072
22,5,frontocentral,11,non-CI,0.5089477817039655,0.002210443659206973
22,13,frontocentral,11,non-CI,0.4972465581977472,-0.005287859824780972
22,31,frontocentral,11,non-CI,0.5155131414267835,-0.01070713391739675
22,32,frontocentral,11,non-CI,0.4927847309136421,0.012819148936170255
22,33,frontocentral,11,CI,0.5972434961766949,-0.0047693703109702446
22,34,frontocentral,11,non-CI,0.6121953517587939,0.00522613065326627
22,35,frontocentral,11,non-CI,0.8914503682366778,0.0030188489380569283
22,41,frontocentral,11,non-CI,0.6121433041301627,0.0761608260325406
22,43,frontocentral,11,non-CI,0.6045596691213558,0.012340697400719636
22,5,occipital,9,non-CI,0.5089477817039655,0.021213191990577196
22,13,occipital,9,non-CI,0.4972465581977472,-0.0008667083854818625
22,31,occipital,9,non-CI,0.5155131414267835,0.007008760951189075
22,32,occipital,9,non-CI,0.4927847309136421,-0.003817271589486748
22,33,occipital,9,CI,0.5972434961766949,0.0024447527916433565
22,34,occipital,9,non-CI,0.6121953517587939,-0.004959170854271555
22,35,occipital,9,non-CI,0.8914503682366778,-0.0006949641826152764
22,41,occipital,9,non-CI,0.6121433041301627,-0.0016614518147683999
22,43,occipital,9,non-CI,0.6045596691213558,-0.004354551262651607
22,5,left_half,49,non-CI,0.5089477817039655,-0.02119748723989001
22,13,left_half,49,non-CI,0.4972465581977472,0.011980600750938708
22,31,left_half,49,non-CI,0.5155131414267835,0.0542052565707134
22,32,left_half,49,non-CI,0.4927847309136421,-0.0029130162703378537
22,33,left_half,49,CI,0.5972434961766949,0.08460826891079354
22,34,left_half,49,non-CI,0.6121953517587939,-0.0204711055276382
22,35,left_half,49,non-CI,0.8914503682366778,0.012333255765687001
22,41,left_half,49,non-CI,0.6121433041301627,0.09503128911138925
22,43,left_half,49,non-CI,0.6045596691213558,0.04862302027640475
22,5,right_half,51,non-CI,0.5089477817039655,0.033930113859442446
22,13,right_half,51,non-CI,0.4972465581977472,-0.01252190237797246
22,31,right_half,51,non-CI,0.5155131414267835,0.030763454317897454
22,32,right_half,51,non-CI,0.4927847309136421,-0.03200563204004997
22,33,right_half,51,CI,0.5972434961766949,0.009553757530979756
22,34,right_half,51,non-CI,0.6121953517587939,0.030750628140703506
22,35,right_half,51,non-CI,0.8914503682366778,0.014723177841648782
22,41,right_half,51,non-CI,0.6121433041301627,-0.021551939924906116
22,43,right_half,51,non-CI,0.6045596691213558,0.025538854702579106
22,0,periocular_eog,6,non-CI,0.4986166117263895,0.0059446170386004415
22,7,periocular_eog,6,non-CI,0.5034090909090909,-0.020075757575757525
22,15,periocular_eog,6,non-CI,0.5344329573934836,0.004617794486215465
22,17,periocular_eog,6,non-CI,0.530152829409335,0.024163568773234223
22,19,periocular_eog,6,non-CI,0.5690382205513784,0.0134241854636592
22,22,periocular_eog,6,CI,0.5435793198200741,-0.0007810588523139428
22,24,periocular_eog,6,non-CI,0.5359263637899003,0.014558351629792243
22,26,periocular_eog,6,non-CI,0.6699249061326659,0.004486858573216512
22,30,periocular_eog,6,non-CI,0.552179648241206,-0.002565954773869228
22,0,frontal_polar,8,non-CI,0.4986166117263895,0.0004031588683093279
22,7,frontal_polar,8,non-CI,0.5034090909090909,0.024999999999999967
22,15,frontal_polar,8,non-CI,0.5344329573934836,0.0014191729323306257
22,17,frontal_polar,8,non-CI,0.530152829409335,0.0026159988985267058
22,19,frontal_polar,8,non-CI,0.5690382205513784,0.00393796992481199
22,22,frontal_polar,8,CI,0.5435793198200741,0.0037672758298357145
22,24,frontal_polar,8,non-CI,0.5359263637899003,-0.005857118729944322
22,26,frontal_polar,8,non-CI,0.6699249061326659,-0.023767209011264057
22,30,frontal_polar,8,non-CI,0.552179648241206,0.008994974874371842
22,0,left_temporal,8,non-CI,0.4986166117263895,-0.0015572999422930334
22,7,left_temporal,8,non-CI,0.5034090909090909,-0.004545454545454519
22,15,left_temporal,8,non-CI,0.5344329573934836,-0.0016196741854637153
22,17,left_temporal,8,non-CI,0.530152829409335,-0.0012391573729864103
22,19,left_temporal,8,non-CI,0.5690382205513784,-0.0023402255639097813
22,22,left_temporal,8,CI,0.5435793198200741,0.008428534683404432
22,24,left_temporal,8,non-CI,0.5359263637899003,0.002590778584698472
22,26,left_temporal,8,non-CI,0.6699249061326659,-0.0006570713391739202
22,30,left_temporal,8,non-CI,0.552179648241206,0.0017933417085427283
22,0,right_temporal,8,non-CI,0.4986166117263895,0.00041501648208314146
22,7,right_temporal,8,non-CI,0.5034090909090909,0.01401515151515148
22,15,right_temporal,8,non-CI,0.5344329573934836,-0.003847117794486321
22,17,right_temporal,8,non-CI,0.530152829409335,0.004199366652898218
22,19,right_temporal,8,non-CI,0.5690382205513784,0.011381578947368354
22,22,right_temporal,8,CI,0.5435793198200741,0.013695192567080072
22,24,right_temporal,8,non-CI,0.5359263637899003,0.007052862692112805
22,26,right_temporal,8,non-CI,0.6699249061326659,0.12754380475594496
22,30,right_temporal,8,non-CI,0.552179648241206,-0.005081658291457236
22,0,vertex_ring,6,non-CI,0.4986166117263895,-0.0008616532675631561
22,7,vertex_ring,6,non-CI,0.5034090909090909,0.012878787878787934
22,15,vertex_ring,6,non-CI,0.5344329573934836,-0.0034993734335839743
22,17,vertex_ring,6,non-CI,0.530152829409335,-0.00512873468263797
22,19,vertex_ring,6,non-CI,0.5690382205513784,-0.0013408521303258647
22,22,vertex_ring,6,CI,0.5435793198200741,-0.0059912546502800534
22,24,vertex_ring,6,non-CI,0.5359263637899003,-0.006005742273264669
22,26,vertex_ring,6,non-CI,0.6699249061326659,0.002193366708385658
22,30,vertex_ring,6,non-CI,0.552179648241206,-0.0018373115577889898
22,0,frontocentral,11,non-CI,0.4986166117263895,-0.020138180725844057
22,7,frontocentral,11,non-CI,0.5034090909090909,0.024621212121212155
22,15,frontocentral,11,non-CI,0.5344329573934836,-0.015936716791979944
22,17,frontocentral,11,non-CI,0.530152829409335,-0.003132314470604469
22,19,frontocentral,11,non-CI,0.5690382205513784,-0.005466791979949814
22,22,frontocentral,11,CI,0.5435793198200741,-0.00698875149781375
22,24,frontocentral,11,non-CI,0.5359263637899003,0.02083769633507848
22,26,frontocentral,11,non-CI,0.6699249061326659,-0.005713391739674556
