kind,seed,fold,centre_s,auc_base,auc_occluded,drop,group,n_channels
time,33,4,-0.12000000000000001,0.5451468207459623,0.5451487421092569,-1.9213632945769277e-06,,
time,33,4,-0.08000000000000002,0.5451468207459623,0.5459922675935791,-0.000845446847616782,,
time,33,4,-0.04000000000000001,0.5451468207459623,0.547539815007409,-0.0023929942614466793,,
time,33,4,0.0,0.5451468207459623,0.5446011754161199,0.0005456453298424702,,
time,33,4,0.03999999999999998,0.5451468207459623,0.5410063813986035,0.00414043934735886,,
time,33,4,0.08000000000000002,0.5451468207459623,0.541897552492392,0.0032492682535703032,,
time,33,4,0.12,0.5451468207459623,0.5352912674012721,0.009855553344690238,,
time,33,4,0.15999999999999998,0.5451468207459623,0.5239947762230188,0.021152044522943503,,
time,33,4,0.2,0.5451468207459623,0.5348982844670126,0.010248536278949727,,
time,33,4,0.24,0.5451468207459623,0.5392121366662497,0.005934684079712649,,
time,33,4,0.27999999999999997,0.5451468207459623,0.5371137703848771,0.008033050361085259,,
time,33,4,0.32,0.5451468207459623,0.5435735429892793,0.0015732777566830336,,
time,33,4,0.36000000000000004,0.5451468207459623,0.5443319412449836,0.0008148795009786935,,
time,33,4,0.39999999999999997,0.5451468207459623,0.5413885798365347,0.003758240909427668,,
time,33,4,0.44,0.5451468207459623,0.5444600296528369,0.0006867910931254162,,
time,33,4,0.48000000000000004,0.5451468207459623,0.5479442307759491,-0.002797410029986791,,
time,33,4,0.52,0.5451468207459623,0.5464926100544354,-0.0013457893084730665,,
time,33,4,0.56,0.5451468207459623,0.5444790808112348,0.0006677399347275736,,
space,33,4,,0.5451468207459623,0.5411847180929781,0.003962102652984245,band_0_0-4,5.0
space,33,4,,0.5451468207459623,0.5404096556877496,0.004737165058212756,band_1_5-9,5.0
space,33,4,,0.5451468207459623,0.5460229708061785,-0.0008761500602161298,band_2_10-14,5.0
space,33,4,,0.5451468207459623,0.5460831822750886,-0.0009363615291262395,band_3_15-19,5.0
