packet,world,seed,dimension,rate,first,second,estimate,ci_lower,ci_upper,test_groups,test_trials,units,ci_scope,oracle_expected_gain_bits,mode,outer_profile
N3,history_copy,220006,64,0.15,H,HP,0.0004760675457868106,-0.0036010609140520494,0.004575811568832899,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,7.441713993332342e-18,R_SIM,1
N3,history_copy,220006,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220006,64,0.15,H,Hdup,-0.0010929289504107477,-0.007126807340372532,0.00398672764177063,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220006,64,0.15,Hnoise,HP,0.0004760675457868106,-0.0036010609140520494,0.004575811568832899,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220006,64,0.15,Hdup,HP,0.0015689964961975583,-0.0035479544557328914,0.007027598423861326,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220006,64,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,1
N3,near_deterministic,220006,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220006,64,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220006,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220006,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220006,64,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.005668045986269227,R_SIM,1
N3,strong_history_increment_weak,220006,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220006,64,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220006,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220006,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_null,220007,64,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,8.242096789894232e-18,R_SIM,2
N3,strong_history_null,220007,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220007,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220007,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220007,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220007,64,0.15,H,HP,0.026706481492725878,0.003115468536346255,0.050413831422056854,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.045890930281743327,R_SIM,2
N3,strong_history_increment,220007,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220007,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220007,64,0.15,Hnoise,HP,0.026706481492725878,0.003115468536346255,0.050413831422056854,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220007,64,0.15,Hdup,HP,0.026706481492725878,0.003115468536346255,0.050413831422056854,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220007,64,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,8.242096789894232e-18,R_SIM,2
N3,history_copy,220007,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220007,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220007,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220007,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220007,64,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,2
N3,near_deterministic,220007,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220007,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220007,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220007,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment_weak,220007,64,0.15,H,HP,0.000923324071836378,-0.004775656738584797,0.0071159215350317905,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.005682558940598572,R_SIM,2
N3,strong_history_increment_weak,220007,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment_weak,220007,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment_weak,220007,64,0.15,Hnoise,HP,0.000923324071836378,-0.004775656738584797,0.0071159215350317905,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment_weak,220007,64,0.15,Hdup,HP,0.000923324071836378,-0.004775656738584797,0.0071159215350317905,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220008,64,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.07220149492992e-18,R_SIM,3
N3,strong_history_null,220008,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_null,220008,64,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_null,220008,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_null,220008,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment,220008,64,0.15,H,HP,0.03029546350954933,0.0195123298856843,0.04156232850562204,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.044316503228181384,R_SIM,3
N3,strong_history_increment,220008,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment,220008,64,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment,220008,64,0.15,Hnoise,HP,0.03029546350954933,0.0195123298856843,0.04156232850562204,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment,220008,64,0.15,Hdup,HP,0.03029546350954933,0.0195123298856843,0.04156232850562204,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,history_copy,220008,64,0.15,H,HP,-0.00025117053666253347,-0.0046266043002695665,0.0034939311896538647,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,7.07220149492992e-18,R_SIM,3
N3,history_copy,220008,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,history_copy,220008,64,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,history_copy,220008,64,0.15,Hnoise,HP,-0.00025117053666253347,-0.0046266043002695665,0.0034939311896538647,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,history_copy,220008,64,0.15,Hdup,HP,-0.00025117053666253347,-0.0046266043002695665,0.0034939311896538647,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,near_deterministic,220008,64,0.15,H,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,3
N3,near_deterministic,220008,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,near_deterministic,220008,64,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,near_deterministic,220008,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,near_deterministic,220008,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment_weak,220008,64,0.15,H,HP,0.0018271812619297528,-0.0023130034670428034,0.005425010517099747,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,0.005369860415213467,R_SIM,3
N3,strong_history_increment_weak,220008,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment_weak,220008,64,0.15,H,Hdup,0.0,0.0,0.0,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment_weak,220008,64,0.15,Hnoise,HP,0.0018271812619297528,-0.0023130034670428034,0.005425010517099747,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_increment_weak,220008,64,0.15,Hdup,HP,0.0018271812619297528,-0.0023130034670428034,0.005425010517099747,12,4986,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,3
N3,strong_history_null,220009,64,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,7.223787270674888e-18,R_SIM,4
N3,strong_history_null,220009,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_null,220009,64,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_null,220009,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_null,220009,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment,220009,64,0.15,H,HP,0.02929447651294199,0.017456845176401545,0.04097118305056802,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.047043446743707834,R_SIM,4
N3,strong_history_increment,220009,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment,220009,64,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment,220009,64,0.15,Hnoise,HP,0.02929447651294199,0.017456845176401545,0.04097118305056802,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment,220009,64,0.15,Hdup,HP,0.02929447651294199,0.017456845176401545,0.04097118305056802,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,history_copy,220009,64,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,7.223787270674888e-18,R_SIM,4
N3,history_copy,220009,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,history_copy,220009,64,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,history_copy,220009,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,history_copy,220009,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,near_deterministic,220009,64,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,4
N3,near_deterministic,220009,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,near_deterministic,220009,64,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,near_deterministic,220009,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,near_deterministic,220009,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment_weak,220009,64,0.15,H,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,0.005807599324705017,R_SIM,4
N3,strong_history_increment_weak,220009,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment_weak,220009,64,0.15,H,Hdup,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment_weak,220009,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_increment_weak,220009,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4669,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,4
N3,strong_history_null,220010,64,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,8.084788097383623e-18,R_SIM,0
N3,strong_history_null,220010,64,0.15,H,Hnoise,-0.0019536683812927716,-0.004367538935988907,0.0003449016407363134,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_null,220010,64,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_null,220010,64,0.15,Hnoise,HP,0.0019536683812927716,-0.00034490164073631345,0.004367538935988906,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_null,220010,64,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment,220010,64,0.15,H,HP,0.029483073122221027,0.018127093777277295,0.040570949459297824,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.041333840014304096,R_SIM,0
N3,strong_history_increment,220010,64,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment,220010,64,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment,220010,64,0.15,Hnoise,HP,0.029483073122221027,0.018127093777277295,0.040570949459297824,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment,220010,64,0.15,Hdup,HP,0.029483073122221027,0.018127093777277295,0.040570949459297824,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,history_copy,220010,64,0.15,H,HP,-0.0005651736310855379,-0.002300031130963859,0.001162889581325987,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,8.084788097383623e-18,R_SIM,0
N3,history_copy,220010,64,0.15,H,Hnoise,-0.0019536683812927716,-0.004367538935988907,0.0003449016407363134,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,history_copy,220010,64,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,history_copy,220010,64,0.15,Hnoise,HP,0.0013884947502072337,-0.0019114036932714334,0.004679955262247227,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,history_copy,220010,64,0.15,Hdup,HP,-0.0005651736310855379,-0.002300031130963859,0.001162889581325987,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,near_deterministic,220010,64,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,0
N3,near_deterministic,220010,64,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,near_deterministic,220010,64,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,near_deterministic,220010,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,near_deterministic,220010,64,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment_weak,220010,64,0.15,H,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,0.005037065901085944,R_SIM,0
N3,strong_history_increment_weak,220010,64,0.15,H,Hnoise,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment_weak,220010,64,0.15,H,Hdup,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment_weak,220010,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_increment_weak,220010,64,0.15,Hdup,HP,0.0,0.0,0.0,12,5446,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,0
N3,strong_history_null,220011,64,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,5.443558298854356e-18,R_SIM,1
N3,strong_history_null,220011,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_null,220011,64,0.15,H,Hdup,0.001753507771201257,-0.0018964101187079602,0.005408977324225021,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_null,220011,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_null,220011,64,0.15,Hdup,HP,-0.001753507771201257,-0.005408977324225021,0.0018964101187079595,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment,220011,64,0.15,H,HP,0.028980570539898064,0.015833428349026825,0.04157553301090512,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.04409662041840953,R_SIM,1
N3,strong_history_increment,220011,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment,220011,64,0.15,H,Hdup,0.0004949004279656647,-0.004901399927276634,0.0058089299897068885,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment,220011,64,0.15,Hnoise,HP,0.028980570539898064,0.015833428349026825,0.04157553301090512,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment,220011,64,0.15,Hdup,HP,0.0284856701119324,0.012245694577379763,0.044017752154789466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220011,64,0.15,H,HP,-0.0002700458122436161,-0.0029812195064106645,0.0025376544887955304,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,5.443558298854356e-18,R_SIM,1
N3,history_copy,220011,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220011,64,0.15,H,Hdup,0.001753507771201257,-0.0018964101187079602,0.005408977324225021,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220011,64,0.15,Hnoise,HP,-0.0002700458122436161,-0.0029812195064106645,0.0025376544887955304,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,history_copy,220011,64,0.15,Hdup,HP,-0.002023553583444873,-0.004340134843572878,0.0003049226656504836,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220011,64,0.15,H,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,1
N3,near_deterministic,220011,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220011,64,0.15,H,Hdup,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220011,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,near_deterministic,220011,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220011,64,0.15,H,HP,0.0017707651443863253,-0.0005027684614580758,0.004297788717576466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,0.0053734748857554495,R_SIM,1
N3,strong_history_increment_weak,220011,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220011,64,0.15,H,Hdup,0.0019431660757142182,-0.001934284822983419,0.006128931193765372,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220011,64,0.15,Hnoise,HP,0.0017707651443863253,-0.0005027684614580758,0.004297788717576466,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_increment_weak,220011,64,0.15,Hdup,HP,-0.00017240093132789291,-0.006161639272845126,0.005462657751721619,12,4834,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,1
N3,strong_history_null,220012,64,0.15,H,HP,-0.005243517878557216,-0.008244696104596657,-0.002279784752777238,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,6.90339501720049e-18,R_SIM,2
N3,strong_history_null,220012,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220012,64,0.15,H,Hdup,-0.001949034179238247,-0.0046836838380114485,0.0005258715440705738,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220012,64,0.15,Hnoise,HP,-0.005243517878557216,-0.008244696104596657,-0.002279784752777238,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_null,220012,64,0.15,Hdup,HP,-0.0032944836993189694,-0.007051071270086178,0.0009857901143118391,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220012,64,0.15,H,HP,0.03234236899557757,0.019002768890337193,0.04459186124446764,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.047439538514222335,R_SIM,2
N3,strong_history_increment,220012,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220012,64,0.15,H,Hdup,-0.0004542215243059089,-0.0032795411208285294,0.002058705460685475,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220012,64,0.15,Hnoise,HP,0.03234236899557757,0.019002768890337193,0.04459186124446764,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment,220012,64,0.15,Hdup,HP,0.03279659051988348,0.020557377011178563,0.043913427775872135,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220012,64,0.15,H,HP,0.0001398240196137148,-0.0013971569864674235,0.001679296890925619,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,6.90339501720049e-18,R_SIM,2
N3,history_copy,220012,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220012,64,0.15,H,Hdup,-0.001949034179238247,-0.0046836838380114485,0.0005258715440705738,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220012,64,0.15,Hnoise,HP,0.0001398240196137148,-0.0013971569864674235,0.001679296890925619,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,history_copy,220012,64,0.15,Hdup,HP,0.0020888581988519617,-0.0007873612092017544,0.004979750480978247,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220012,64,0.15,H,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.0,R_SIM,2
N3,near_deterministic,220012,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220012,64,0.15,H,Hdup,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220012,64,0.15,Hnoise,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,near_deterministic,220012,64,0.15,Hdup,HP,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
N3,strong_history_increment_weak,220012,64,0.15,H,HP,-0.0006893483094534784,-0.004587278973466432,0.002828487473971703,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,0.005857021517194432,R_SIM,2
N3,strong_history_increment_weak,220012,64,0.15,H,Hnoise,0.0,0.0,0.0,12,4592,bits_per_trial,fixed_predictions_identity_bootstrap,,R_SIM,2
